报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.13,0.09,0.06,0.18,0.19,0.14,0.05,0.17,0.23,0.16,0.07,0.49,0.38,0.22,0.13,0.71,0.58,0.36,0.14,0.84,0.1,0.98,0.57,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,7.18,7.01,9.77,9.65,9.5,9.29,4.31,4.17,0,3.3,2.2,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.5,-0.86,-1.54,-1.39,-1.83,-1.14,-0.92,1,-0.36,0.89,1.17,
主营业务收入(万元),98332,65584,31190,124612,87338,54768,23048,101774,71491,45362,21623,119179,90570,58467,25209,95900,65963,38897,17010,73257,13239,61814,50413,
主营业务利润(万元),19226,12606,5980,21745,14995,9550,3810,17771,12725,8313,3918,20314,15248,9362,3784,15847,11334,6954,2757,14969,2087,15043,10643,
营业利润(万元),2298,1562,468,971,1696,1132,344,-265,1791,1337,814,5571,4429,2422,934,4862,3816,2265,766,4971,510,4719,2565,
投资收益(万元),--,--,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业外收支净额(万元),713,442,296,1151,565,405,218,2510,1051,660,149,718,274,264,206,893,527,145,145,428,74,298,104,
利润总额(万元),3010,2004,765,2122,2262,1536,562,2245,2842,1997,963,6289,4704,2686,1141,5755,4343,2410,911,5399,584,5017,2669,
净利润(万元),2692,1862,650,1939,2107,1481,509,1838,2485,1782,801,5283,4023,2341,954,4861,3736,2131,761,4492,493,4152,2266,
净利润(扣除非经常性损益后)(万元),2087,1486,398,964,1627,1137,324,-307,1596,1225,678,4678,--,2118,--,4103,--,2008,638,4129,431,3899,2178,
经营活动产生的现金流量净额(万元),-5030,-6757,-8912,11231,-5233,-3675,-3183,-8160,-13057,-10778,-9475,-5844,-16309,-9050,-11541,-10412,-13779,-8588,-5196,5608,-1809,4453,4650,
现金及现金等价物净增加额(万元),-7424,-2760,10836,5031,-7252,-7290,-4977,-8447,-12759,-8903,-4895,-11367,-11785,-9140,-9073,19022,9269,16604,-7070,3842,-4014,7548,972,
总资产(万元),177102,181227,184050,158659,153222,148609,147490,148448,141332,139603,138043,132711,133722,116448,109005,104796,90365,90488,59065,60626,0,49252,38065,
流动资产(万元),123313,127917,129246,102450,97526,93369,94357,93942,94181,94007,98821,94316,105658,90902,85522,81550,70269,70793,39684,41964,--,35099,26033,
总负债(万元),69613,74569,76595,76333,70643,66655,65667,67134,59761,58691,56989,52685,55423,42793,35611,32355,19005,20733,34812,37133,--,32765,29326,
流动负债(万元),42664,52521,54447,54087,33182,29234,29702,31015,29424,28324,30622,37316,42502,39722,32538,29281,16166,16493,24178,28239,--,24915,26726,
股东权益不含少数股东权益(万元),107489,106658,107456,82326,82579,81955,81823,81314,81571,80912,81053,80026,78299,73655,73395,72441,71360,69755,24254,23493,0,16487,8739,
净资产收益率加权(%),2.65,1.88,0.72,2.37,2.57,1.81,0.62,2.28,3.07,2.2,1,6.98,5.39,3.19,1.31,8.79,8.31,6.69,0,22.38,0,35.8,29.67,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
