报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),0.39,0.27,0.16,0.54,0.36,0.24,0.09,0.45,0.34,0.23,0.11,0.4,0.3,0.19,0.09,0.37,0.33,0.18,0.1,0.32,0.19,0.13,0.06,0.29,0.2,0.14,0.07,0.32,0.26,0.18,0.09,0.36,0.08,0.33,0.34,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.45,4.33,4.33,4.25,4.31,4.16,4.97,4.87,4.74,4.68,4.71,4.65,4.56,4.5,4.53,4.46,4.39,4.3,3.42,3.33,0,3.58,3.4,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.81,0.54,0.22,1.08,0.66,0.38,0.18,1.21,0.79,0.48,0.28,1.17,0.78,0.55,0.22,1.07,0.91,0.57,0.34,1.37,0.45,1.18,1.13,
主营业务收入(万元),101737,67964,33259,131569,67967,44669,21546,93000,68352,45894,22785,89992,66073,43543,21007,84954,60717,39526,20151,80025,59086,38678,19045,75284,56173,37081,17888,71064,52505,34100,16976,65446,15412,62399,41494,
主营业务利润(万元),35040,23962,11533,46589,26631,17203,8483,35493,25377,17291,8223,32479,23773,15474,7325,28552,21098,13404,6681,23693,17267,11400,5566,22524,16763,11409,5436,21316,15821,10331,5038,20553,4908,20997,15286,
营业利润(万元),18036,13198,5801,21888,11252,7430,3495,14616,10653,7198,3016,13161,9277,5768,2588,9902,8488,5479,2532,8730,6494,4286,2167,8449,6134,4338,2020,7337,6233,3958,1916,7003,1510,7130,5264,
投资收益(万元),--,--,--,--,--,--,--,-15,-7,-7,-4,-6,-5,-5,-2,-9,-8,-6,-4,115,107,36,-3,227,161,166,46,-67,-16,-12,-10,-39,-11,-34,-112,
营业外收支净额(万元),1550,213,60,373,196,177,204,1072,601,404,229,882,517,344,169,2490,2225,347,164,748,442,242,78,1226,732,332,239,1699,--,485,--,--,--,494,2257,
利润总额(万元),19586,13411,5861,22261,11448,7607,3699,15689,11254,7603,3245,14043,9794,6112,2757,12391,10713,5826,2696,9478,6936,4528,2245,9675,6866,4670,2259,9037,6970,4442,2157,8082,1933,7623,7521,
净利润(万元),20205,13971,6368,21488,11456,7571,2782,14322,10955,7427,3384,12769,9630,5951,2788,11776,10614,5771,2698,8577,5094,3431,1703,7819,5458,3756,1844,7572,5865,3750,1816,7127,1643,6623,6753,
净利润(扣除非经常性损益后)(万元),18686,13791,6329,15435,11306,7452,2659,13745,10540,7179,3236,12131,--,5691,--,10217,--,5507,--,7963,--,3267,--,6877,--,3491,0,6236,0,3352,1592,6210,1304,6215,4934,
经营活动产生的现金流量净额(万元),46806,32109,10375,67000,27512,15892,7386,34864,21761,13348,3021,36125,25910,17412,7137,34521,21163,12088,4694,32343,21122,12696,7371,31314,20936,14577,5761,28534,24317,15221,6741,27475,9051,23639,22575,
现金及现金等价物净增加额(万元),21319,12371,5321,29007,9872,3920,2756,9411,5192,3953,-1618,379,-1356,-5933,2105,-17197,-12864,-24554,-19522,8193,-820,1907,2895,7334,11534,5988,4779,36802,33807,41876,2750,6655,1774,-1066,8388,
总资产(万元),325919,313812,312402,303778,215725,210653,211075,206512,203250,200626,197503,196873,191679,188007,197422,195442,193479,172818,178192,173775,166807,171835,174088,171386,178744,172625,176465,170672,169434,180822,143987,144463,0,160632,135794,
流动资产(万元),158099,146956,142616,133396,88695,82062,80115,74666,71612,68551,64289,63468,62172,58343,66762,62925,76020,56941,62903,79252,71617,73971,73510,69410,78151,70820,72169,64580,62523,69819,30345,26821,--,35865,32610,
总负债(万元),70112,64339,62409,59621,43818,42616,43623,41683,43653,44616,42519,45135,43667,43580,53951,54725,50965,36835,42295,41345,37920,44833,46277,45288,55175,51165,54221,50266,50770,64660,74263,76529,--,87508,66398,
流动负债(万元),64810,59093,57454,54661,38776,37940,39156,37169,38828,39711,37677,40041,36726,36290,46243,47179,46125,31385,36089,34797,31762,38066,34099,32621,36573,32171,35133,31217,20751,34759,43684,45272,--,37795,28413,
股东权益不含少数股东权益(万元),249108,242874,243186,236818,165025,161140,159554,156773,153335,149807,148968,145584,142445,138766,138804,136016,137990,133132,132729,130031,126549,124886,125828,124125,121764,120062,120820,118976,117267,114837,68360,66543,0,71649,68026,
净资产收益率加权(%),8.27,5.73,2.65,9.45,7.11,4.72,1.76,9.47,7.3,4.97,2.3,9.07,6.89,4.28,2.03,8.62,7.89,4.34,2.05,6.75,4.05,2.73,1.36,6.44,--,3.12,0,7.85,0,4.94,0,10.23,0,9.48,10.45,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
