报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.17,0.1,0.07,0.29,0.25,0.14,0.08,0.35,0.28,0.16,0.05,0.26,0.25,0.16,0.04,0.23,0.25,0.23,0.15,0.71,0.64,0.51,0.25,0.73,0.53,0.15,0.57,0.54,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,7.58,7.49,7.53,7.48,7.5,7.49,11.33,11.18,11,10.85,3.36,3.11,--,0,2.38,1.81,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.07,-0.35,-0.25,0.12,0.01,-0.22,0,-0.67,-0.99,-0.76,0.24,0.5,--,-0.64,1.42,0.35,
主营业务收入(万元),80805,50194,22346,86803,63181,39217,18190,75064,54642,34712,14260,56152,41441,27459,12199,50068,37736,25562,11284,43109,32727,21673,9731,32682,23654,5977,30082,23056,
主营业务利润(万元),16226,10208,4441,17681,12884,7878,3609,14369,10250,6215,2491,9773,7299,4693,1850,8233,6406,4769,2000,9215,7084,4996,2148,7602,5441,1346,7069,5880,
营业利润(万元),6477,3762,1507,5229,4388,2414,981,4194,3008,1650,565,2477,2379,1433,512,2164,2492,2365,1067,4089,3601,2882,1216,3405,2329,638,3047,2706,
投资收益(万元),1164,1062,60,197,164,69,10,181,53,--,--,--,--,--,--,-3,--,--,--,--,--,--,0,0,--,0,0,0,
营业外收支净额(万元),129,46,18,283,91,38,10,105,55,-26,-1,648,532,308,33,502,346,315,125,724,622,180,150,723,621,269,292,--,
利润总额(万元),6606,3809,1524,5513,4479,2453,990,4300,3063,1624,565,3125,2911,1742,545,2665,2839,2680,1192,4813,4223,3063,1366,4128,2950,907,3339,2921,
净利润(万元),5735,3428,1158,4505,3764,2138,795,3517,2798,1602,453,2623,2481,1557,442,2329,2453,2325,1007,4235,3691,2707,1236,3649,2649,771,2860,2698,
净利润(扣除非经常性损益后)(万元),4574,2422,1093,4133,3693,2108,787,3427,2751,1625,453,2077,--,1292,--,1912,--,2057,0,3620,--,2554,1108,3035,--,542,2613,2288,
经营活动产生的现金流量净额(万元),7795,1731,2852,4762,-77,934,468,2660,2278,-53,1081,2655,-655,-3464,-2520,1179,73,-2169,28,-4499,-6583,-5051,1207,2516,-2928,-3202,7099,1759,
现金及现金等价物净增加额(万元),-11850,-5077,-5257,10293,-4542,-2154,1031,-8132,-5041,-4184,574,-6383,-7324,-8471,-3759,-13107,-9497,-5887,-1830,40857,42905,46041,415,1497,-3063,-2776,2030,880,
总资产(万元),135189,131486,128890,126432,107292,103383,101838,103780,103803,100255,98022,94220,91990,91535,91069,91735,90646,94945,93612,89498,91615,90009,35791,31901,--,0,23916,18166,
流动资产(万元),100041,96089,94260,91666,73642,68084,66626,68236,68570,67045,64926,61136,61193,64232,66371,68743,69754,76187,78412,77026,82533,82072,29247,25672,--,--,20602,15587,
总负债(万元),36713,35556,33476,32601,28875,26637,23494,26248,26960,24674,21007,17651,15572,16074,15246,16347,15207,19725,17748,14699,18147,17517,18861,16249,--,--,11998,9109,
流动负债(万元),36647,35490,33456,32581,28835,26597,23454,26218,26960,24674,21007,17651,15572,16074,15246,16347,15207,19725,17748,14699,18145,17512,18853,16239,--,--,11698,9109,
股东权益不含少数股东权益(万元),97986,95620,94694,93223,77472,75850,77508,76709,76156,74963,76457,76007,75871,74944,75326,74884,75011,74897,75591,74585,73352,72368,16803,15567,--,0,11918,9057,
净资产收益率加权(%),6.46,3.72,1.23,5.67,4.89,2.78,1.03,4.59,3.66,2.1,0.59,3.48,3.29,2.06,0.58,3.12,3.24,3.07,1.34,8.13,8.9,10.44,0,26.55,--,0,27.27,35,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
