报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.53,0.5,0.47,0.07,0.07,0.01,0,-0.17,-0.09,-0.04,-0.03,0.02,0.03,0.03,0.02,-0.35,-0.28,-0.24,-0.02,0.02,-0.13,-0.09,0.04,0.91,0.85,0.79,-0.03,-0.78,-0.19,-0.04,-0.03,0.15,0.06,0.03,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.04,3.03,3.01,2.94,3.06,3.17,3.46,3.44,3.27,3.32,3.65,3.7,3.48,3.43,3.18,2.73,3.93,4.16,4.11,5.61,2.88,2.86,2.84,3.24,3.22,3.21,3.2,4.34,4.31,4.3,4.3,4.3,4.4,4.39,4.34,4.26,4.15,4.11,4.04,3.97,3.85,3.82,3.62,3.55,3.63,3.52,2.79,2.64,2.47,3.18,3.04,3.24,2.95,3.39,2.01,1.62,1.35,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.02,-0.06,-0.33,-0.09,-0.19,-0.12,0.33,-0.53,-0.09,-0.24,-0.14,0.23,0.44,0.32,0.41,0.14,0.08,0.01,-0.19,0.08,0.35,0.36,0.19,1.14,0,0,0,0.48,0,0,0,-0.67,0,0,0,0.45,0,0,0,1.02,0,0.64,--,-0.55,0.01,0.17,0.13,0.34,--,0.37,--,--,--,--,--,--,--,--,
主营业务收入(万元),180973,33650,16142,69489,53953,36519,19526,64392,47307,31644,15052,73015,60224,41329,17826,76366,56868,39036,23769,68641,44827,32063,16236,62144,44705,28100,13544,60410,45980,35296,16580,76392,44991,31437,16086,66134,46558,31577,16209,95900,76485,58717,34537,150839,137605,107192,50828,169427,119368,69681,44292,184961,107673,67909,37655,79852,12511,31378,16897,33460,16783,25687,13787,20924,10598,10669,5999,17024,12478,12891,
主营业务利润(万元),36441,4839,2000,7823,5751,3072,1232,4955,4166,3156,1263,8713,7406,5149,1147,1834,46,830,2493,5963,2445,2198,1092,8504,2840,-249,-1191,-2573,-4789,1086,435,11903,6998,4820,--,9306,6325,3646,1456,12692,9149,7384,3515,15608,12119,9761,5199,19093,11943,8137,3763,18132,9296,5815,3303,6124,707,6613,4326,8517,4511,6745,3474,2747,671,1883,720,3390,--,--,
营业利润(万元),33673,14003,13357,1481,1529,144,-14,-5101,-2111,-892,-806,1619,1479,1378,1105,-9203,-6313,-5572,-236,-701,-3204,-2667,48,19873,19667,18105,-100,-16958,-4374,-1114,-638,4731,1950,1332,665,2191,1582,981,343,2006,930,627,179,552,2132,1976,1711,5675,2944,2505,1036,8218,3353,2529,1747,3716,41,4245,3000,6016,3345,4226,2330,2847,0,1955,797,3390,--,--,
投资收益(万元),13975,13508,13347,1898,1221,16,2,998,552,204,172,-2203,-2144,-2144,-2243,829,820,548,70,1902,136,136,-111,18852,18944,18938,-112,735,727,743,15,689,405,270,86,-818,-362,-121,126,-586,-56,-56,0,-45,31,32,2,160,179,30,0,323,299,299,0,675,533,119,95,6,6,0,0,5,5,15,0,15,--,--,
营业外收支净额(万元),88,99,73,549,81,61,22,433,187,73,82,-735,-20,-12,36,-25,17,24,6,99,107,115,20,463,436,308,107,-266,26,-4,--,--,9,--,--,21,0,0,0,-29,0,0,0,-49,0,0,0,-96,0,0,-30,-231,-123,-0,0,-3,0,22,0,-33,0,--,0,0,249,0,--,-47,--,--,
利润总额(万元),33761,14102,13430,2030,1610,204,8,-4669,-1925,-819,-723,884,1460,1366,1141,-9228,-6296,-5548,-230,-601,-3097,-2552,68,20336,20103,18413,6,-17224,-4349,-1119,-614,4884,1959,1324,655,1443,1251,891,468,1391,851,553,174,459,2191,2004,1717,5742,3404,2635,1116,8496,3690,4201,1800,4388,562,4386,3064,5989,3328,4196,2313,3092,930,3218,2031,3358,--,--,
净利润(万元),20613,10525,10008,1575,1567,242,34,-3664,-1854,-778,-700,433,675,576,359,-7306,-5984,-5085,-395,337,-2768,-1929,769,19305,18038,16702,-635,-16472,-4091,-874,-587,3197,1220,699,384,1020,837,594,403,725,562,396,37,519,2136,1904,1244,4584,2896,2253,1214,5801,3222,2773,1053,2622,541,3746,2084,5092,2830,3567,1966,2629,791,2738,1568,2255,2147,2062,
