报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.17,0.28,0.06,0.7,0.34,0.12,0.04,0.04,0.07,0.05,0.02,0.33,0.35,0.23,0.09,0.42,0.28,0.18,0.1,0.5,0.33,0.31,0.12,0.63,0.45,0.29,0.47,0.26,0.41,0.42,
每股净资产(元),4.93,9.53,6.42,6.43,6.21,6,5.76,5.71,5.72,5.68,5.66,5.66,5.67,5.53,5.73,5.63,5.51,5.44,7.24,7.15,6.92,8.87,8.69,2.86,2.65,2.53,2.54,0,2.32,2.26,
每股经营活动产生的现金流量净额(元),0.26,0.65,0.18,0.39,0.15,0.07,0.01,0.23,0.19,0.01,0.03,0.69,0.68,0.5,0.19,0.61,0.35,0.09,0.08,0.51,0.35,0.41,0.13,-0.04,-0.17,-0.41,0.66,0,0.32,0.9,
主营业务收入(万元),42337,28598,11954,64552,41948,26333,13116,52348,37567,22252,12118,40764,26704,16649,7413,30166,17326,9402,3865,21025,13853,9344,3655,17998,12586,8366,14126,9372,12641,12159,
主营业务利润(万元),27638,18561,7356,40941,26208,15371,7522,27836,20120,11807,6652,27701,18887,12186,5443,21053,11703,6289,2549,14551,9712,6617,2565,12891,9123,5937,9290,6195,8683,8340,
营业利润(万元),6977,5306,1123,12598,6612,2503,1211,1756,1901,735,520,5078,4559,2958,1143,7397,4166,2591,1112,6424,4372,3192,1020,4532,2922,1809,3360,2230,2660,2598,
投资收益(万元),-33,-23,-15,-8,-36,-20,-6,-56,33,-18,-2,-74,-49,-33,-6,-52,-56,--,--,38,38,38,--,-42,-1,-1,-1,-1,-60,--,
营业外收支净额(万元),-253,-241,20,-415,-420,-176,-22,-207,-148,61,4,-216,270,311,227,-620,25,16,-1,-228,-150,-60,97,-257,88,38,-380,-504,--,290,
利润总额(万元),6724,5065,1144,12183,6191,2328,1189,1549,1753,796,524,4862,4829,3269,1370,6777,4191,2607,1112,6196,4222,3132,1117,4275,3010,1847,2980,1726,2714,2888,
净利润(万元),4505,3585,798,8724,4248,1550,552,491,829,562,311,4114,4323,2831,1094,5249,3489,2216,943,4685,3128,2193,918,3442,2480,1604,2582,1448,2248,2261,
净利润(扣除非经常性损益后)(万元),--,3770,--,7397,--,1707,--,721,--,499,--,4288,--,2590,--,5810,--,2201,--,4924,--,2214,0,3656,2401,1566,2925,0,2246,2014,
经营活动产生的现金流量净额(万元),6963,8502,2318,5088,1917,896,326,2818,2433,98,339,8588,8501,6280,2371,7575,4378,1069,747,4920,3365,2786,944,-210,-955,-2263,3647,-265,1785,4952,
现金及现金等价物净增加额(万元),58627,58618,310,1833,-3810,-3032,-889,-5574,665,-3235,-4298,1769,-3207,-1763,1074,-13668,-16894,-21379,-1187,47797,47646,6114,48487,-2608,-3250,-3984,1523,-1672,125,1941,
总资产(万元),200100,194288,133105,133119,119353,116161,113635,114177,97605,95895,94660,92758,84743,86435,86081,87389,84181,80598,80215,79566,74487,73580,72686,25096,23815,22813,22310,0,20093,18780,
流动资产(万元),127794,122807,68125,68580,54251,53180,55616,56264,59498,60506,60937,58831,51374,53674,55774,56854,54365,46099,69848,69032,65158,63913,62821,14921,13353,12576,12434,--,10188,8934,
总负债(万元),38420,38747,41761,41610,35354,34796,38177,39325,22369,22400,21301,19394,11132,14468,14546,17037,15298,12526,10530,10824,7927,7959,8350,9351,9224,8907,8358,--,7317,6329,
流动负债(万元),22407,23613,24691,24414,20775,20032,24218,25266,20010,20287,18809,16826,8390,11820,11516,14916,13144,11304,9294,9574,6662,6694,7085,8086,7944,7627,7078,--,6822,5834,
股东权益不含少数股东权益(万元),129799,125589,83368,83501,80611,77956,72041,71386,71594,71088,70835,70796,70926,69153,71602,70353,68883,68073,69685,68742,66543,65607,64332,15743,14595,13905,13951,0,12744,12415,
净资产收益率加权(%),4.49,3.68,0.96,11.26,5.58,2.1,0.77,0.69,1.16,0.79,0.44,5.81,6.07,3.98,1.54,7.56,5.04,3.2,1.36,7.47,--,3.83,0,23.84,0,11.52,19.85,0,18.73,20.22,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
