报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),19505,18043,9561,57205,38552,19940,6833,35410,27792,13481,--,29942,--,8913,--,20492,--,6769,--,16700,--,4932,--,9758,0,4191,0,-42033,0,182,0,-14878,0,2198,--,14126,0,8819,0,21538,0,15357,0,31223,0,14543,0,27374,0,12028,0,25064,16476,0,0,0,0,
经营活动产生的现金流量净额(万元),238938,82556,9168,33577,-1423,-70788,-76922,130530,91713,12128,-6227,124184,98681,49435,13779,8942,8797,-17125,-35523,53424,23489,3653,-8759,46510,30530,8411,-4037,16616,12531,-5807,-30426,30926,11367,9308,-5139,39107,12776,-3360,-4095,45416,18535,11634,2592,40916,19992,8994,1215,47016,19865,9902,1918,48009,0,19739,37999,0,0,
现金及现金等价物净增加额(万元),365884,228892,161658,-59868,-65227,-112220,-110286,26098,12701,-32727,-33652,122520,110677,3634,-7500,-2110,-16803,-37938,-52021,22338,11575,-4887,-8950,21147,30675,12517,-7356,-13078,-16021,-22114,-34157,18410,-15054,-8070,-10458,-11978,-18730,-19370,-8425,1694,-14368,-10484,-1351,-5080,-16538,-22699,-7154,-31252,-39303,-36799,-16754,69963,0,2810,-2251,0,0,
总资产(万元),3583707,1531533,1509105,1288315,1286751,1272202,1224933,1156805,1037511,979213,952868,933930,906490,767120,751310,737402,695997,675643,617986,597455,468841,437299,421175,412299,448332,426329,403030,403766,428025,429198,429291,416150,416308,408948,395051,387697,385746,382997,372805,366728,366358,363090,365039,356716,375575,367297,360188,346083,347918,327619,319870,293737,301574,205205,182917,148889,107738,
流动资产(万元),1282090,858623,847084,641853,677650,689122,681788,641109,554332,521413,500439,496224,482998,377494,373781,375053,352427,339097,308442,310731,268577,238378,223341,215733,250076,228774,199941,198457,214806,226567,227107,214661,202816,198340,185320,184811,189010,185848,182547,179550,184939,182399,184931,178077,189615,183272,180936,171549,180899,173065,168783,0,--,104674,0,0,0,
总负债(万元),2923595,1080114,983907,768357,786045,771861,703478,654427,548157,550248,505100,491463,473757,488085,462321,453919,424138,406447,347234,328776,233821,209461,198900,192488,229373,213960,193613,195819,206296,179999,171252,169490,178146,173934,155312,158256,160303,161651,145153,142454,140570,141095,134661,133081,154065,155228,146272,142214,148371,138153,140937,124314,--,141913,121880,93971,46719,
流动负债(万元),2103041,751632,695349,648247,703940,689255,628368,594806,483109,455962,406368,395981,392061,401588,387081,381723,322532,307696,264046,256192,218474,193769,182322,175632,208472,198935,178801,180305,185737,167289,158734,150814,159659,157447,138000,141550,143979,145765,130963,129983,125212,127649,119504,117997,137315,137508,128437,124505,135800,125388,128136,0,--,137088,0,0,0,
股东权益不含少数股东权益(万元),351649,394174,458022,451165,435695,422479,438273,427811,419324,389927,406966,401385,393771,240079,249121,245152,236200,230359,235418,232932,223898,216774,213217,210667,210011,202953,199344,198468,214022,241145,250089,238529,227021,223115,227552,217250,213885,209851,214828,211218,209611,204558,211865,205024,197366,187833,192480,186126,178897,170926,163240,157868,156794,56573,54366,50474,60435,
净资产收益率加权(%),5.08,4.44,2.16,13.07,9.3,4.81,1.63,9.9,7.54,3.65,1.22,10.4,8.36,3.9,1.31,9.9,6.77,3.12,1.15,8.8,6.09,2.86,1.2,6,0,2.23,0,-13.1,0,5.84,0,9,0,4.56,--,7,0,4.3,0,10,0,7.39,0,17,0,8,0,16,0,0,0,24,0,16,28,16,14,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
