报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),0.19,0.14,0.05,0.41,0.29,0.17,0.08,--,0.19,0.12,0.06,0.28,0.23,0.15,0.06,0.27,0.21,0.14,0.15,0.45,0.32,0.22,0.18,0.31,0.13,0.02,-0.14,0.39,0.8,0.54,0.2,0.79,0.59,0.32,0.14,0.71,0.54,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.8,1.72,1.65,1.59,1.53,1.46,2.83,2.68,2.54,2.44,3.56,3.38,3.2,3.09,6.06,6.2,6.54,6.27,2.94,2.74,0,0,0,2.13,1.93,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.76,0.67,0.21,-0.42,-0.73,-0.63,-0.59,-0.67,-0.62,-0.24,-0.33,-1.36,-0.34,-0.86,0.42,-1.25,-1.97,-0.5,0.01,-0.24,0,-0.04,-0.23,0.17,-0.18,
主营业务收入(万元),111844,74908,36320,151740,114311,71382,33363,139853,100080,62655,29767,166114,128207,86124,42335,174908,129540,74787,34019,116338,86269,55640,24989,72383,48219,28768,10920,74335,56462,36197,18167,67325,50251,29607,13656,48613,36386,
主营业务利润(万元),27161,19087,8865,35538,25736,15395,7412,27157,19753,12609,6256,26463,19273,12936,6160,24649,18330,11644,5774,18415,13400,8983,4473,8730,4755,1947,-288,7328,6807,4357,1781,6638,4839,2811,1235,5155,2929,
营业利润(万元),19105,13733,6507,22332,17029,10462,4843,17698,13534,8906,4367,15848,12484,8581,4063,17173,13524,9009,4802,13612,9734,6513,3446,6182,2757,651,-1020,2177,4920,3038,1064,4064,2978,1644,729,3093,1761,
投资收益(万元),67,105,-43,34,-96,-74,-77,-257,-130,-19,124,-34,-73,-61,1,337,299,358,301,478,440,438,123,486,211,-27,-98,255,758,455,105,196,70,73,44,-5,--,
营业外收支净额(万元),6572,4921,740,2555,1968,948,483,504,342,167,21,2133,2134,1072,32,118,92,51,11,84,77,67,48,-91,-21,12,-6,31,--,--,4,28,--,--,1,7,57,
利润总额(万元),25677,18654,7247,24887,18998,11410,5326,18201,13876,9074,4388,17981,14618,9654,4096,17290,13616,9061,4812,13695,9811,6580,3494,6091,2736,664,-1026,2208,4907,3027,1068,4091,3006,1644,730,3100,1818,
净利润(万元),18068,13212,5163,17075,11973,6848,3134,9314,7051,4498,2274,10372,8409,5443,2214,9999,7809,5285,2819,8234,5877,4062,2165,3732,1572,290,-842,2146,4192,2586,910,3563,2649,1456,651,2725,1818,
净利润(扣除非经常性损益后)(万元),12909,9419,4575,14938,10507,6146,2776,--,--,4376,2260,8761,--,4631,--,9909,--,5250,--,8173,--,4012,--,3633,--,284,0,2118,0,2598,906,--,0,1440,650,--,--,
经营活动产生的现金流量净额(万元),34796,15962,13358,18157,18773,18979,1453,11222,16104,10097,1805,39424,27578,24537,7810,-15294,-26467,-22915,-10809,-12223,-11356,-4354,-4017,-16522,-4125,-10465,2548,-7577,-12007,-3024,62,-1110,373,-177,-1020,708,-607,
现金及现金等价物净增加额(万元),6678,4971,-1810,3072,-1918,11175,46290,-322,-1867,805,-1717,1823,1190,3988,1434,-4805,-1140,-819,2710,-3605,3928,-1773,-701,-545,1762,-3782,18970,11862,12221,18905,1345,363,436,4282,2917,1061,-888,
总资产(万元),241482,250387,244586,250264,236033,226047,253071,195324,182152,183917,176000,174491,176760,171273,175157,172503,180577,151796,140947,120209,117807,104388,98856,92632,76672,68825,79398,63677,78993,76604,48065,42140,0,0,0,28315,19434,
流动资产(万元),150661,159955,150227,155544,95518,103411,135341,90658,83188,82518,80467,79963,88080,94368,100248,97339,111553,86770,82425,63910,73858,62172,57491,51501,48980,39968,62014,51361,68645,66873,38612,33441,--,--,--,23182,17179,
总负债(万元),57942,72417,73767,80023,70031,66026,96962,89001,79258,84217,78491,77224,83311,81112,88766,87187,102974,79602,70185,51481,52879,42182,37358,34012,20794,14633,26263,22717,35802,37202,33455,28516,--,--,--,19221,12893,
流动负债(万元),32635,46421,50677,56353,51966,54735,90420,82287,73907,80970,75937,75265,81852,79944,88409,86825,102780,79404,69982,51273,52712,42010,37181,33829,20601,14439,26059,22663,35592,37031,33341,28402,--,--,--,19221,12893,
股东权益不含少数股东权益(万元),155816,150855,142701,140422,136967,131667,127719,75672,73410,70852,69905,67631,65667,62702,60203,57988,55871,53347,51700,48880,46333,44518,43229,41065,38905,37623,36855,37698,39744,38138,13390,12480,0,0,0,8779,6541,
净资产收益率加权(%),12.23,9.07,3.61,14.25,10.46,6.58,4,--,--,6.46,3.31,16.51,13.75,8.97,3.75,18.74,14.79,10.34,5.61,18.34,13.45,9.49,5.14,9.48,--,0.77,0,7.94,0,13.88,0,33.63,0,14.25,0,35.37,32.28,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
