报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.04,0.04,0.01,0.08,0.11,0.09,0.02,-0.36,0.02,0,0,0.01,0.08,0.08,0.06,0.25,0.36,0.25,0.12,0.32,0.26,0.19,0.07,0.4,0.26,0.13,0.04,0.5,0.51,0.35,0.26,0.43,0.43,0.22,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,6.11,--,6.17,6.16,6.15,6.09,6.2,6.08,6,5.89,5.94,5.86,5.75,5.67,5.54,4.97,4.88,4.92,4.93,4.77,7.43,7.17,5.43,5.22,5.16,5.04,4.92,4.78,6.03,5.87,5.68,6.71,6.57,6.44,6.34,6.24,3.04,2.44,1.95,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.31,--,-0.18,-0.09,-0.17,0.64,0.64,0.48,0.13,-0.55,0.2,0.09,0.16,1.07,0.5,0.32,0.11,0.96,0.49,0.58,0.26,0.96,0.76,0.61,0.29,0.87,0,--,0,0.77,0,0,0,0.82,0,0,0.53,1.17,0,
主营业务收入(万元),497192,319092,144947,698116,497547,311479,129748,571530,388114,228486,107285,499951,363736,254769,127801,533033,412884,272040,129333,460586,314822,200872,85279,312246,223368,143965,64516,331067,274138,187500,90481,316760,231094,142085,66544,263032,191423,124951,58902,248009,184586,124024,58821,149485,102738,64782,96376,60741,47999,
主营业务利润(万元),63777,41094,18188,89926,73115,54517,23468,80137,49176,29067,14327,64529,48953,36417,17804,87197,72875,48489,22509,75016,52618,35990,15043,54555,36852,19876,7432,64612,58192,40773,19702,57805,40409,23157,--,48214,35705,23675,11151,42825,29913,19062,9356,27825,19473,12828,22858,16894,14488,
营业利润(万元),-3493,88,1257,-7911,5263,4354,2136,-21657,2674,1438,891,3404,5775,6789,5144,20279,25809,17389,8072,23276,18118,13002,5174,28560,18743,9174,3055,34637,35016,24095,11017,27845,18536,9540,3222,22387,16819,11181,5123,19756,13081,7579,3685,11063,7858,5012,9764,9756,8506,
投资收益(万元),188,--,--,271,245,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,0,0,11,-11,0,
营业外收支净额(万元),10746,5591,145,14290,3941,3600,106,40,-43,-31,4,425,1860,-97,-66,8,7,7,4,388,508,11,13,-273,-73,-74,-0,76,--,--,--,--,--,--,--,40,0,--,-2,-278,0,0,0,-76,0,0,128,0,-194,
利润总额(万元),7253,5679,1402,6379,9205,7953,2242,-21617,2632,1407,895,3829,7635,6691,5078,20287,25816,17396,8076,23664,18626,13013,5187,28287,18670,9101,3055,34714,34795,23883,10986,27571,18319,9321,4557,22427,16858,11201,5121,19478,12887,7488,3654,10987,7790,4943,9903,9528,8316,
净利润(万元),5840,5050,946,4488,5701,4693,1193,-18268,1242,239,137,702,3834,3795,2872,12829,18252,12491,5890,16303,13324,9430,3670,19939,13344,6625,2132,25371,25814,17802,8185,19785,12054,6157,3024,14638,11189,7357,3354,12722,8460,4909,2393,7057,5099,3225,6558,6193,5208,
