报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.25,0.15,0.09,0.49,0.35,0.22,0.06,0.44,0.32,0.19,0.07,0.37,0.28,0.17,0.06,0.33,0.26,0.14,0.07,0.69,0.46,0.29,0.19,1.06,0.74,0.4,0.14,0.63,0.43,0.23,0.03,0.35,0.19,0.13,0.02,--,0.36,--,0.03,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,3.31,3.09,2.98,2.27,2.32,2.24,2.12,3.67,3.6,3.37,3.19,5.23,5.04,4.72,4.39,5.23,4.52,4.32,4.12,4.52,4.49,4.34,4.27,4.57,2.84,--,2.81,--,2.81,2.71,2.16,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.05,-0.24,-0.19,0.19,-0.29,-0.15,-0.49,0.42,-0.21,-0.05,-0.34,0.75,-0.13,0.19,0.35,1.8,0.68,0.33,0.27,-0.84,-0.78,-0.22,-0.39,0.4,--,0.57,--,1.22,0.82,0.47,
主营业务收入(万元),157890,97278,40097,208996,155409,96552,36938,198298,139487,85347,31967,176239,131995,81352,32395,166022,123495,74480,26235,136308,91538,53412,21251,82611,55469,29580,10737,73020,52679,30638,7852,36571,24327,13445,4054,32625,26626,14430,4706,33703,29130,19346,
主营业务利润(万元),36038,21884,8432,40855,29741,18198,6477,36980,26189,15927,5308,30038,22537,13779,5270,25726,19198,11216,3775,27727,17902,10869,4760,22505,14937,8130,2585,12846,9230,5332,1265,5670,3838,2479,--,6057,4245,2612,487,6466,6404,6388,
营业利润(万元),20353,11954,4331,21868,15683,9714,2861,19885,14284,8566,2950,15614,11619,6784,2678,12904,9942,5280,1465,15367,10228,6391,2562,13079,9740,5282,1338,5403,3995,2161,299,2752,1934,1255,196,3406,2162,1346,170,3311,3199,2955,
投资收益(万元),433,433,--,461,592,592,--,646,644,644,594,687,717,717,594,632,529,529,--,548,483,483,--,306,273,273,--,--,--,0,--,0,--,--,0,0,--,0,--,0,0,0,
营业外收支净额(万元),167,-121,-77,780,559,303,150,526,244,133,117,833,329,85,70,581,275,119,49,186,203,97,11,-436,-367,-349,44,-188,--,--,--,--,--,--,--,0,-19,0,-15,0,0,0,
利润总额(万元),20520,11833,4254,22647,16243,10017,3011,20410,14529,8699,3066,16447,11948,6869,2748,13485,10217,5399,1514,15553,10431,6488,2573,12644,9373,4933,1383,5215,3966,2163,302,2618,1942,1263,204,3387,2143,1327,155,3310,3181,2954,
净利润(万元),15506,8996,3131,16710,12039,7397,2184,14936,10901,6594,2405,12170,9032,5269,1701,10060,7833,4221,1134,11606,7700,4806,1847,10208,7066,3759,1027,4351,2934,1596,226,2341,1292,846,137,3071,1815,1136,127,2994,3038,2896,
净利润(扣除非经常性损益后)(万元),15375,9085,3189,16129,11620,7170,2064,14543,10718,6494,2317,11546,--,5205,--,9625,--,4132,--,11468,--,4733,--,10516,--,4021,0,4080,0,1197,0,2431,0,841,--,3086,--,1151,--,2995,3051,2899,
经营活动产生的现金流量净额(万元),14433,7274,-3852,22174,7550,6790,6030,4645,-446,1199,-5061,7294,-1543,-8331,-5773,5595,-8634,-4580,-8190,7030,-3449,-860,-3311,7419,-1245,1855,2878,12373,4650,2273,1871,-5761,-5341,-1518,-2707,2028,2075,2892,-1578,6177,0,0,
现金及现金等价物净增加额(万元),-13445,-8524,-15403,19953,-5685,1590,-3597,-5581,-12605,-6120,-467,15319,11045,7331,-549,-4794,-7975,-9298,-11190,-2352,-9651,-4813,-7903,12488,9229,8182,8409,-354,-1616,-3014,11228,2123,1835,9566,11106,-348,1145,4874,-1500,-2136,0,0,
总资产(万元),271470,262345,241361,251911,230186,227774,217652,214619,212174,198088,183928,177988,176638,158911,133210,128972,136117,131565,122802,118682,114091,111985,103263,97252,103235,77854,65133,54850,65434,64416,55934,43228,46171,46898,47694,30828,--,34769,--,32677,33171,25033,
