报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.29,0.2,0.11,0.47,0.37,0.2,0.05,--,0.26,0.12,0.03,0.62,0.69,0.54,0.27,1.47,1.31,0.7,0.3,0.88,0.21,0.53,0.13,
每股净资产(元),4.12,4.02,6.33,6.22,6.11,5.94,--,--,5.73,5.59,5.65,5.61,5.55,5.39,8.26,7.99,7.8,7.23,2.65,2.35,--,1.48,0.95,
每股经营活动产生的现金流量净额(元),0.24,0.41,0.43,-0.3,-0.15,-0.05,-0.01,--,0.16,0.08,-0.06,1.06,0.92,0.97,0.8,0.58,0.49,-0.04,0.85,1.44,-0.23,1.42,0.84,
主营业务收入(万元),98786,62039,20566,76904,60233,35471,13744,54758,43264,28255,11064,81243,70350,53724,27121,117267,91349,48641,20299,67108,12514,39096,21634,
主营业务利润(万元),27441,18341,5501,18945,14306,8098,2156,13702,11035,6202,1661,21755,19082,13711,6072,31708,27330,14343,5290,18488,4238,13397,6183,
营业利润(万元),16342,11141,3089,12814,10176,5439,1258,8745,7179,3242,762,16838,15458,10842,5023,23187,20005,9283,3724,12017,2895,8709,1589,
投资收益(万元),1003,628,44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业外收支净额(万元),218,-7,-14,277,39,26,5,250,152,148,135,444,149,19,10,1243,955,907,511,228,40,-1350,-0,
利润总额(万元),16560,11134,3075,13091,10215,5465,1264,8995,7331,3390,897,17282,15607,10861,5033,24429,20960,10190,4235,12245,2936,7359,1589,
净利润(万元),14162,9569,2677,11307,8813,4722,1094,7753,6360,2961,786,14842,13412,9422,4324,21008,18004,8804,3600,10535,2492,6364,1568,
净利润(扣除非经常性损益后)(万元),--,9578,--,11069,--,4698,--,--,--,2835,--,14464,--,9406,--,19952,--,8033,3166,10342,2458,7511,1568,
经营活动产生的现金流量净额(万元),12362,20725,10224,-7129,-3544,-1147,-130,6838,3787,1925,-1465,25463,21973,23160,12729,9255,7766,-676,10247,17317,-2625,17006,10128,
现金及现金等价物净增加额(万元),-2447,-13983,-11216,-30214,-20673,-12464,-5094,-811,-1525,-2210,-1468,9927,5660,6722,11339,78588,81226,75924,10669,3238,-4430,11289,-1418,
总资产(万元),284710,286373,209818,203627,204414,203999,192225,188791,182817,174341,171570,184159,192341,189407,194152,185313,200506,191770,108198,91686,--,51718,34774,
流动资产(万元),193820,195454,151263,144944,155281,161583,153714,152614,147161,139073,136787,149368,157020,153802,161809,153843,171058,163318,80237,63899,--,28141,9927,
总负债(万元),69979,76785,53664,50162,53437,57142,47818,45521,40965,36044,31854,47337,59055,60111,61953,57439,75636,76099,76348,63437,--,34003,23236,
流动负债(万元),65081,71989,51879,48295,52691,56360,46967,44685,40134,35230,30943,46488,54606,55124,54088,49087,67386,68599,68848,60437,--,28003,23236,
股东权益不含少数股东权益(万元),208128,203118,151960,149254,146748,142626,140180,139051,137625,134077,135503,134717,133286,129297,132198,127874,124870,115671,31850,28250,--,17715,11369,
净资产收益率加权(%),7.84,5.7,1.78,7.85,6.17,3.34,0.78,--,4.67,2.18,0.58,11.36,10.24,7.18,3.33,24.83,24.94,19.24,11.98,45.84,13.14,43.73,14.81,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
