报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.75,0.43,0.19,1.13,0.92,0.55,0.29,1.13,0.92,0.54,0.24,1.11,0.9,0.47,0.26,1.05,0.69,0.37,0.26,1.07,0.89,0.62,0.29,1.11,0.61,0.48,0.25,0.76,0.59,0.51,0.26,0.59,0.56,0.43,0.35,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,6.65,4.97,4.54,5.98,5.71,5.35,5.03,6.55,6.29,6.9,6.62,6.3,6.04,5.54,5.42,5.53,5.29,5.12,5.04,5.14,4.88,4.85,4.73,4.94,4.54,4.42,4.32,3.01,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.75,1.04,-0.86,11.63,12.79,11.13,1.6,0.32,3.41,4.17,-0.7,0.79,-0.64,-1.75,-0.32,3.1,1.4,1.48,1.68,3.37,3.74,0.87,0.99,0.34,0,0,1.84,2.38,2.29,
主营业务收入(万元),478247,273773,124722,953288,623784,409468,178430,923572,559604,384715,151968,1015443,750673,437213,194804,717516,369617,179088,90677,505672,203175,141880,78900,313923,199806,129849,59445,186931,114994,91456,43976,114072,90224,69228,44695,111525,43290,32167,64426,57116,50384,
主营业务利润(万元),89955,63015,25058,165564,109505,73370,34104,160534,98036,61208,28829,144909,98541,51385,19889,90739,55827,24772,11288,85408,28688,17264,8269,32254,18561,15474,7719,22008,14869,13210,5903,13336,12737,10867,--,19271,10434,6772,16952,15786,15587,
营业利润(万元),53390,27656,16737,95664,81466,49040,20815,88688,69036,37558,16183,85610,66269,33773,13778,57669,37298,20086,10632,46324,18736,12710,6725,24124,15750,12043,6262,16837,13694,13078,6737,12499,12533,9714,7739,10521,7555,5346,8105,8019,7693,
投资收益(万元),436,329,63,-5408,292,236,-100,-3533,863,1185,214,2724,901,398,--,6320,2920,966,171,2364,1570,1436,23,274,242,192,11,740,144,92,0,10,10,--,12,10,10,10,8,47,5,
营业外收支净额(万元),105,84,34,1151,1020,941,908,-2670,-360,-410,-320,-263,62,-103,7,27,-19,41,36,24,-26,-40,-20,63,-34,-34,--,-177,--,--,--,--,0,0,--,0,0,0,0,0,0,
利润总额(万元),53495,27740,16771,96815,82486,49981,21723,86018,68676,37147,15863,85347,66331,33670,13785,57697,37279,20127,10668,46349,18711,12670,6705,24188,15716,12009,6262,16660,13518,12901,6728,12499,12533,9714,7739,10527,7541,5332,8119,8007,7669,
净利润(万元),57833,33623,14705,86677,70664,42379,18715,71848,58340,34528,15170,63497,51572,26850,11390,46313,30565,16228,8693,36357,16897,11748,5566,21012,11643,9189,4690,14362,11215,9683,5020,11145,10653,8257,6578,8667,6410,4532,7089,7056,7204,
净利润(扣除非经常性损益后)(万元),57778,33463,14688,85767,69798,41591,17948,72707,58528,34722,15314,62909,--,26928,--,46297,--,16188,--,29273,--,11758,--,20454,--,9008,0,13413,0,9518,0,10740,0,6447,--,8671,0,3212,7081,7025,7189,
经营活动产生的现金流量净额(万元),50062,40025,14404,40894,11794,-25079,31608,96825,-33205,99303,-58467,91338,42733,59737,-37710,512677,563520,490619,54393,10878,64725,79218,-13309,14953,-12241,-33212,-6125,58962,26634,28151,32001,64058,71078,16548,18853,6444,4649,15607,23955,30977,29780,
现金及现金等价物净增加额(万元),-38449,-176505,-1369,89889,110001,74360,27094,46934,-58159,61935,-56376,43464,-37070,6096,-49345,545573,365435,265297,72228,-11316,49320,69232,-14821,6254,-17856,-42860,-11933,33281,-10944,-7063,30939,39174,41233,-7566,18767,42247,40285,52483,7194,2287,7782,
总资产(万元),1858267,1777208,1793473,1790002,1897395,1871066,1656535,1650273,1632712,1668031,1719533,1719868,1492079,1405449,1176399,1192172,1120356,967376,533078,507036,384896,366513,265610,312324,314525,286257,312324,311343,288472,273835,257719,218535,202997,159199,170411,156038,176609,180339,109457,67744,77282,
流动资产(万元),1569592,1416867,1531959,1519069,1602822,1568341,1388660,1376111,1396202,1450243,1501858,1507465,1320970,1242677,1113271,1129358,859954,705372,455181,408040,307927,296405,235220,272881,277193,249600,276336,280912,252251,242944,231431,190719,170303,119851,132648,140888,161239,164723,93547,67232,76791,
总负债(万元),1251277,1190919,1202586,1209127,1315202,1310775,1115464,1128765,1123032,1187125,1231398,1246003,1184867,1126392,907863,935374,880084,740995,306493,289224,250573,240726,145969,197581,209182,183345,207283,210910,191212,178102,159999,125826,110779,69377,76568,69825,92653,98262,70282,31757,43802,
流动负债(万元),1203914,1171322,1182635,1188126,1294419,1289469,1094991,1107743,1053747,1129894,1196345,1214762,1163117,1099385,899684,927308,871659,732422,298561,281699,244088,234446,145741,197371,209163,183325,207018,210645,190948,177837,159924,125751,110750,69348,76539,69825,92653,98262,70282,31757,36802,
股东权益不含少数股东权益(万元),560680,538935,542445,530399,524529,498436,482196,468176,457030,432269,437278,423924,284881,260093,263435,251800,235671,221854,222134,213375,131122,125787,119641,114743,105343,102912,105041,100433,97260,95733,97720,92709,92218,89822,93843,86213,83956,82077,39175,35987,33480,
净资产收益率加权(%),10.38,6.16,2.74,17.39,14.19,8.7,3.94,16.11,13.15,7.83,3.52,23.02,18.93,10.21,4.42,19.99,13.68,7.4,3.99,17.21,13.72,9.74,4.74,19.59,--,9.43,0,14.96,0,10.04,0,12.38,0,9.03,--,13.41,0,10.94,17.91,18.98,24.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
