报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0,0.03,0.02,-0.3,-0.16,-0.09,-0.05,0.03,-0.02,0.01,0.01,0.35,0.35,0.33,0.07,0.45,0.39,0.25,0.12,0.56,0.42,0.29,0.56,0.38,0.78,0.52,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,3.65,3.65,3.62,6.86,6.79,6.73,6.59,6.76,6.64,2.54,2.42,--,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.43,0.4,0.2,-0.38,-0.27,-0.52,-0.6,0.1,0.07,0.37,1.07,0.49,0.32,-0.76,
主营业务收入(万元),27364,18016,8297,33490,24628,16052,7332,34839,23759,14558,7314,33928,25026,16019,8069,39216,29774,19051,8743,35443,25219,17371,32653,23166,30363,23247,
主营业务利润(万元),4891,3347,1459,4900,4101,2909,1212,7612,5045,3166,1639,7474,5555,3542,1733,8393,6423,4194,1974,8090,5787,3944,7314,5153,5975,3843,
营业利润(万元),-592,-204,-319,-4644,-3030,-1349,-753,556,-49,359,345,3004,2887,2140,908,4907,4213,2724,1166,4606,3415,2327,4508,3072,3338,2048,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,0,0,
营业外收支净额(万元),1340,1134,1141,-150,-109,-164,-161,267,134,133,39,5642,5549,5550,22,440,320,222,200,387,221,221,91,10,-29,-51,
利润总额(万元),749,930,822,-4794,-3140,-1513,-914,823,86,492,384,8646,8436,7689,930,5347,4534,2946,1366,4994,3636,2548,4598,3082,3309,1997,
净利润(万元),48,458,422,-5278,-2907,-1519,-922,458,-361,172,119,6265,6197,5760,650,3968,3406,2207,1023,3787,2769,1951,3378,2287,2529,1675,
净利润(扣除非经常性损益后)(万元),-1005,-394,-437,-5138,-2761,-1334,-744,238,-460,74,90,2043,--,1598,--,3650,--,2041,--,3499,2605,1787,2623,1716,2028,1481,
经营活动产生的现金流量净额(万元),3540,1342,2116,-724,-2338,-947,698,1308,-1116,-1049,-734,7683,7588,7144,1796,-3340,-2380,-4626,-5317,886,440,2434,7069,3235,1028,-2469,
现金及现金等价物净增加额(万元),-1929,-2496,-859,-1328,-3592,-1366,-2188,-9570,-8704,-9753,-6024,-11097,-4317,-1282,-3466,-8640,-6484,-7633,-5552,28649,-1671,13,1143,-639,2941,232,
总资产(万元),80241,79184,78954,82844,83627,84375,83017,84506,74180,69864,69225,69256,69168,68550,63951,63421,63257,61879,63386,63251,30733,30823,29019,0,35222,27621,
流动资产(万元),31944,30261,29798,33161,33517,34023,32542,35918,35410,33219,37063,42934,49799,53184,54976,54352,54446,53535,54775,54622,22087,22177,20725,--,27528,19373,
总负债(万元),20182,18715,18520,22833,21245,20604,18650,19217,10018,5170,4584,4733,4713,4532,3275,3395,3794,3614,3654,4542,13867,14775,14922,--,23026,18410,
流动负债(万元),16491,15316,15111,19614,18372,18048,16491,17850,9710,4860,4562,4713,4713,4532,3275,3395,3794,3614,3654,4542,13867,14775,14922,--,23026,18410,
股东权益不含少数股东权益(万元),60060,60469,60434,60011,62383,63771,64368,65289,64162,64694,64641,64522,64455,64018,60676,60026,59463,58264,59732,58709,16866,16048,14097,0,12196,9211,
净资产收益率加权(%),0.08,0.76,0.7,-8.42,-4.55,-2.35,-1.42,0.7,-0.56,0.27,0.18,10.08,9.94,9.2,1.08,6.71,5.75,3.72,1.73,19.53,--,12.94,31.11,0,23.5,20.01,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
