报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.45,0.27,0.1,0.54,0.36,0.21,0.08,--,0.24,0.29,0.11,0.49,0.34,0.21,0.09,0.62,0.47,0.29,0.12,0.8,0.63,0.4,0.25,0.84,0.47,0.5,0.42,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.13,3.98,3.85,5.93,5.74,5.35,5.18,7.89,7.69,7.46,8.97,3.3,--,2.56,2.05,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.42,0,-0.31,0.43,0.07,-0.04,-0.42,1.21,0.99,0.12,-0.63,2.9,--,0.29,0.67,
主营业务收入(万元),232871,146957,65856,282128,199008,122208,51782,222840,157672,97847,42621,182334,132214,81934,36266,160274,112384,67112,27848,108994,78612,47348,21147,82394,55896,69014,52882,
主营业务利润(万元),81522,50372,21401,95159,67154,41174,17144,68179,48298,29684,12194,49082,33235,20923,9207,36663,26515,16703,7125,28628,21088,12974,5753,21633,14184,14136,11062,
营业利润(万元),40166,24383,9627,44512,30696,17568,6640,31941,21260,12942,5320,21796,15058,9280,4009,16665,12574,7581,3325,12846,10215,5912,2717,9478,6386,5089,5903,
投资收益(万元),3428,2565,1013,2369,1327,438,241,--,--,--,--,--,--,--,--,8,8,--,--,--,--,--,--,0,--,0,130,
营业外收支净额(万元),42,-247,-376,1558,1031,697,372,486,403,306,-164,481,459,80,-8,1207,830,804,183,1073,821,757,138,308,226,791,142,
利润总额(万元),40208,24136,9251,46070,31727,18265,7013,32427,21663,13248,5156,22277,15517,9360,4001,17872,13404,8385,3508,13919,11035,6669,2855,9786,6613,5880,6046,
净利润(万元),33102,20027,7692,40241,26328,15318,5895,27777,18000,10967,4286,18698,12987,7921,3384,15110,11240,6984,2963,11987,9283,5615,2452,8420,5582,5025,4156,
净利润(扣除非经常性损益后)(万元),30028,17859,7168,36968,24386,14356,5374,--,--,10779,4425,18324,--,7854,--,14126,--,6354,--,11088,--,4974,--,8160,--,4322,3838,
经营活动产生的现金流量净额(万元),11735,3072,-19462,56262,52487,32414,-6314,32851,23201,12763,-13059,25331,16127,133,-11739,10846,1876,-943,-10071,19367,15797,1938,-8379,28968,21630,2908,6674,
现金及现金等价物净增加额(万元),-12167,-1132,-3475,-33786,-36259,-13699,-20764,-35737,-14031,-21463,-28176,-5969,-2786,-15534,-22818,-4306,-6607,-16291,-18243,88510,89133,76962,74857,16437,12875,-881,2819,
总资产(万元),385506,368181,359559,377824,375662,347263,291781,297671,295953,274217,245444,264614,253035,229352,217314,240280,242790,215747,199493,210352,201297,184035,171356,94299,--,56935,49332,
流动资产(万元),227437,212610,205192,228062,244840,240692,194478,208040,212769,195136,175579,197601,192478,173579,167259,190619,199040,177820,164906,178454,175307,158492,147483,70562,--,32767,29822,
总负债(万元),164686,160709,146225,172466,184436,167445,121760,122778,131357,117056,85376,101327,95945,78567,71468,90648,98202,87239,75006,84023,78076,64482,51628,61290,--,31347,28773,
流动负债(万元),155514,151595,137231,163437,175425,158514,116155,117779,126403,114337,83167,99139,93942,76639,69594,88839,96428,85759,73737,82748,76798,63401,50864,60507,--,27216,21273,
股东权益不含少数股东权益(万元),218141,204841,210693,202723,188663,177346,167636,172479,162151,154700,160068,163287,157090,150786,145845,149632,144587,128507,124486,126330,123221,119553,119728,33009,--,25589,20500,
净资产收益率加权(%),15.81,9.68,3.72,21.76,14.73,8.76,3.36,--,--,6.87,2.64,12.11,8.56,5.27,2.24,11.41,8.73,5.48,2.32,11.95,10.09,7.31,7.16,28.99,--,21.81,22.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
