报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.53,0.29,0.14,0.59,0.56,-0.03,-0.04,0.03,-0.01,0.04,0.01,0.11,0.13,0.03,0,0.22,0.09,0.05,0.04,0.33,0.2,0.09,0.04,0.27,0.17,0.08,0.04,0.33,0.24,0.12,0.09,0.92,0.59,0.29,0.89,0.34,0.48,0.36,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.01,2.91,2.98,2.98,2.85,2.81,4.28,4.24,4.11,4,4.05,4.01,3.92,3.82,3.88,3.84,3.76,3.63,5.86,5.77,3.04,2.74,2.58,--,1.69,1.21,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.05,-0.07,-0.09,0.02,-0.08,-0.09,-0.1,0.37,0.12,0.02,0.05,0.3,0.15,0.18,0.09,0.05,-0.02,-0.17,-0.49,0.17,0.09,0.02,1,0.35,0.19,0.23,
主营业务收入(万元),136782,22897,10986,47953,36730,6878,2665,13683,8966,6003,2859,15447,11449,6817,2567,15809,10785,6566,2677,14422,9870,5812,2543,12079,8452,4968,1944,12137,8634,5252,2230,11033,7332,4177,10586,6081,8021,6041,
主营业务利润(万元),55139,15371,7362,28757,22072,2368,871,5056,3380,2587,1231,7123,5244,3163,1161,7580,5445,3178,1366,7243,4895,2720,1276,5917,4226,2426,1111,6843,4880,2873,1234,6443,4685,2309,6195,3937,4552,3814,
营业利润(万元),29795,12892,6091,22021,16963,-905,-702,-633,-872,1,-62,38,491,-25,-201,1816,1195,548,306,1534,896,184,120,1203,748,204,107,1688,1247,681,385,3285,1943,962,2972,1043,1351,1103,
投资收益(万元),1255,25,9,674,671,47,17,202,24,25,-11,277,263,48,16,182,141,78,68,207,147,123,15,53,25,6,1,39,28,8,3,3,0,0,0,--,--,--,
营业外收支净额(万元),1698,1794,1052,2583,2012,372,176,961,625,440,179,1503,1105,414,204,1222,68,72,81,1344,820,527,218,1126,760,445,199,--,--,--,--,1073,--,0,0,410,797,540,
利润总额(万元),31492,14687,7144,24603,18975,-533,-526,328,-247,440,117,1542,1596,389,4,3038,1264,620,388,2878,1715,711,338,2329,1509,649,305,2908,2169,1091,553,4359,2743,1344,3945,1453,2147,1643,
净利润(万元),28215,12466,6080,20228,15583,-458,-470,387,-123,497,134,1433,1566,427,12,2749,1173,592,364,2716,1632,724,339,2248,1442,655,303,2765,2024,1016,507,3919,2471,1222,3686,1416,1983,1503,
净利润(扣除非经常性损益后)(万元),26015,11853,5538,19367,14848,-455,-453,17,-251,434,89,840,--,350,--,2765,--,586,--,2491,--,616,--,2025,--,598,0,2495,0,1020,--,3478,2549,1234,3607,1421,1856,1523,
经营活动产生的现金流量净额(万元),19393,8444,3748,20549,14624,-392,-1704,663,-515,-813,-714,-1819,-641,-935,-1122,302,-1049,-1139,-834,3084,1021,179,405,2470,1219,1521,714,441,-206,-1438,-2746,968,390,76,4150,1454,785,966,
现金及现金等价物净增加额(万元),79541,4180,3760,47558,42091,-539,-2383,1073,-4474,-1334,-937,-2039,-3445,-5170,-3962,-2604,-3382,-3300,-2074,-2042,-612,-3172,-3172,-2756,-4391,-2112,-1427,-4880,-3964,-5085,-3614,16983,-1547,-1746,4987,--,113,849,
总资产(万元),311396,71813,70822,67173,62217,42226,42021,42312,41989,42157,42746,42869,42998,40932,40703,41651,40596,39210,39531,39838,40413,38410,37201,37528,37748,37468,38261,37379,36420,34501,35768,36626,17420,15903,17228,--,10471,8210,
流动资产(万元),270446,70762,69683,65979,61210,29117,28703,28769,27695,27674,28365,28289,29580,27401,27442,28537,28125,26926,28545,29020,28494,27542,26843,27900,28754,29411,32536,31816,32670,30922,32614,33483,14444,12854,14271,--,7743,5820,
总负债(万元),121007,4942,6193,8747,8380,5205,5005,4789,4950,4451,4736,4966,4903,4250,3173,4127,4625,3810,3709,4369,6020,4918,3254,3915,4946,5432,5741,5155,5127,4217,3215,4581,4773,4505,6511,--,3440,3162,
流动负债(万元),72162,4942,6193,8247,7895,4671,4462,4237,4517,4010,4286,4609,4720,4066,2989,3943,4625,3810,3709,4366,6015,4913,3235,3895,4919,5395,5702,5113,5077,4167,3165,4481,4723,4455,6461,--,3390,3162,
股东权益不含少数股东权益(万元),187523,64386,62358,56351,51937,36745,36730,37200,36681,37301,37563,37429,37563,36424,37258,37246,35671,35089,35695,35331,34247,33339,33787,33448,32642,31855,32336,32033,31292,30284,32553,32046,12647,11399,10717,--,7031,5048,
净资产收益率加权(%),27.51,19.92,10.24,38.55,33.95,-1.24,-1.27,1.04,-0.33,1.32,0.36,3.84,4.18,1.15,0.03,7.57,3.3,1.67,1.02,7.9,4.8,2.14,1.01,6.87,--,2.02,0,8.69,0,3.16,--,32.29,21,10.79,41.53,16,32.84,35.5,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
