报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.28,0.15,0.05,0.72,0.44,0.1,0.07,0.49,0.26,0.13,0.09,0.77,0.44,0.24,0.07,0.79,0.26,0.34,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,7.44,7.4,7.29,3.29,2.76,2.5,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.17,-0.14,-0.2,0.37,0,0.57,--,--,
主营业务收入(万元),63952,36272,15771,74143,49687,27751,9592,58900,34014,19294,6574,37852,23325,14049,5375,32781,12809,30017,25237,18909,
主营业务利润(万元),30744,16534,7258,35421,21941,11417,4287,26547,15078,8213,3258,18801,11812,6763,2824,15744,6050,14146,11227,8204,
营业利润(万元),19135,10141,3124,22272,13820,6951,2403,15327,8083,3949,1218,11291,6370,3352,1055,9096,3092,4481,6759,4882,
投资收益(万元),2322,1908,-40,3116,1687,1687,912,237,217,-40,--,-45,--,--,--,--,--,--,--,--,
营业外收支净额(万元),1137,404,325,994,572,225,-4,404,175,181,186,444,83,42,11,380,58,201,90,106,
利润总额(万元),20272,10545,3449,23266,14392,7176,2399,15731,8258,4130,1404,11735,6454,3394,1066,9476,3150,4682,6849,4987,
净利润(万元),17210,8963,2930,19884,12233,6099,2009,13415,7020,3510,1193,9986,5486,2885,897,8147,2667,3447,5808,4327,
净利润(扣除非经常性损益后)(万元),17208,8961,2928,19619,11963,5924,2013,13437,6955,3372,1035,9661,--,2849,--,7891,2618,7308,5799,4359,
经营活动产生的现金流量净额(万元),5277,3219,5749,5187,-3464,1463,-1975,687,-246,-473,-16,-2540,-2390,-1873,-2749,3789,41,5848,-616,1489,
现金及现金等价物净增加额(万元),-13395,-13474,3977,17309,-1248,-982,25123,170,5159,1367,56112,-3027,59295,60198,62523,472,-1838,5857,-959,2396,
总资产(万元),172635,162978,162710,162296,148019,146778,136588,134557,124383,119843,116544,116141,113953,110992,109758,43401,37400,36470,27958,22693,
流动资产(万元),137224,133787,134681,135671,124065,124098,117972,115732,86116,78308,104428,106468,104473,101818,103124,36724,30789,33554,25134,20500,
总负债(万元),23544,22612,24242,26751,20125,25417,19317,16545,12766,11736,8554,9345,11657,9235,9550,9478,8957,10695,10086,10629,
流动负债(万元),21747,20938,22569,25077,18951,24584,18484,15713,12619,11736,8554,9345,11657,9235,9550,9478,8957,10695,10086,10629,
股东权益不含少数股东权益(万元),148230,139985,138076,135146,127495,121361,117271,118011,111616,108107,107990,106796,102296,101758,100208,33923,28443,25776,17872,12064,
净资产收益率加权(%),12.13,6.46,2.14,15.79,10,5.1,1.69,11.93,6.41,3.23,1.11,11.46,6.86,4.16,2.61,27.3,9.84,16.28,38.8,47.29,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
