报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.82,0.59,0.3,0.77,0.73,0.54,0.54,1.29,1.08,0.71,0.54,1.28,1.11,0.82,0.49,1.7,1.35,0.82,0.75,2.25,1.77,1.33,1.45,1.2,0.89,9.33,
每股净资产(元),6.2,5.95,5.66,3.72,3.69,3.5,6.36,6.81,6.55,6.18,8.75,8.81,8.64,8.35,8.02,16.06,15.7,15.17,30.46,29.71,4.38,3.94,2.61,0,1.41,17.08,
每股经营活动产生的现金流量净额(元),0.61,0.59,0.19,0.85,0.6,0.55,0.39,1.91,1.07,0.69,0.21,0.51,0.6,0.41,0.06,1.59,0.92,0.46,0.06,1,1.09,0.92,1.02,0.68,0.85,9.85,
主营业务收入(万元),178060,117705,57764,170498,138499,93817,47614,148224,116274,75235,36423,106669,80963,52819,27951,65796,47675,28080,13022,34608,25065,16155,20529,14788,14186,6685,
主营业务利润(万元),116365,77121,36675,110299,89762,61086,30492,94076,73727,47590,23059,66496,50394,33115,17874,41470,29906,17499,8157,21975,15924,10046,12770,9125,8428,3596,
营业利润(万元),66692,47685,22705,55411,54356,39754,20603,50279,42072,27445,13660,33173,28495,21148,12501,21742,17305,10438,4827,10745,8636,6468,6137,4970,3495,1787,
投资收益(万元),977,257,95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,-135,7,
营业外收支净额(万元),1914,1107,1093,3813,1821,1505,35,42,-372,-24,11,-52,177,149,175,250,140,140,7,45,-9,11,-1,-30,-48,-219,
利润总额(万元),68606,48793,23797,59224,56177,41259,20639,50321,41699,27420,13670,33120,28672,21297,12677,21993,17445,10577,4834,10790,8627,6479,6135,4940,3446,1568,
净利润(万元),58473,41692,20526,50259,47867,35315,17760,42169,35359,23294,11787,28035,24198,17979,10695,18644,14774,8948,4096,9211,7271,5448,5217,4146,2671,1213,
净利润(扣除非经常性损益后)(万元),--,40750,--,47030,--,34035,--,42210,--,23315,--,28083,--,17830,--,18431,--,8830,--,9174,7280,5441,5219,4169,2922,1871,
经营活动产生的现金流量净额(万元),44300,42633,13891,56064,39745,36294,12755,62651,34973,22497,4665,11122,13192,8868,1352,17399,10045,5050,302,5461,4487,3786,4188,2772,2536,1280,
现金及现金等价物净增加额(万元),-6993,9102,134157,3186,801,2449,9906,32402,10535,2650,-2272,-16710,-10262,-12111,-14190,-15533,-17151,-17946,-12953,146251,1546,3066,2002,771,1361,684,
总资产(万元),481181,467659,473141,270117,266180,251280,259310,245533,230526,216587,218219,210473,203129,194417,186443,189417,179669,170547,171476,175365,22836,20078,14943,0,7720,4497,
流动资产(万元),330839,348604,333084,191222,198936,188524,197584,185871,175381,163494,168064,161709,159629,153810,153583,161762,158547,152296,155907,167598,16390,14011,9243,--,5085,3580,
总负债(万元),29389,34069,61207,25348,23653,21304,50487,22255,15578,13704,26844,17761,14255,11761,11072,13805,7926,4630,4943,12928,4864,3929,4243,--,3492,2276,
流动负债(万元),27952,32565,60067,24336,22872,20551,49654,21422,15036,13065,26293,16950,13829,11346,10744,13394,7911,4615,4928,12913,4849,3914,4228,--,3492,2276,
股东权益不含少数股东权益(万元),451687,433072,411934,244770,242527,229976,208823,223278,214948,202883,191375,192712,188874,182656,175371,175612,171743,165917,166533,162437,17972,16149,10700,0,4227,2221,
净资产收益率加权(%),14.73,11.29,6.49,22.02,21.23,15.68,7.65,20.57,17.54,11.78,5.93,15.45,13.41,10.04,5.91,11.06,8.83,5.39,2.49,60.18,0,40.58,69.42,0,82.94,77.18,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
