报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
基本每股收益(元),0.17,0.12,0.05,0.19,0.13,0.08,0.03,0.09,0.07,0.04,0.01,0.06,0.04,0.03,0.01,0.08,0.11,0.08,0.05,0.4,0.34,0.2,0.09,0.17,0.09,0.04,0,0.17,0.16,0.1,0.04,0.34,0.25,0.14,0.45,0.47,0.28,0.34,0.26,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.38,3.38,3.36,3.36,3.37,3.36,5.29,5.25,3.31,3.17,3.16,3.07,2.99,2.94,3.77,3.77,3.75,3.7,3.73,3.69,3.62,1.93,1.78,--,--,1.87,1.52,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.15,0.1,0.02,0.01,0.23,0.15,0.1,1.43,0.7,0.43,0.15,0.63,0.55,0.27,0.1,0.87,0.57,0.42,0.12,1.41,0.63,0.54,1.16,--,0.09,1.52,1.21,
主营业务收入(万元),169559,111016,51252,209069,154712,97883,44695,176732,129880,81593,36796,159003,118204,74831,35130,162205,125418,84270,37039,172711,131717,84857,38755,123793,85780,49129,19366,118919,95447,61524,29253,112419,80387,48142,102653,75546,46332,78040,58386,
主营业务利润(万元),35237,25070,11288,39381,29727,17353,7867,29308,22928,14324,5929,22558,15667,9170,4386,22505,19205,13889,6120,29510,23097,14716,6497,21093,13645,6604,2064,17666,14655,9158,3904,18053,13014,--,20268,14576,--,13446,9488,
营业利润(万元),1687,3944,2009,4959,5431,3579,1636,3095,3401,1424,-133,1173,639,-220,-353,1183,3311,2886,301,11228,11449,7624,3282,7158,3702,1357,-58,5371,5450,3387,1295,8264,5652,3161,10247,7789,4770,5677,4289,
投资收益(万元),739,-21,-112,-336,-302,-190,-123,-323,-217,-108,-38,-18,-19,-35,-53,20,53,83,88,28,-64,-20,--,--,--,0,--,--,--,--,--,--,--,--,-10,--,0,0,--,
营业外收支净额(万元),11239,5390,2065,8463,4548,2033,861,3966,1843,1518,694,2689,2327,2180,717,4936,3641,3024,2008,4511,2297,712,225,242,265,230,172,12,--,--,--,--,--,--,-62,-8,--,0,90,
利润总额(万元),12926,9334,4073,13422,9978,5612,2497,7061,5244,2943,561,3862,2966,1960,364,6119,6952,5910,2309,15739,13747,8336,3507,7399,3967,1587,113,5383,5441,3453,1298,8486,5832,3348,10185,7781,4748,5777,4379,
净利润(万元),12179,8413,3467,12082,8608,4941,2129,6066,4418,2446,481,3784,2600,1703,322,4903,5985,5076,1919,13908,11712,7052,3013,6023,3262,1347,103,4452,4162,2723,966,7565,5196,2965,8934,6823,4158,4996,3776,
净利润(扣除非经常性损益后)(万元),1776,3649,1603,4729,4865,3573,1404,2654,2853,1155,-109,1507,--,-149,--,718,--,2506,--,11044,0,6775,--,6722,--,1117,0,4442,0,2632,--,6713,0,2778,--,--,4151,0,--,
经营活动产生的现金流量净额(万元),17077,9726,7433,41507,14299,8688,7236,30943,15977,8313,5200,17995,9735,6721,1448,594,14658,10068,4113,57960,24325,15017,5265,21729,19263,9363,2658,23110,15238,11156,3230,37584,16759,10819,23121,17391,1280,22132,17657,
现金及现金等价物净增加额(万元),15136,28779,-1854,-18881,-8855,-8608,-5486,3763,10065,1452,-1313,-13050,-3966,-9696,-15247,-68328,-53025,-39508,-31952,104799,16805,17905,17091,2356,9349,-2121,5808,-19881,-13510,-57,-5110,41585,50808,2577,-3514,4469,-3822,5587,4347,
总资产(万元),571159,551668,404485,395505,382524,373033,366872,368619,345351,341192,333597,338240,341460,334603,335216,339022,333992,326683,339632,363421,254519,245364,232524,209573,205755,189529,184971,187432,197484,207026,210043,207530,202691,145864,143886,--,--,125061,96473,
流动资产(万元),240123,272566,132650,132904,142551,140182,133668,139955,143411,137405,125263,128188,138569,130282,131359,137070,159934,165566,180681,206950,120481,117689,113949,92941,94421,79673,76324,82380,93256,98851,99935,99270,108891,50288,49295,--,--,45361,38560,
总负债(万元),190085,181748,164567,159056,149597,143825,139124,143007,121378,119188,112236,117372,121772,114838,116791,120964,114889,108486,124589,150190,139695,135202,122941,103005,101917,87626,84342,86893,97354,108337,110453,108925,106116,107257,108244,--,--,97843,74234,
流动负债(万元),147965,119549,118064,117497,117525,111498,107686,105658,72227,68973,58683,64594,88232,82715,80543,86639,75908,75368,103053,121694,104723,114814,81913,76977,71269,54027,59347,69538,91827,89186,98637,94238,80715,72015,84303,--,--,75331,66638,
股东权益不含少数股东权益(万元),371483,369920,239918,236449,232928,229209,227748,225612,223973,222004,221360,220868,219688,219765,218426,218058,219104,218197,215042,213231,114824,110162,109583,106568,103838,101903,100630,100539,100130,98689,99590,98605,96575,38607,35641,--,--,27121,22163,
净资产收益率加权(%),3.9,2.98,1.46,5.23,3.75,2.17,0.94,2.72,1.98,1.1,0.22,1.72,1.19,0.78,0.15,2.27,2.77,2.35,0.9,11.61,10.42,6.4,2.79,5.82,--,1.33,0,4.49,0,2.76,--,13.18,0,--,28.87,--,--,20.35,18.53,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
