报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
净利润(扣除非经常性损益后)(万元),-5894,-5828,-170,109,-1463,-480,-492,-7845,-3952,-3912,--,-1556,--,-2444,--,-3480,--,-453,--,731,--,-8,0,-16938,--,-3175,0,-7850,0,-1870,--,-1860,0,-766,--,-594,0,-265,0,-11162,0,-4078,0,-775,0,177,0,4540,0,1151,0,8356,5209,3634,--,4233,0,0,--,
经营活动产生的现金流量净额(万元),1212,-1052,3792,-1666,-1337,-1670,-2138,-2741,-3953,-2220,-2311,-4323,-4354,-4631,-3599,-5265,-6567,-5123,-3300,-1276,-4756,-3271,-1791,4221,2065,494,697,-2511,-4695,-3443,-2741,-6766,-10194,-8397,-4971,-936,-2145,-1425,-1344,-5534,-9152,-7355,-3540,-1593,-8550,-5321,-7172,-416,-6411,-5766,-6008,967,0,-4814,9513,0,0,0,--,
现金及现金等价物净增加额(万元),2698,710,4215,-3145,-2377,-1621,-1983,2459,2231,3775,3721,-4523,-820,-2051,-2203,1719,8261,8836,-2056,-6431,-7884,-5357,-3780,5761,2727,1046,-600,1816,85,-460,1320,-10562,-13129,-11165,-6656,-2028,-5288,-1022,-2474,-12706,-11418,-10843,-5823,-8373,-13084,-9072,-8712,-8863,-12342,-7318,-5958,34155,0,29747,5812,1605,0,0,--,
总资产(万元),61616,59569,62434,55069,56718,58328,54269,57517,56476,53806,54716,54154,54593,52842,53922,57305,58163,66665,56127,58241,54191,53756,53498,54543,63968,63288,64171,65400,70310,71250,72480,73591,70324,72607,72594,74382,73162,77360,73832,70801,81282,80789,84574,85364,85486,89007,85771,89267,88401,89690,88599,85431,79356,79837,39332,0,27010,17450,13526,
流动资产(万元),43450,41372,44865,37023,39118,40414,35977,39047,40616,37989,38825,38044,38260,36260,37083,40105,41205,42498,33536,35339,31266,30473,29949,30602,37691,36263,36977,37803,42592,43260,44232,45467,42256,44218,44534,48277,45986,50007,46719,44086,54480,55264,60762,62805,66913,70699,68329,71995,73401,75846,--,--,--,0,30414,0,0,0,11514,
总负债(万元),18308,16196,20536,13321,16854,17495,13593,16376,12379,10210,10182,7311,9853,7671,7785,9874,9877,24743,14832,17120,13180,13540,13636,14348,10212,9056,8904,9225,8833,9260,10180,9693,7050,8946,9585,11712,8848,12925,8934,5991,10290,8292,9341,8297,8392,11818,8772,12161,12829,15617,14510,14792,7039,9041,19967,0,16898,9186,5218,
流动负债(万元),17811,15664,19969,12719,16217,16823,12886,15634,12227,10058,10043,7172,9713,7544,7658,9747,9767,24633,14722,17010,13070,13430,13526,14238,9996,8838,8678,9010,8606,9021,9904,9413,6945,8921,9560,11687,8743,12820,8844,5901,8520,6557,8746,7704,7491,11387,8462,11892,12581,15617,--,--,--,0,17847,0,0,0,4413,
股东权益不含少数股东权益(万元),43427,43492,42016,41867,39983,40952,40794,41259,44216,43715,44652,46961,44859,45289,46255,47550,48405,42040,41414,41240,41011,40217,39862,40194,53756,54233,55267,56176,61477,61990,62300,63899,63554,63929,63268,62937,62399,62524,63010,63127,69120,70472,73152,74905,74850,74782,74199,74176,72497,70855,70625,69699,71637,70052,18486,0,10112,8264,8309,
净资产收益率加权(%),-13.91,-12.57,0.36,1.47,-3.15,-0.75,-1.14,-12.96,-6.04,-7.18,-5.05,0.73,-3.86,-4.88,-2.76,13.63,16.03,1.93,0.42,3.14,2.01,0.88,-0.83,-34.63,--,-4.83,0,-12.86,0,-3.03,--,1.09,0,0.62,--,0.4,0,-0.43,0,-16.14,0,-5.6,0,0.76,0,0.74,0,5.83,0,1.65,0,12.24,0,0,58.46,0,53.69,36.46,49.87,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
