报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.45,0.25,0.1,0.29,0.17,0.07,0.05,0.18,0.13,0.05,0,0.33,0.24,0.19,0.07,0.75,0.38,0.6,0.48,0.48,
每股净资产(元),7.34,6.61,4.35,4.24,4.12,2.68,4.06,4,3.96,3.22,4.97,4.97,4.88,4.82,4.72,2.85,2.47,2.06,2.96,5.07,
每股经营活动产生的现金流量净额(元),-0.34,-0.15,-0.4,0.54,0.1,-0.16,-0.21,0.06,-0.27,-0.3,-0.31,-0.52,-0.7,-0.77,-0.64,0.39,-0.3,0.1,0.44,2.05,
主营业务收入(万元),103789,60392,28271,78419,43414,27341,13436,32137,19669,9522,3846,25822,20184,13606,5949,26691,10910,21067,19378,18232,
主营业务利润(万元),27268,14701,6717,15758,9341,5248,2571,6309,4276,1890,673,5516,4393,3282,1534,7446,3135,6059,4849,4025,
营业利润(万元),12965,6610,2937,5922,3165,1366,551,1559,1338,318,-46,2100,1632,1176,639,3923,1736,3286,2034,1437,
投资收益(万元),44,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
营业外收支净额(万元),1222,924,82,519,198,150,141,644,209,198,64,320,288,246,10,445,443,72,61,90,
利润总额(万元),14188,7534,3019,6442,3363,1517,692,2203,1547,516,18,2420,1916,1422,649,4368,2178,3358,2095,1527,
净利润(万元),11593,5781,2371,5571,2998,1312,621,1911,1372,462,15,2091,1520,1136,486,3759,1876,2833,1810,1243,
净利润(扣除非经常性损益后)(万元),--,5082,--,5094,--,1148,--,1364,--,294,--,1819,--,952,--,3381,1500,2866,1664,1178,
经营活动产生的现金流量净额(万元),-10928,-4521,-9203,12491,2219,-2799,-2486,696,-3169,-2983,-2093,-3442,-4395,-5154,-4243,1929,-1502,496,1323,2053,
现金及现金等价物净增加额(万元),-18004,-13062,-15667,18463,22055,-3471,3769,-3099,1217,-5411,1905,5825,8457,8368,12793,-493,-3595,5316,518,177,
总资产(万元),289900,249741,143033,145551,157094,70749,75925,68346,67354,40160,46828,44727,45884,48757,48264,33900,27958,26245,22662,16963,
流动资产(万元),87074,68996,63889,67860,81865,39980,46686,39145,44594,31334,38431,36379,38122,41309,40989,26616,20770,21633,17469,12697,
总负债(万元),55722,53657,42354,47245,61667,23801,28490,21543,21086,7915,13696,11611,13338,16595,16752,19657,15598,15945,13787,11896,
流动负债(万元),45728,50423,38082,42935,57248,19560,21700,17704,17616,7445,13226,11111,13338,16595,16752,19657,15598,15945,13787,11896,
股东权益不含少数股东权益(万元),234178,196084,100679,98306,95427,46948,47435,46803,46268,32245,33131,33117,32546,32162,31512,14243,12360,10299,8801,4991,
净资产收益率加权(%),8.18,5.73,2.38,9.18,6.27,2.78,1.32,5.07,3.96,1.39,0.04,7.14,6.5,4.37,2.12,30.63,16.69,27.34,25.63,30.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
