报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.23,0.13,0.05,0.18,0.19,0.13,0.08,0.22,0.15,0.09,0.09,0.42,0.29,0.17,0.07,0.24,0.11,0.07,0.07,0.36,0.23,0.16,0.12,0.86,0.72,0.63,0.36,
每股净资产(元),4.87,4.77,4.68,4.64,4.82,4.76,4.8,4.71,4.64,4.58,9.16,9.07,8.95,8.83,8.83,8.76,8.64,8.57,10.39,10.32,10.16,10.09,2.83,2.71,--,2.05,1.41,
每股经营活动产生的现金流量净额(元),-0.86,-0.49,-0.4,0.07,-0.71,-0.35,-0.02,0.13,-0.46,-0.09,-0.56,0.72,-0.04,-0.28,-0.05,-0.74,-1.1,-0.57,-0.52,-0.23,-0.72,-0.74,-0.87,0.65,--,0.5,-0.24,
主营业务收入(万元),347310,204643,87862,378636,284504,172469,80008,350753,253983,166882,77527,310441,226698,144053,61824,168426,90033,57948,31892,145312,100851,64525,35494,130426,95739,156710,90344,
主营业务利润(万元),48914,32027,12230,53703,40584,24262,10138,51913,36129,22477,10774,46881,34462,21608,9394,30789,15668,9013,5278,25288,17849,12160,7580,35764,28638,35373,20053,
营业利润(万元),11228,9057,2456,12793,14026,9266,5306,17737,13096,7503,3740,20362,13997,8360,3564,11262,3707,1860,1939,8311,5119,3216,2339,17925,15892,14871,5564,
投资收益(万元),-421,-421,-411,-1022,26,196,97,214,82,82,--,196,114,111,--,260,--,--,--,--,--,--,--,0,0,46,195,
营业外收支净额(万元),8524,907,409,1425,1321,927,700,2357,1165,1113,657,-16,-0,-18,20,438,263,209,230,1090,310,245,44,763,-78,0,0,
利润总额(万元),19751,9965,2865,14218,15346,10193,6006,20094,14261,8616,4397,20347,13997,8342,3583,11700,3970,2069,2170,9400,5429,3460,2383,18688,15815,14326,5864,
净利润(万元),14066,8034,2751,10560,11106,7604,4635,13013,9178,5570,2823,12609,8736,5051,2167,7130,2908,1679,1808,8164,5058,3262,2251,16079,13334,11637,4714,
净利润(扣除非经常性损益后)(万元),--,7244,--,9460,--,6662,--,10563,--,4510,--,12108,--,4925,--,6304,--,1398,--,7089,--,3010,--,15128,--,11619,4278,
经营活动产生的现金流量净额(万元),-51956,-29522,-24423,4022,-42603,-20728,-1478,7828,-27762,-5402,-16810,21517,-1066,-8331,-1549,-21922,-32707,-17065,-12863,-5738,-17878,-18414,-16219,12087,10495,9338,-4372,
现金及现金等价物净增加额(万元),-24432,4396,-14031,-1514,-44645,-31707,-20107,-18175,-46103,-28599,-23623,-6165,-22244,-27413,-19390,-58079,-42697,-28431,-24425,136941,129825,134227,-13235,3980,4657,2126,8434,
总资产(万元),649175,554354,485796,486786,450307,444440,416275,423186,408139,398129,398089,390624,368973,345133,330968,324152,281028,275533,281664,290536,276902,270979,123953,119242,--,97839,78830,
流动资产(万元),406518,371022,308653,314765,279967,277994,252122,261477,254059,250936,257986,255678,238624,220819,214981,227515,233146,229701,237667,249143,236519,235097,89628,87348,--,79609,67074,
总负债(万元),327322,249520,187123,190307,142809,140913,109925,120569,109613,104085,105155,101315,85807,66517,53142,57676,23875,20349,23851,34534,24932,20805,71345,68859,--,59762,52081,
流动负债(万元),280367,202480,140299,153360,80778,79681,68608,78667,74299,68771,69542,86038,70585,56631,52837,57621,23854,20328,23838,34521,24637,20511,55417,52955,--,53546,46129,
股东权益不含少数股东权益(万元),294519,288464,283148,280508,289130,285660,288792,282452,277777,274165,274435,271637,266352,262637,262738,260555,257112,255144,257773,255962,251971,250174,52608,50383,--,38078,26176,
净资产收益率加权(%),4.89,2.82,0.98,3.69,3.87,2.65,1.63,4.7,3.34,2.03,--,4.76,3.31,1.92,0.83,2.76,1.13,0.66,0.7,4.39,--,2.78,--,34.89,--,36.39,31.72,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
