报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),1.46,1.3,0.62,1.42,0.88,0.82,0.34,--,0.59,0.43,0.12,0.72,0.49,0.4,0.12,0.79,0.56,0.38,0.18,1.2,0.38,0.26,0.08,1.47,0.79,0.64,0.4,0.71,0.97,0.87,0.23,1.11,0.75,0.58,0.51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,6.35,--,5.6,5.64,5.77,5.42,5.57,6.06,6.68,6.29,5.53,5.2,6.5,6.48,5.4,5.38,4.75,4.05,5.45,5.37,5.33,7.07,6.85,3.82,4.51,2.55,2.47,2.39,2.53,2.31,2.19,2.15,3.4,3.18,2.84,2.78,5.03,4.48,4.24,4.17,3.95,3.79,3.88,3.73,3.46,3.29,3.31,2.89,4.67,4.11,4.14,4.79,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.58,--,1.53,0.8,0.22,-0.69,-1.19,-1.17,-1.43,1.55,0.07,0.1,-0.46,0.53,1.12,1.16,0.28,0.74,0.41,0.29,0.11,1.67,0.77,0.12,0.27,0.78,0,--,0,0.68,0,0,0,1.76,0,0,0,0.59,0,0,--,1.31,0,0.43,--,0.58,0.39,0.37,0.43,1.3,--,0.5,0.08,--,--,--,
主营业务收入(万元),1236804,871279,627346,1590322,1057294,757689,503172,1516688,1157693,798898,315775,1073250,771672,542746,205447,1153944,803147,539004,227158,1451359,792122,535186,212245,1227862,849483,574682,293337,1078031,821712,544779,307791,703390,478071,340468,142827,597566,391821,291169,153269,462815,292613,218599,128419,415521,173562,120079,54319,270307,142153,103212,51626,247120,180827,119600,54933,175147,87252,143774,77630,101629,54860,78587,39916,50806,33198,23581,
主营业务利润(万元),327261,224865,134500,499417,329567,251025,160244,552973,405397,297403,130919,471787,341491,239574,95920,421030,286259,191552,80559,390796,219602,159117,83381,436575,280648,182391,92747,361101,281831,198102,107759,234277,178128,126976,--,205074,131868,97111,53214,164269,107390,80853,50597,138412,69599,48450,24574,95472,56569,40929,25356,100972,74898,50955,23560,73077,37086,68238,33737,47212,24509,42204,20284,27003,7857,1829,
营业利润(万元),314700,271902,88643,379174,240218,227407,90015,258689,240127,195138,43407,208219,142539,117827,38105,243842,180478,122197,57244,340058,106651,74188,28291,413972,220481,173192,105523,219340,259812,229021,69272,364322,248661,193653,138896,96703,58212,48709,31759,72260,41943,37101,28978,60278,16667,16020,11887,37126,16167,13648,10413,33122,29839,22751,10045,24157,15156,22449,10880,18311,11368,16660,9788,10380,7872,2156,
投资收益(万元),210134,188337,29198,314845,143617,137782,21692,65364,54559,45217,-810,54345,38126,37151,20611,144251,126244,94323,54220,205785,68517,30757,6738,197902,100251,99811,71306,222204,132513,132012,11936,275423,165530,122304,113377,3492,4094,3903,-575,481,1519,455,541,3637,2803,2744,245,4647,3851,2898,230,7816,7399,6525,744,10217,9192,4047,3684,420,58,426,414,3323,3136,2512,
营业外收支净额(万元),83014,79988,78521,10756,7037,3268,278,-45766,-50201,-50654,609,13466,12138,5293,1222,18271,5095,3767,2764,26015,14961,13945,1984,-4212,-3178,-3725,-4112,18181,--,11235,--,4808,--,--,--,9415,0,--,0,560,0,0,0,3085,0,0,0,1511,3972,0,39,546,405,303,0,888,644,347,0,-44,0,0,0,0,0,0,
利润总额(万元),397714,351890,167164,389931,247255,230674,90293,212923,189926,144483,44016,221685,154677,123120,39327,262112,185573,125964,60008,366072,121611,88133,30275,409760,217303,169467,101412,237521,272473,240256,69972,369130,248995,194126,138583,114646,75699,54464,33103,81401,48028,40770,30996,75527,25817,21750,13181,51531,30579,26389,11599,49744,41390,31815,11685,41752,28521,32392,16827,22247,13933,18315,11549,14243,11670,5108,
净利润(万元),325243,290270,138827,316242,196153,182892,75949,135960,131947,95998,25912,159860,108528,88273,25616,176271,123796,83744,38970,267217,83652,58098,17535,326392,174909,141709,88398,158318,215591,194206,50519,247571,168029,130148,90634,75501,52042,38348,23896,56479,34747,29187,22553,55786,20332,17693,10586,40018,25824,21852,9459,39887,33494,24879,9355,34717,23597,29065,13737,19376,11677,13498,8594,10389,9445,3990,
