报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.11,0.08,0.05,0.64,0.54,0.42,0.21,--,0.94,0.59,0.24,1.09,0.91,0.62,0.37,1.53,1.14,0.77,0.31,1.29,0.85,0.5,0.47,1.76,1.2,0.78,0.36,0.21,0.93,0.54,0.52,2.44,1.7,0.97,0.47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,8.06,--,7.62,7.35,7.26,6.89,6.47,6.14,5.81,5.51,5.07,4.72,9.18,8.69,3.73,3.3,2.9,2.54,1.85,1.47,1.69,3.68,6.64,6.11,5.67,5.59,5.02,4.46,4.39,4.07,3.54,3.33,2.9,2.82,2.34,2.19,2.13,2.11,2.17,2.03,2.02,2.02,1.92,1.9,1.91,1.97,2.39,2.55,2.57,2.59,2.72,2.7,2.66,2.67,2.7,2.63,2.66,2.6,2.39,2.3,1.91,1.79,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.07,--,-1.12,-1.13,-1.15,-0.57,-1.28,-0.91,-1.22,0.97,0.97,-0.1,-1.15,6.53,4.92,3.42,-0.98,7.94,5.33,5.54,0,-0.57,-1.47,-1.48,-0.88,-0.63,0,0,0,2.22,0,0,0,5.59,0,0,0,2.43,0,0,0,0.05,0,-0.16,--,-0.12,-0.08,0.39,0.16,0.03,--,0.24,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),2600080,1820494,768556,3903616,2847354,1898417,825961,4239080,3038828,2046711,834634,3807920,2969897,2001149,963076,4291662,3009086,1975921,857746,3808011,2596751,1691137,691853,3322325,2279024,1517421,721884,2794805,1912300,1206976,595770,2488678,448029,272305,129951,469808,332151,201297,83601,304786,188858,117635,48807,205136,130263,89138,25448,119962,67693,44143,24146,92090,45225,25248,8150,37029,17729,64442,20500,75713,37460,82038,28809,71960,32620,65105,25171,58614,--,69462,57342,41189,
主营业务利润(万元),309241,202346,84229,630250,428326,291027,125294,834546,567606,359940,147152,779247,560053,375633,186582,872439,604935,403167,171020,747276,476245,291404,132377,563777,354153,231432,107164,449950,305139,186152,100155,473986,119189,68088,--,130956,93998,57189,22770,94812,62179,39722,17337,72926,43467,30434,7768,29258,18810,13753,6538,22015,11816,6964,1773,3340,2686,15269,4001,20753,9537,29885,11379,5643,3148,6461,3275,9392,--,26128,--,--,
营业利润(万元),33435,26182,11253,132560,121887,96008,49425,277693,220398,138742,52808,248222,207909,142808,82880,335634,264932,172253,70142,275590,190568,112742,51721,165265,139631,85358,39390,154173,114049,82451,49052,242455,86101,48578,23863,92349,73397,43858,15726,61130,42026,30514,10781,32228,11885,5070,917,2352,138,749,397,158,-3056,-2918,-2605,-25488,-7134,-2952,-3673,75,805,4972,562,5649,0,6524,0,9583,--,15041,--,--,
投资收益(万元),11278,5375,4129,21203,12945,4647,1813,22656,12086,6733,884,17967,11313,7618,2043,14160,9163,5536,960,9162,3770,1177,633,2412,2913,837,-1058,-863,-1512,-773,-310,-2401,-437,154,0,15,12,8,4,127,123,119,4,-37,47,29,7,65,43,26,14,953,948,10,7,-571,94,805,39,-20,0,-56,111,28,0,23,22,84,--,29,--,--,
营业外收支净额(万元),1993,-44,1,17674,7104,4315,1963,1056,5567,4836,3760,13644,7798,4711,3622,18772,7733,5211,2396,8928,4045,2519,976,-7527,-12230,-3834,-1803,-146845,--,-27508,--,6536,--,--,--,115,0,0,0,-211,0,0,0,197,0,0,0,-367,-296,0,0,0,-163,0,0,-91,-13,56,0,22,0,0,0,0,-69,0,7,0,--,--,--,--,
利润总额(万元),35428,26138,11254,150234,128991,100322,51388,278749,225965,143578,56569,261866,215707,147519,86503,354406,272666,177464,72538,284518,194614,115262,52697,157737,127401,81525,37587,7327,88108,54943,50483,248991,88841,50357,24840,92479,73719,44213,15831,61056,42029,30520,10746,32389,12116,5291,909,3413,1048,807,336,2043,-2256,-2960,-2555,-26150,-7053,324,-1201,750,1124,5049,632,6397,3610,6510,3332,10764,--,14960,--,--,
净利润(万元),24605,16837,10771,127826,108935,83929,41786,234943,188849,118615,47440,219113,182504,124396,74678,305623,227825,153791,61928,257697,170677,100243,47074,157166,105814,68700,31859,17600,75953,44296,42494,198986,76514,43666,21316,83020,62433,37475,13694,52806,35745,26267,9085,26472,10501,3688,882,3313,1035,813,331,2001,-2263,-2973,-2553,-26135,-7051,223,-1201,621,956,4110,545,5615,3068,5681,2836,9158,--,12720,8676,3797,
净利润(扣除非经常性损益后)(万元),22244,15699,10830,116249,103885,80115,39902,--,183842,114972,--,202432,--,119107,--,288986,--,148393,--,244964,--,97017,0,165606,--,71959,0,149028,0,72298,--,68956,0,41924,--,82338,0,37013,0,52977,0,23524,0,24836,0,19741,0,3004,0,781,0,144,-2114,-2921,--,-26044,-7031,-2240,3616,57,--,--,--,--,--,--,--,--,--,--,--,--,
