报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.13,0.04,0.04,0.02,-0.01,-0.05,0.03,0.07,0.04,0.02,0.05,0.19,0.25,0.19,0.08,0.36,0.51,0.51,0.27,0.5,0.4,0.32,0.22,0.97,0.77,0.18,0.91,0.93,
每股净资产(元),--,--,--,--,--,--,--,--,--,0,--,--,6.6,6.54,6.53,6.45,10.25,10.17,13.14,12.87,12.73,12.65,4.72,4.5,--,0,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,0,--,--,0.42,0.45,0.11,-0.67,-0.9,-1.06,-0.36,-0.92,-1.17,-1.31,-1.39,0.57,--,-0.68,1.35,1.17,
主营业务收入(万元),146463,98535,45859,213190,148765,88392,44807,155955,104419,70857,36032,144448,101905,59530,31878,137283,98492,64233,28416,81856,54808,35450,17322,77253,60515,16673,93585,74807,
主营业务利润(万元),27156,16225,7471,27263,18670,11496,6183,25590,17444,12105,6228,25912,18879,12839,6836,31284,23225,16679,7791,17147,11144,8141,4424,19164,14350,3605,23851,19144,
营业利润(万元),2519,64,349,168,173,-105,621,2264,1666,1446,892,3591,5866,4727,1999,10445,8589,7504,3725,4941,3935,3197,1967,8312,6638,1771,8722,8718,
投资收益(万元),275,276,215,654,646,430,242,476,252,75,--,48,--,--,--,-68,--,--,--,52,8,0,--,0,--,0,0,154,
营业外收支净额(万元),715,574,253,194,-578,-1094,204,-509,-604,-1004,237,1409,718,445,148,-796,30,-395,-222,476,279,-11,-6,789,659,73,-106,141,
利润总额(万元),3234,638,602,362,-405,-1198,825,1755,1062,442,1128,5000,6584,5172,2148,9649,8619,7109,3503,5417,4214,3186,1961,9101,7297,1844,8616,8859,
净利润(万元),2912,951,834,422,-327,-1010,720,1636,988,336,1019,4205,5590,4239,1858,8027,7047,5955,2847,4751,3638,2720,1833,7787,6122,1631,7244,6493,
净利润(扣除非经常性损益后)(万元),1931,116,374,-838,-419,-439,346,926,1708,1390,805,2905,--,3847,--,8696,--,6291,--,4317,--,2731,1837,7052,--,1555,7335,6295,
经营活动产生的现金流量净额(万元),3794,1458,4543,744,15993,1110,365,802,206,2274,-1570,20377,9443,10061,2341,-14999,-12475,-14698,-3875,-9815,-12478,-14007,-11093,4562,5348,-5461,10784,9383,
现金及现金等价物净增加额(万元),6439,21481,13653,-7544,-8463,18286,5675,188,-5845,-4653,15714,-29807,-26297,-12643,-11828,-7515,-21730,-9774,3293,36905,49250,65593,5989,6346,4355,-3991,-5251,11115,
总资产(万元),331835,322667,307961,316386,318588,303968,274858,271288,259886,247753,261816,240888,246319,237277,234214,233802,209008,200939,187355,166910,172716,189369,117668,99992,--,0,81416,57271,
流动资产(万元),127793,137490,126549,138625,154738,143869,122071,121354,112318,106472,126248,107685,121149,124232,129576,133843,127444,130747,124622,107885,118686,141758,73808,57792,--,--,45514,32744,
总负债(万元),161879,157826,141943,150845,152166,138440,105271,107633,96902,86858,98011,78093,82796,77796,77388,78883,56033,51869,41890,24396,31378,49128,78125,62344,--,--,50058,31549,
流动负债(万元),151808,128285,112236,120974,114554,100526,89497,91869,77916,47948,60571,46751,50918,48214,50903,72344,51578,47801,35806,18296,21444,38840,67631,52079,--,--,47958,29121,
股东权益不含少数股东权益(万元),146666,143981,144519,143686,143402,142718,146676,145954,145120,144447,147360,146341,146917,145566,145410,143567,142580,141509,140549,137715,136225,135360,37770,35971,--,0,29886,24573,
净资产收益率加权(%),2.02,0.66,0.58,0.29,-0.23,-0.7,0.49,1.12,0.68,0.23,0.69,2.92,3.82,2.92,1.29,5.72,5.03,4.25,2.05,5.02,4.52,5.13,--,23.61,--,0,26.7,47.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
