报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),-0.04,0.02,-0.01,0.04,-0.04,-0.06,-0.04,-0.52,-0.19,-0.17,0.02,0.02,0.12,0.08,0.06,0.21,0.17,0.1,0.02,0.13,0.16,0.11,0.03,0.15,0.12,0.05,0,0.12,0.13,0.14,0.13,0.08,0.04,0.04,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,1.17,1.27,1.23,1.43,1.38,1.33,1.27,1.19,1.17,1.19,1.14,1.07,1.03,1,0.93,0.88,0.88,0.88,0.89,0.89,0.76,0.74,0.74,0.71,0.67,0.65,0.69,0.69,0.68,0.67,0.68,0.73,0.63,3.27,3.28,3.3,2.53,3.45,3.44,3.39,3.39,3.46,3.43,3.4,3.35,3.34,3.32,2.42,2.29,2.46,3.47,3.22,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.4,0.41,-0.09,1.6,0.28,0.35,-0.08,1.06,0.09,0.07,-0.1,0.57,0,0,0.36,0.49,0.29,0.05,0.05,0.26,0.13,-0.02,0.02,0.26,0,0,0,0.09,0,0,0,-0.25,0,0,0,-0.08,0,0,0,0.04,0,-0.04,--,0.09,0.06,0.02,0.26,0.16,--,0.16,--,--,--,--,
主营业务收入(万元),88742,62302,31567,143847,99606,44377,21332,92572,62717,39685,26982,94225,50524,35336,28056,158394,110864,63580,28441,102380,63721,36664,19900,79412,60277,35172,7814,39626,25558,17234,8280,34366,21008,12534,6842,26426,16785,9907,4010,34629,25926,19685,10340,39175,25335,16336,8543,24288,16561,10063,4252,37538,28422,19989,8836,24828,10777,19957,7864,15789,7765,11153,5735,9135,8751,6846,
主营业务利润(万元),33432,25838,11448,54766,35624,14308,6286,22087,19237,12597,6859,16611,11956,6590,6559,33897,25065,15289,6220,24396,14675,10222,4274,19426,13067,7998,2805,13552,9512,6232,2934,11226,7581,4841,--,8420,5727,3519,1499,8807,7973,5818,2244,7907,6581,4617,3006,7004,6333,4110,1734,12950,9025,6007,2304,10201,4151,7861,3397,7253,4064,5218,2406,4238,--,--,
营业利润(万元),-3168,987,-1077,-1886,-3582,-1602,-1312,-15024,-5794,-5533,163,-11312,-792,-1227,-787,4917,5171,2829,696,989,3959,3037,914,4047,2809,1237,-68,3260,384,107,170,2377,1244,1149,214,712,392,339,195,1316,182,341,18,-29158,49,135,379,-3729,1063,894,54,1858,2465,1959,1152,4858,2460,5105,2232,5867,3348,4115,1597,2405,--,--,
投资收益(万元),8,20,-19,-102,-165,-66,--,-2970,-2946,-2946,--,90,2973,2973,0,421,52,52,2,68,30,30,--,-192,80,80,20,61,-14,-14,--,189,155,155,0,-415,-45,-121,0,-1345,110,-28,113,-5584,225,225,2,-15421,286,175,75,-237,312,324,236,492,256,908,600,1,1,539,1,2,--,--,
营业外收支净额(万元),1829,1117,668,5556,2455,206,126,531,1609,1323,855,10032,3577,3290,1902,2169,902,185,13,3196,1087,297,70,911,449,301,110,-205,2777,3050,--,--,--,90,--,554,0,0,0,141,0,0,0,-7669,0,0,0,-72,0,0,-14,-121,-25,-11,0,-12,0,-36,0,-8,0,--,--,--,--,--,
利润总额(万元),-1339,2103,-409,3671,-1127,-1396,-1186,-14493,-4184,-4210,1018,-1280,2785,2062,1115,7085,6072,3014,709,4185,5046,3334,984,4958,3259,1538,42,3056,3162,3157,3172,2347,1429,1239,244,852,300,187,170,112,347,290,123,-42194,224,340,364,-19070,1307,1018,115,1499,2752,2273,1388,5342,2707,5977,2810,5859,3349,5078,1580,2379,--,--,
净利润(万元),-2203,951,-542,1936,-2624,-1656,-1245,-14807,-5366,-4866,484,561,3498,2232,1298,4904,3895,2380,516,3172,3742,2612,757,3595,2784,1200,42,2874,2977,3196,3177,1896,996,830,233,888,316,205,175,275,484,413,106,-38538,248,222,212,-18810,1137,918,111,925,2191,1845,1242,4588,2344,5018,2388,4808,2775,4424,1343,2379,1823,961,
