报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.27,0.21,0.08,0.33,0.32,0.18,0.08,--,0.23,0.17,0.01,0.04,-0.1,-0.07,-0.03,0.06,-0.04,-0.03,-0.01,0.19,0.02,0.04,-0.01,0.33,0.17,0.1,0,0.27,0.2,0.17,0.2,0.36,0.01,0,-0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,2.18,--,--,--,1.88,--,1.74,1.76,1.8,1.83,1.72,1.74,1.78,1.79,1.63,1.76,1.76,1.75,1.59,1.52,1.42,1.42,1.9,1.86,2.1,1.33,1.33,1.65,1.65,2.13,2.19,2.2,2.17,2.18,2.21,2.22,2.18,4.27,4.13,4.1,3.84,3.74,3.68,3.65,3.53,3.5,3.47,3.45,3.36,3.36,3.3,3.39,2.7,2.63,2.5,2.66,2.53,1.98,1.66,1.62,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,-0.07,--,--,--,0.14,--,1.93,1.48,0.39,-0.82,-1.39,-0.93,-0.35,-0.14,-0.31,-0.84,-0.55,0.61,0.72,0.3,-0.02,-0.49,-0.52,-0.03,0.01,1.86,0.96,0.02,-0.09,0.17,0,--,0,-0.5,0,0,0,0.52,0,--,0,-0.24,0,0,0,0.67,0,0.83,--,0.18,0.09,0.3,-0.09,-0.17,--,-0.06,--,--,--,--,
主营业务收入(万元),235021,186088,84155,440741,268298,129500,40908,291974,197157,145161,23661,268951,65864,42429,14404,130259,91899,42879,23699,191892,64418,57744,21104,216792,89296,60726,17056,196998,102292,82011,72959,76317,15100,6059,80,240098,201966,138053,55342,249316,181882,122391,55706,221510,161870,127924,67746,177510,131062,90233,35575,102652,76247,52152,16242,53369,22529,44302,20695,39192,16496,22680,9535,22903,20191,18174,
主营业务利润(万元),76649,55357,25966,108620,72649,42683,16501,109476,82373,57672,5823,72855,24609,15484,7507,45752,37260,17611,7630,67662,27185,22084,7213,72801,34825,22017,7358,74611,36482,29097,25314,29881,5581,2212,--,34701,22735,15564,6287,27357,18708,15387,7735,32525,23891,19352,10154,27246,20591,14446,5569,15301,11185,7754,2325,10424,4074,9312,4330,9381,3698,6227,2482,6121,--,--,
营业利润(万元),34187,27796,10270,44340,38856,20399,7083,57141,53077,40673,1602,13206,-5536,-4535,-1231,12029,12463,1981,1222,36753,9622,11397,1999,51067,23686,13360,2267,49337,19844,16976,19014,22635,1164,389,-820,11923,2030,1791,-46,4056,3482,4491,1901,13233,10053,9301,2346,6820,4991,4133,1002,3417,2674,1906,259,776,109,2235,1134,3575,924,3216,1248,3870,--,--,
投资收益(万元),-202,-120,-84,1093,844,-72,-59,3555,3719,3717,3354,2671,158,-158,--,--,--,--,--,1435,301,301,303,400,1427,42,8,202,367,347,122,569,249,324,18,-1145,-867,-544,-411,738,805,602,730,992,-327,-319,0,27,6,-1,0,573,657,579,0,1484,827,507,220,751,0,401,0,0,--,--,
营业外收支净额(万元),1311,1204,727,-2182,68,596,113,-400,-166,-362,-307,1242,1756,1845,5,674,-204,-146,-185,478,230,16,-183,1301,411,337,195,641,787,--,--,448,--,--,--,-48,0,--,0,-54,0,0,0,-268,0,-92,0,-252,-140,-45,21,-119,2,-15,0,-3,0,91,0,233,0,0,0,--,--,--,
利润总额(万元),35499,29000,10997,42159,38924,20995,7195,56741,52910,40311,1294,14448,-3780,-2690,-1226,12703,12259,1835,1037,37232,9852,11412,1816,52369,24098,13697,2461,49978,20631,17595,19447,23083,1357,395,-817,10729,1127,1240,-457,4741,4066,5106,2635,13957,9631,8890,2273,6603,4857,4087,1023,3871,3333,2471,264,2257,965,2833,1361,4559,922,3795,1247,3850,--,--,
净利润(万元),20397,16100,6141,25618,24584,13974,6009,19243,17692,13388,418,3069,-7836,-5169,-2300,4407,-3385,-1929,-502,14401,1448,3182,-793,25558,12905,7294,60,21074,10669,8873,10470,13745,384,90,-774,6391,297,506,-493,1964,2409,3091,1498,8661,5937,5556,1460,3964,3117,2695,606,2551,2041,1620,142,1941,764,2656,994,4019,808,3221,1060,3267,3458,2774,
净利润(扣除非经常性损益后)(万元),19288,14902,5354,26572,24570,13539,5927,--,14463,10590,--,1718,--,-5823,--,4168,--,-1993,--,12609,--,2964,--,24355,--,6911,0,21013,--,8681,0,10763,0,86,--,6423,0,510,0,1737,0,3053,0,9497,0,5937,0,4101,0,2741,0,2097,1381,1056,--,820,269,2656,994,3789,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-27524,11143,21958,-36946,-21802,-27253,-5611,-45280,-17615,4094,10506,156206,148261,113479,30014,-62608,-106971,-71122,-27036,-10999,-23987,-64285,-41926,47090,55153,23344,-1561,-37455,-27579,-1643,520,72076,37064,749,-3649,6543,-4031,7071,14099,-17507,-1167,2817,-16101,9134,18365,7341,5224,-4185,-2656,-5239,3110,11864,0,14665,--,3104,1582,5309,-1419,-2541,--,-831,--,--,--,--,
现金及现金等价物净增加额(万元),-17012,-50135,15066,20818,-49233,-27507,16671,-74520,-14506,6543,45597,107881,123033,90791,26450,-127271,-122208,-76160,-37649,16553,-13012,-54141,-17362,101602,83438,43865,32943,-11198,4271,32212,5180,36404,-7280,-15916,-3728,-13271,9878,20555,15753,-20482,-20566,-10173,-5057,43715,26024,21181,-480,-5164,-6200,-3778,17570,2951,0,5980,--,-5396,2985,18549,7464,5753,--,-233,--,--,--,--,
总资产(万元),1501587,1392085,1399602,1377384,1318435,1375197,1365607,1331012,1362665,1350698,1300090,1249651,1250414,1102635,908699,830467,744567,748750,722848,732518,696529,620127,631027,612054,630058,590933,583377,537720,540489,510211,448324,202761,141176,110925,107429,126916,313775,312783,284618,255717,263160,264966,255828,233021,184186,178795,156792,146540,143202,146827,165311,134008,118537,122714,123930,119996,128126,121441,86833,72111,64423,55452,48021,33967,--,--,
流动资产(万元),1264540,1154835,1160294,1137654,1104918,1163285,1162609,1126110,1168521,1155660,1110473,1057233,1085354,963039,773070,694589,631307,636755,612861,625685,597933,525696,538467,522785,586245,543580,538804,489948,489918,471086,415033,184852,135607,104134,98245,99940,252698,252336,229010,200664,207154,209474,206132,188944,154066,153074,132607,121649,116962,118406,133886,--,0,95315,95685,0,0,--,0,0,41721,34161,32884,19739,--,--,
总负债(万元),1263276,1156558,1160176,1143751,1082394,1149669,1139996,1112488,1145562,1142575,1113014,1063455,1070294,924589,728769,648753,570946,573524,545090,555036,537468,438839,452410,434953,464910,433431,428587,384047,407510,380323,294736,138798,80419,41734,38035,38916,232862,231610,204532,175140,181776,182943,175447,154432,109043,104243,86814,78892,77256,81296,101111,70418,55366,59956,62672,58894,68079,59416,43779,29954,25166,19130,13551,13771,--,--,
流动负债(万元),994244,951886,855405,888079,889920,953079,914891,913431,948905,960306,894615,890419,856938,708171,535703,475115,262559,353638,278404,263349,281201,203304,215632,211274,260724,261540,275117,264777,268520,255834,193702,86842,60010,39334,38035,38916,208245,211090,183910,154620,157281,158453,150977,129962,97295,92903,76005,68154,66518,70283,90373,--,0,57379,62094,0,0,--,0,0,20128,14215,8344,8313,--,--,
股东权益不含少数股东权益(万元),191758,187461,187000,180858,179813,169203,167381,161371,159819,155516,144726,144795,133953,135067,137910,140210,132418,133943,136836,137339,125441,135071,134936,134589,121888,116331,109078,109032,100510,98437,111037,51439,51392,63572,63868,82351,77059,77267,76269,76762,77586,78267,76674,75176,72573,72193,67540,65723,64643,64220,62131,61526,61056,60635,59157,59015,57967,59587,40482,39489,37591,36322,34471,20196,16929,11399,
净资产收益率加权(%),10.83,8.64,3.34,14.97,14.41,8.45,3.66,--,11.62,8.92,0.29,2.15,-5.72,-3.76,-1.65,3.18,-1.93,-1.42,-0.37,10.46,1.09,2.4,-0.59,20.98,--,6.47,0,21.4,--,8.59,0,16.46,0,0.14,--,8.05,0,0.66,0,2.59,0,4.03,0,12.27,0,8.06,0,--,0,4.29,0,4.23,3.34,0,--,3.29,1.32,5.93,0,0,--,10.17,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
