报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,
基本每股收益(元),0.02,0.02,0.01,0.03,0.02,0.01,0,--,-0.12,-0.07,0.01,0.03,0.1,0.13,0.12,0.44,0.44,0.16,0.04,0.41,0.11,0.09,0.05,0.08,0.07,0.05,0.03,0.07,0.11,0.1,0.07,0.15,0.18,0.11,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.79,--,3.13,4.76,4.82,4.63,4.84,4.75,4.58,3.08,2.83,3.43,3,2.72,1.66,1.63,1.62,1.57,1.84,1.85,1.9,1.81,1.79,1.71,2.57,2.39,2.41,2.38,2.34,2.32,2.32,2.29,2.26,2.24,2.26,2.26,2.23,2.21,2.21,2.19,2.18,2.16,2.26,2.24,2.2,2.18,2.19,2.09,2.09,1.87,2.61,2.35,3.13,2.89,2.52,4.68,2.39,2.18,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.01,--,-0.21,-0.27,-0.32,-1.45,-1.2,-0.96,-0.46,-0.12,-0.43,-0.34,-0.27,-0.04,-0.06,-0.06,-0.11,-0.02,-0.32,-0.17,0.02,1.18,0.65,0.13,0.18,0.32,0,0,0,-0.55,0,0,0,-0.14,0,0,0,0.08,0,0,0,0.17,0,-0.42,--,-0.2,-0.16,0.08,-0.18,0.24,0.13,0.04,-0.11,--,--,--,--,--,
主营业务收入(万元),39012,28076,12966,71458,48035,30912,16012,37151,28142,19924,11869,50279,57356,43663,27005,118125,96815,51170,26133,91080,72920,40978,20336,51647,36083,25463,11367,58807,42089,31169,19277,62642,50542,38200,19913,57127,44248,28234,15104,57327,41801,24391,11545,50631,35243,23075,10537,38762,22113,14454,7434,27278,20875,14021,6684,29713,14544,37522,19653,40414,18889,25343,10825,24380,7263,9006,3025,6124,
主营业务利润(万元),13774,9457,4479,28212,16412,9590,5600,5175,2686,2659,4007,5297,9609,7913,4547,23171,21646,8156,5005,11703,11424,7212,4144,6465,5629,4024,2100,8859,6561,5037,4327,10633,10379,7619,--,6934,7423,5282,2561,9436,8715,5345,2474,8266,6612,4940,2132,9243,6572,4028,2060,6548,5379,4012,1763,8554,4749,8041,4895,10581,5419,8408,3132,6343,1445,1545,554,736,
营业利润(万元),15247,13973,7354,18423,13065,7625,841,-84970,-15436,-9737,524,19301,27072,18324,16990,55061,58280,21226,2806,52510,9567,5015,2689,4698,5782,4536,2248,5922,7472,7498,4049,9488,9957,6825,4367,2145,4419,2608,1051,4243,4076,2197,717,2554,2689,2315,818,3912,2750,1787,859,1891,2575,2131,828,5000,3444,4432,3546,9491,4958,7966,2844,6394,0,1598,585,776,
投资收益(万元),18376,19096,8145,20861,12929,8410,-83,3970,5062,4795,170,48775,33382,20639,17200,53765,48445,21031,726,61797,6865,3174,797,6015,5947,4066,1558,5943,6027,5699,1448,6307,4216,2733,1591,1000,-114,5,-71,129,-260,-220,-20,-18,-50,-160,91,-663,344,243,155,936,283,114,107,863,183,7081,7014,1657,942,1887,892,2966,999,1769,500,1557,
营业外收支净额(万元),405,359,122,2076,196,208,142,688,1524,1249,886,6287,3093,2912,1879,11012,2975,2866,1314,5555,3378,1879,947,2546,903,128,20,993,--,--,25,123,--,--,--,-117,0,0,0,-31,0,0,0,-202,0,0,0,1,-31,6,0,147,165,111,0,175,0,46,0,254,0,0,0,0,19,0,--,--,
利润总额(万元),15652,14332,7476,20500,13261,7833,983,-84283,-13912,-8488,1410,25588,30164,21237,18869,66073,61254,24092,4120,58065,12945,6894,3637,7244,6685,4664,2268,6915,8114,7654,4074,9610,10042,6906,4406,3185,4338,2749,1118,4508,3850,1998,716,2664,2819,2328,1091,3526,3230,2147,1061,3677,3568,2811,1041,7167,4510,14468,12037,11403,6064,9744,3714,9271,2478,3659,1085,2291,
净利润(万元),2370,2340,1471,4153,1950,1187,240,-67932,-13163,-8195,623,3255,11108,9258,8823,31616,31260,11271,2685,27217,7105,4084,2076,3300,2805,1873,1028,2684,4278,4174,3003,5870,7077,4409,2954,2229,2468,1646,576,2338,2214,1205,404,1098,1511,1320,594,1499,1621,1107,556,2243,2190,1711,597,4173,2713,9060,6769,8714,4718,7671,2959,6479,2154,3332,806,1993,
