报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.07,0.05,0.07,0.06,0.17,0.12,0.07,--,0.09,0.06,0.04,0.16,0.12,0.09,0.07,0.21,0.18,0.16,0.16,0.56,0.42,0.7,0.34,0.41,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,6.02,--,5.94,5.91,5.99,5.92,5.89,5.86,7.73,7.57,2.72,2.5,1.8,1.64,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.09,--,-0.16,-0.41,-0.47,-0.22,-1.23,-1.34,-1.72,-0.32,-0.47,1.44,0.42,0.44,
主营业务收入(万元),113638,80855,41522,152803,116708,77884,38282,140882,104138,67293,37272,186420,132781,96750,48566,194158,135150,90884,44026,177796,92533,175796,196304,142000,
主营业务利润(万元),27203,20914,9563,34464,28353,18919,8256,25657,19346,13409,6771,34001,22278,15934,7693,33620,25452,18764,11549,43049,26140,46780,33252,28193,
营业利润(万元),7202,5656,3421,2917,8521,6985,3470,-3029,4240,2959,2224,8850,6587,5277,4107,12234,10533,8726,6771,18731,13944,25363,12454,14732,
投资收益(万元),1219,895,685,1719,796,442,--,1475,10,10,--,271,140,-154,--,30,--,-11,--,--,0,250,11,-33,
营业外收支净额(万元),-141,-110,76,1022,1092,193,118,1120,898,714,153,1378,488,48,17,326,747,744,895,2006,811,227,1829,1051,
利润总额(万元),7061,5546,3497,3939,9613,7178,3588,-1909,5138,3674,2378,10228,7075,5325,4124,12560,11280,9470,7667,20737,14755,25590,14283,15784,
净利润(万元),6306,5054,3083,2988,8119,5754,3200,-2098,4259,3009,1844,7515,5702,4334,3418,9997,8505,7349,5771,14988,11386,18768,9103,11115,
净利润(扣除非经常性损益后)(万元),5390,4399,2459,811,6582,4863,3116,--,3497,2407,--,6331,--,4316,--,7130,--,6789,--,13477,10691,18557,7568,10393,
经营活动产生的现金流量净额(万元),6910,213,-2882,9768,5498,1737,4017,-3951,-3665,2139,-4037,36280,-7535,-19253,-21814,-10264,-57480,-62516,-61882,-11552,-12752,38908,11226,11816,
现金及现金等价物净增加额(万元),-15348,3262,18411,-27300,-26329,-12133,-2006,-35476,-23213,-12765,-9950,-240,-35768,-43872,-31661,-68420,-103182,-82506,-65923,163482,-30800,36116,-1094,6918,
总资产(万元),379918,378364,379455,380046,374852,385808,379986,372116,380714,382298,378131,378623,386195,375174,372517,377179,380430,375521,369504,384319,198484,210839,178478,145543,
流动资产(万元),285239,276848,276247,276725,276637,289976,286767,276713,296743,300127,297379,300648,292327,288894,291015,298179,332502,329911,325093,339301,152457,163440,134085,114891,
总负债(万元),85167,84633,84929,88478,79087,92163,89241,84238,86468,89125,83195,85631,96108,86119,79097,87198,91104,87348,77096,98627,113224,132224,120686,93578,
流动负债(万元),49519,49007,49300,52852,57342,85858,82608,77938,50908,53563,47625,50499,59647,79660,72641,81181,60493,60426,63667,94192,108924,97435,116834,92929,
股东权益不含少数股东权益(万元),282443,281192,281561,278478,283038,280674,278120,274919,281236,279986,281628,279784,277790,276603,280367,276949,275458,274301,278123,272353,73441,67454,48723,44410,
净资产收益率加权(%),2.24,1.8,1.1,1.08,2.91,2.07,1.16,--,1.51,1.07,0.66,2.7,2.04,1.55,1.21,3.64,3.09,2.66,2.1,21.14,16.16,32.3,19.59,46.35,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
