报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1992-06-30,1991-06-30,
基本每股收益(元),0.41,0.32,-0.08,-0.7,-0.45,-0.45,-0.03,--,0.01,0.05,0.04,0.2,0.05,0.1,0.03,0.41,0.24,0.19,0.06,0.52,0.24,0.2,0.06,0.52,0.24,0.19,0.05,0.39,0.22,0.19,0.05,0.42,0.21,0.16,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.25,--,4.02,4.33,4.29,4.25,4.08,4.06,4.57,4.5,4.24,4.21,4.65,4.66,4.31,4.3,4.11,3.95,3.87,4.36,4.4,4.75,3.61,3.56,3.94,3.98,3.83,4.18,4.16,4.13,3.96,4.33,4.37,4.29,4.04,3.99,4.05,4.03,3.89,3.86,3.78,3.77,3.73,4.26,1.79,1.73,1.46,1.4,1.3,2.36,1.96,1.88,1.54,1.63,1.62,1.74,1.69,1.9,2.07,2.01,1.94,1.83,1.75,1.63,1.42,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.21,--,-0.35,-0.32,-0.22,-0.48,-0.33,-0.86,-0.81,-3.01,-3.26,-2.7,-1.44,1.92,1.31,1,0.06,-0.37,-0.26,-0.23,-0.17,2.87,2.51,1.27,0.15,-0.43,0,--,0,-1.87,0,0,--,-0.93,0,0,--,-0.49,0,0,0,1.08,0,0.25,--,-0.7,0.08,0.13,0.11,-0.27,--,0.26,-0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),13606810,8598656,2681,11028,8849,6933,4055,89242,21276,15614,7124,44026,27183,20535,11581,91854,46044,25629,11281,135978,82002,63756,22876,64538,40020,29441,10135,58366,43598,32449,21904,121579,61361,49250,28755,33470,25686,9671,3345,68207,60210,56231,22416,104205,64830,41264,26492,80221,50828,39815,14285,108381,61367,43996,24468,64057,34883,24021,7705,14029,1876,19081,8548,24532,8825,24979,11167,35874,17023,23169,11503,21460,7611,13811,9372,6449,
主营业务利润(万元),1360450,851686,2351,11657,7959,6234,3654,37263,17761,13510,5886,29726,18097,12863,7123,39508,27186,17276,5030,44557,27615,20859,9399,35772,23029,16782,7031,32911,23202,16671,7221,34556,17966,12986,--,15494,11116,6065,2024,28086,25131,22929,8896,25473,15129,9385,3798,23487,15270,12342,5375,24289,16876,12472,5772,21563,8593,10453,2981,6155,818,3800,749,-1634,168,-2490,-1896,113,721,2219,1226,686,619,994,886,-4433,
营业利润(万元),661435,525032,-4411,-39341,-26451,-26393,-1780,8276,360,3304,2964,10570,2503,4940,2090,23501,13481,9928,2948,30273,15239,12318,3473,24765,12520,9874,2838,18078,10896,8660,2901,22560,10155,7952,1289,-3407,-4043,-4467,-1185,3207,3444,5291,2371,8513,2969,910,-53,6794,4100,4287,1170,6091,4350,3368,1048,4946,2048,695,-1129,2144,-161,928,-1210,-1585,0,-2510,0,85,0,0,65,848,681,998,886,0,
投资收益(万元),142239,134857,-141,14329,8028,3253,2577,7647,6580,5644,5039,13180,8435,6589,1772,17495,9273,7834,4914,14049,8014,4388,1139,8411,4886,3071,757,5444,2681,1540,383,5534,3059,2097,470,15532,11213,9875,1630,10781,3009,423,-570,2814,992,1115,470,1541,1252,1303,17,1929,388,77,80,3168,189,2876,102,2412,886,643,349,2042,30,570,152,494,243,268,223,738,603,874,0,0,
营业外收支净额(万元),9636,14039,21,3819,3690,3192,359,644,648,236,26,1426,1293,1025,177,576,548,2,8,501,396,352,1,636,243,232,104,939,--,235,--,362,--,18,--,-581,0,-388,0,-64,0,0,-15,1308,0,0,94,539,-116,-135,20,-279,-362,-380,0,410,0,2088,0,272,0,0,0,0,-24,0,-108,0,-547,-917,0,0,--,-544,--,--,
利润总额(万元),671071,539072,-4391,-35522,-22761,-23202,-1420,8919,1008,3539,2991,11997,3796,5965,2267,24077,14029,9931,2956,30774,15635,12670,3475,25401,12764,10106,2942,19018,11210,8895,2911,22922,10448,7970,1293,12262,6824,5241,685,14515,6882,6024,2063,13863,5013,2518,572,10828,6304,5467,1218,9258,4963,3453,1523,9485,2464,5660,1033,4829,739,2350,-869,303,209,-2290,-1818,471,414,1548,1072,896,1010,1328,776,749,
净利润(万元),494313,393453,-4342,-36460,-23189,-23108,-1405,6963,265,2710,2109,10496,2679,4815,1567,20239,12025,9323,2406,22535,10446,8411,2167,20325,9250,7376,1990,15084,8562,6669,1821,14927,7434,5666,804,9734,5011,4063,807,8112,2270,1532,540,8680,2643,1435,298,6849,3112,2472,274,6073,2918,2172,951,7562,1971,4415,869,4178,721,2110,-870,275,209,-2305,-1819,385,376,1396,902,768,858,1129,520,337,
