报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),-0.27,-0.43,-0.11,-0.67,-0.42,-0.31,-0.12,0.05,0.03,0.04,0,0.08,-0.07,-0.05,-0.01,-0.35,-0.18,-0.08,-0.04,0.02,-0.07,-0.07,-0.02,0.02,-0.05,-0.09,-0.08,0.03,0.04,0.03,0.01,0.04,0.03,0.02,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.35,--,2.19,2.2,2.26,2.25,1.38,1.49,1.56,1.59,1.53,1.53,1.6,1.61,1.54,1.5,3.1,3.18,3.19,3.18,3.2,3.19,3.17,3.15,3.14,3.07,3.06,3.05,3.08,3.08,3.08,3.07,3.05,3.04,3.03,3.07,3.05,3.04,3.04,3.03,3.02,3,3.05,3.03,2.99,2.97,1.83,1.86,1.62,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.34,--,0.09,0.12,-0.04,-0.25,-0.17,0.14,-0.06,-0.01,-0.47,-0.19,0.1,-0.5,-0.5,-0.34,-0.46,-0.22,-0.31,-0.22,-0.33,0.11,-0.04,-0.06,-0.06,0.06,0,--,0,0.2,0,0,0,0.32,0,0,0,-0.2,0,0,0,-0.07,0,-0.18,--,0.04,0.07,0.13,--,--,
主营业务收入(万元),60192,40430,17159,87606,61713,38560,18223,121781,87761,55324,32064,132696,94786,64530,32705,93586,61808,43735,18439,57960,30149,19199,8242,42648,27156,11741,4667,48461,36443,26382,12543,46533,31522,20374,9115,33137,24458,16184,6980,30045,19068,12815,6563,27323,21950,15115,6378,25231,18930,11778,5077,20918,14770,9487,4288,22253,10199,21091,20048,20254,
主营业务利润(万元),6375,4058,3689,12680,10302,6075,3967,26858,19965,12528,6487,26504,16384,10397,6265,15042,11945,8158,3635,12796,7281,4078,2224,10017,6412,2805,1273,9619,8569,5582,2813,9999,6760,4294,--,7787,5928,3991,1761,6547,4722,3042,1690,5651,4333,3012,1517,5653,4487,2856,1509,6035,4769,3291,1539,7187,3520,6795,6570,6600,
营业利润(万元),-19426,-12719,-3374,-19495,-12352,-9085,-3356,-2181,-102,335,-62,-1423,-2379,-1710,-277,-6952,-3793,-1653,-536,-1900,-1610,-1487,-401,227,-1175,-2024,-871,338,376,298,105,591,407,317,113,251,460,369,141,389,596,382,221,395,425,373,169,523,477,354,233,1170,1205,950,374,1973,1035,1990,1836,1728,
投资收益(万元),257,272,64,360,346,286,-32,111,136,150,-39,69,85,100,-26,-66,115,4,18,20,4,-5,-11,-73,-67,-53,-18,-25,-16,-20,-11,-19,-27,-24,-13,-137,-101,-87,-31,-228,-92,-35,-35,-28,4,-12,-6,22,29,32,14,103,15,15,15,80,26,31,-37,28,
营业外收支净额(万元),1013,623,312,1062,836,518,294,3324,877,749,136,2767,223,142,88,503,195,150,44,2409,139,94,45,205,143,95,4,-32,--,-10,--,--,--,--,--,210,0,--,0,119,0,0,0,93,90,0,0,-80,3,0,9,12,20,19,0,45,0,24,-41,22,
利润总额(万元),-18413,-12096,-3062,-18433,-11516,-8567,-3062,1143,775,1084,74,1344,-2156,-1568,-189,-6449,-3598,-1503,-492,509,-1471,-1393,-356,432,-1032,-1929,-867,306,346,288,105,609,409,319,115,324,364,285,110,280,510,353,186,460,519,403,185,473,515,399,257,1293,1245,983,396,2104,1067,2044,1758,1778,
净利润(万元),-18068,-12525,-3300,-19120,-11827,-8841,-3213,1107,696,956,78,1921,-1783,-1158,-274,-7397,-3842,-1740,-730,421,-1433,-1395,-332,434,-1008,-1905,-847,315,464,349,96,367,272,245,97,288,211,162,63,276,311,225,113,483,441,266,122,463,431,358,231,855,835,652,264,1595,723,1381,1199,1269,
净利润(扣除非经常性损益后)(万元),-19063,-13147,-3612,-20185,-12661,-9357,-3508,-2218,-180,207,--,-846,--,-1300,--,-7901,--,-1871,--,-1986,--,-1489,--,280,--,-2001,0,347,0,356,--,355,0,243,--,81,0,160,0,150,0,221,0,422,0,238,0,540,0,349,0,839,821,639,--,1561,719,0,--,--,
经营活动产生的现金流量净额(万元),127,984,-3302,15595,3950,9670,-1494,12932,3405,12851,8176,8239,2185,2774,-1024,-5861,-3507,2850,-1163,-204,-9884,-3939,2187,-10489,-10525,-7228,-4868,-2331,-3221,-2318,-3414,1202,-387,-639,-608,645,-1148,-370,-1302,2048,1846,2159,-837,2730,2177,3196,-713,-2128,-1609,-1871,-2959,-755,0,-1929,--,412,499,898,--,--,
现金及现金等价物净增加额(万元),-2881,-132,-950,4842,983,-1138,12680,5379,9021,570,801,-29757,-21763,-14082,-9844,25455,416,6499,1502,6106,2518,1195,-1282,4759,6943,13154,18500,-543,-2602,-1551,-3385,-2197,-226,2578,-396,-3053,-3645,-2227,-1766,2359,959,1618,-1052,386,376,2125,-1084,-4034,-2753,-2601,-2720,-6037,0,-3087,--,17443,51,399,--,--,
总资产(万元),289843,301432,303381,300480,302135,295854,304055,288635,292315,278606,275880,282439,305537,293818,288027,274110,239465,229741,200928,198012,163672,153177,134591,131308,127095,129370,128659,102154,93565,87237,78017,76508,72308,70190,65516,61110,60252,61489,61963,61073,59038,58628,55581,56579,57363,57854,56757,56345,56798,56408,54161,54554,52791,52760,51958,53027,32814,33454,34666,--,
流动资产(万元),125902,133308,134696,130407,133187,125937,131766,116372,125096,112754,111347,117518,130648,133861,138146,139181,113097,108551,92410,94168,75572,71907,59800,60320,62467,69175,72738,53708,53640,50870,47291,47192,52571,51603,46317,43399,43556,44780,45469,44691,42498,42162,38944,39623,40487,40959,40127,39722,40573,39945,--,--,--,0,39478,0,0,20754,20968,--,
总负债(万元),235034,240270,233420,225114,219226,208604,211449,221670,225221,213289,211355,217211,244111,232477,224985,216490,207117,194915,164695,161280,128207,117678,100691,97067,94315,97496,95890,68530,59896,53702,44200,42806,38871,36898,32546,28908,28127,29413,29580,28777,26727,26403,23567,24679,25504,25646,24693,24403,24888,24571,22451,23075,20808,20959,20545,21878,19942,20435,23304,--,
流动负债(万元),186385,192721,185378,176541,165233,154349,156582,157631,158876,174803,175936,189247,218086,202201,195425,186216,177975,167611,144155,142366,104988,95894,93986,70805,58209,61345,64649,66730,58896,52702,43200,41806,29871,28898,32546,28908,28127,29413,29580,28777,25127,24803,21967,23079,24904,23646,22693,22403,21748,21431,--,--,--,0,17405,0,0,17755,20652,--,
股东权益不含少数股东权益(万元),47043,52520,61613,66224,73564,77288,82831,57322,57370,57263,56536,56890,52801,53054,54426,54309,28938,31371,32745,33406,32085,32133,33499,33832,32390,31493,32550,33398,33458,33342,33620,33518,33283,33130,32970,32202,32125,32076,32384,32296,32311,32225,32013,31900,31858,32208,32064,31942,31910,31837,31710,31479,31983,31801,31413,31149,12872,13019,11362,--,
净资产收益率加权(%),-31.9,-21.1,-5.16,-25.93,-15.44,-11.47,-4.29,1.94,1.22,1.68,0.14,3.46,-3.33,-2.16,-0.51,-23.25,-12.26,-5.34,-2.21,1.27,-4.33,-4.21,-0.99,1.29,--,-5.87,0,0.94,0,1.04,--,1.11,0,0.74,--,0.89,0,0.51,0,0.86,0,0.7,0,1.51,0,0,0,1.45,0,1.13,0,2.75,0,2.07,--,8.4,5.78,0,11.71,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
