报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),-0.01,-0.05,-0.02,-0.22,-0.05,-0.03,-0.02,-0.17,-0.15,-0,0.01,0.06,0.06,0.04,0.01,0.03,0.07,0.04,0.15,-0.33,-0.11,-0.09,0.01,0.04,-0.2,-0.15,-0.04,-0.33,-0.07,-0.04,0.01,-0.29,-0.11,-0.06,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.05,1.03,1.01,0.99,1.04,1.01,1.11,0.97,1.19,1.21,1.31,1.3,1.21,1.27,1.37,1.41,1.68,1.71,1.75,1.74,1.93,1.97,2.04,1.96,1.96,1.96,2.25,2.24,2.23,2.23,2.22,2.21,2.17,2.16,2.16,2.15,2.74,2.94,3.31,3.31,3.31,3.3,3.29,3.29,3.39,3.37,1.6,0.26,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.03,0.01,0.03,-0.11,-0.02,-0.02,0.01,0.09,0.07,0.07,0.1,0.16,-0.01,-0,-0.03,-0,-0.02,-0.01,-0.01,0.16,0.01,-0,-0,-0.05,0,--,0,0.15,0,0,0,0.03,0,0,0,-0.04,0,0,0,-0.06,0,-0.09,--,-0.2,0.23,-0.22,-0.03,--,--,--,
主营业务收入(万元),5765,2795,1829,5727,4902,3120,1776,10789,6225,4055,2373,13393,8711,5588,2969,10477,6955,4297,2446,6438,4283,2919,1909,7875,2838,1951,1362,8504,5566,4450,3129,9342,6389,5309,3916,11121,5472,3745,2093,8328,5573,3871,2137,8157,5842,3868,2123,5056,4108,2676,2525,10549,7021,5189,2860,12110,7314,15841,8385,15440,13017,12556,
主营业务利润(万元),3272,1226,716,2586,2214,1596,790,5230,3045,2189,1286,6021,4328,2791,1427,3583,2223,888,584,2171,1441,1029,1065,1042,123,108,34,653,1251,1064,775,1425,144,369,--,3252,1797,1307,652,2810,1886,1419,604,2496,1815,1299,603,725,750,464,922,3808,2673,1907,1074,5041,3172,5599,3064,5352,4880,4599,
营业利润(万元),-69,-936,-282,-3316,-924,-482,-326,134,-119,149,226,1932,1571,1047,445,-2219,-1784,-2334,-421,-5120,-2016,-1641,156,-4684,-4133,-3020,-666,-6218,-1150,-635,110,-3914,-1996,-1158,91,160,318,246,136,732,446,473,162,505,291,221,158,-12425,-4064,-1071,154,601,376,248,313,-168,1749,4014,2529,3705,2679,2090,
投资收益(万元),--,--,--,-2,--,--,--,1,-0,-0,--,164,163,163,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,3,0,0,0,6,0,0,0,--,0,0,0,309,309,-199,0,--,0,0,
营业外收支净额(万元),6,6,-4,-610,-30,-0,-2,-2638,-2340,1,-4,-142,-15,3,-1,3092,3049,3026,3053,-791,3,-1,-0,5327,38,30,-0,-103,--,-93,--,--,--,1,--,-13,0,-1,0,-3,0,0,0,1,8,0,0,-2299,-18,-12,-12,12,12,12,0,-113,-65,133,0,-11,--,--,
利润总额(万元),-63,-930,-286,-3926,-954,-482,-328,-2504,-2458,150,221,1790,1555,1050,444,873,1265,692,2632,-5911,-2013,-1642,156,643,-4095,-2990,-666,-6321,-1236,-728,110,-4801,-1983,-1157,92,177,346,275,146,807,484,511,200,1009,299,221,158,-11735,-4056,-1078,142,857,388,259,316,628,1993,3947,2527,3744,2659,2090,
净利润(万元),-140,-930,-286,-3929,-954,-489,-328,-2931,-2676,-59,169,1013,1020,688,253,483,1239,751,2620,-5940,-1983,-1603,158,702,-3613,-2578,-670,-5881,-1167,-654,107,-5083,-1880,-1055,95,202,287,212,136,488,355,288,170,889,221,164,120,-11577,-4048,-1079,93,217,248,189,71,191,1257,2641,1178,2645,2452,2090,
净利润(扣除非经常性损益后)(万元),-146,-936,-282,-3319,-924,-489,-326,-292,-336,-59,174,1156,--,684,--,-2609,--,-2276,--,-5149,--,-1601,--,-4625,--,-2608,0,-5778,0,-561,0,-4195,0,-1056,--,185,0,183,0,413,0,250,0,303,0,163,0,-12385,0,-1072,0,-39,236,177,--,-1091,1013,2707,0,--,--,--,
经营活动产生的现金流量净额(万元),1006,412,210,-4920,-2238,-1591,-1793,-1050,1231,421,-1740,2215,-597,248,572,-1961,-416,-413,150,1576,1315,1195,1787,2926,-203,-27,-497,-12,-320,-220,-144,2841,137,-50,-69,-898,-1088,-1245,-1620,2272,327,-309,-181,522,338,152,482,-568,362,304,5,-813,0,-1299,--,-3067,3164,-3123,-266,-724,--,--,
现金及现金等价物净增加额(万元),459,-519,-475,-3084,-3511,-2087,-2021,-855,2350,1696,-177,4221,1180,655,-9,239,281,301,170,-604,226,133,1151,4,-247,-88,-532,-653,-831,-732,-200,727,-97,-191,-123,-1221,-1199,-1355,-1676,1290,323,-413,-185,419,-27,39,480,-143,151,108,-184,-2733,0,-2610,--,414,16094,2407,-80,-654,--,--,
