报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-03-31,2002-12-31,2001-12-31,
净利润(扣除非经常性损益后)(万元),6916,4614,1704,9492,9027,6112,3083,8111,7894,4390,--,3673,--,1767,--,3305,--,2483,--,5615,--,3188,--,5247,--,2831,0,3488,0,930,--,1444,0,775,--,1404,0,738,0,883,0,442,0,985,0,714,--,0,0,0,0,
经营活动产生的现金流量净额(万元),-4896,4303,-1763,9341,7672,4305,1500,12646,5962,-187,-2095,7451,2702,539,-1312,4341,155,416,-1267,9130,4089,3808,483,6884,3358,2054,-1001,2384,-674,-8,-769,1188,43,-866,-110,3060,1459,1502,600,822,582,637,-214,67,-1618,897,1041,810,0,0,0,
现金及现金等价物净增加额(万元),-11751,1925,-3058,3747,1608,1679,98,918,-895,-3194,-4226,6419,-2399,-2873,-1889,-9012,-5638,-3061,-2853,2483,479,145,-1269,6891,3033,3621,937,-8098,-8644,-6760,-916,5007,-610,-938,-4378,-439,-539,-300,389,8229,8604,6896,-436,8084,7025,12135,--,-1054,0,0,0,
总资产(万元),158194,153822,147764,145536,146851,141401,134976,131857,128196,126029,121181,119999,70247,68152,67887,64506,69268,68963,60530,59030,58068,56394,53830,51979,52873,50483,48269,40969,40274,38485,44023,43113,38514,36203,32948,32268,32578,31652,31396,31475,31371,40160,32771,32605,32897,36798,21621,19010,0,15596,14004,
流动资产(万元),73959,69395,63772,61515,61461,56521,54322,49384,50796,49524,44835,43277,39397,36768,38659,35008,46149,46266,44113,42558,42486,40719,38225,38431,39378,36776,34354,29796,29790,28033,33559,32549,28160,26230,23296,22708,23400,22758,23146,23308,23774,24573,18149,17502,20201,24553,--,7757,0,7802,8649,
总负债(万元),37102,32725,29519,29519,31719,27884,24950,25043,21449,21579,20435,20508,15862,13910,14978,12667,16866,16254,9868,9844,10297,10150,9011,8739,10818,8457,8979,4440,5443,3432,9364,8683,3995,2577,2656,2661,2997,2524,1949,2260,2343,10617,3604,3517,2679,6864,--,9260,0,6445,5110,
流动负债(万元),33815,29451,26209,26197,28649,25318,22644,23027,19541,19649,18464,18535,15636,13701,14759,12448,16659,16047,9660,9636,10101,10067,8927,8676,10771,8410,8928,4421,5116,3137,9087,8521,3760,2432,2640,2661,2996,2519,1944,2255,2283,10607,3585,3480,2641,6827,--,9223,0,5875,3024,
股东权益不含少数股东权益(万元),110991,111454,108382,106393,105284,103837,100620,97401,97017,95076,91607,90238,45112,45139,44022,43088,43147,43482,41957,40719,39743,38279,37218,35796,34651,34503,32239,30920,29717,30093,29695,29423,29442,28915,29111,28460,28648,28202,28526,28276,28088,28557,28184,28092,29216,28933,9243,9689,0,9091,8834,
净资产收益率加权(%),6.33,4.28,1.63,9.58,8.94,6.11,3.14,8.76,8.51,4.83,1.31,7.48,6.78,3.99,1.57,8.15,8.14,5.96,2.4,14.15,12.12,8.53,3.34,16,--,9.37,0,8.3,0,2.25,--,5.83,0,3.52,--,4.89,0,2.57,0,3.19,0,1.64,0,4.5,0,4.44,--,14.88,0,14.43,16.1,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
