报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.23,0.16,0.09,0.42,0.3,0.21,0.11,0.39,0.26,0.18,0.09,0.32,0.23,0.15,0.12,0.44,0.33,0.22,0.12,0.24,0.14,0.08,0.04,0.08,0.07,0.05,0.03,0.14,0.14,0.1,0.05,0.21,0.15,0.1,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),5.15,5.07,5.04,4.52,--,4.31,4.26,4.15,4.02,--,3.89,--,3.7,3.63,6.08,5.96,5.84,5.74,4.27,4.15,4.05,3.99,4,3.96,3.95,3.93,3.92,3.89,3.88,3.84,3.79,3.74,3.68,3.56,3.68,3.62,3.63,3.54,3.46,3.4,3.35,3.27,3.25,3.2,3.13,3.06,3.02,2.97,2.94,2.9,2.88,2.86,2.89,2.86,2.84,2.81,2.78,1.79,1.9,1.76,3.34,3.01,1,0.99,0.81,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.07,--,0.48,--,0.24,--,0.48,0.32,0.33,0.73,0.33,0.28,0.35,1.39,0.72,0.39,0.11,0.58,0.39,0.09,-0.01,0.69,0.33,0.11,-0,0.55,0.19,0.08,-0.07,0.33,0,--,0,0.22,0,0,0,0.42,0,0,0,0.12,0,0,0,0.06,0,-0.05,--,-0.04,-0.02,0.09,-0.04,0.22,0.24,0.31,--,--,--,
主营业务收入(万元),127309,84755,40951,166206,120822,80841,40754,155631,115903,78535,37336,125581,87987,58450,28258,101915,75420,49454,22671,82175,59157,36606,14270,59857,46027,30908,13352,65290,48205,31069,16140,68404,53335,35609,16717,65422,47551,31744,14076,62255,46641,30139,14719,53785,38965,25152,12283,34829,25350,15308,7930,30038,21442,13665,6572,28339,16227,31894,16493,23282,10964,17745,18677,17265,15882,
主营业务利润(万元),42428,27671,13093,52898,40347,27051,13616,50559,36511,24353,12081,40833,30012,19639,9105,31537,22981,13939,5751,24473,18521,12558,4719,17419,12852,8486,4211,18670,14483,8536,4756,20385,15240,9806,4975,17045,14773,10032,4639,20445,14939,9501,4364,16846,11878,7620,3462,10657,7289,3980,2102,8500,6201,4003,1711,8298,5102,9941,6058,10605,5009,6776,3261,2748,1614,
营业利润(万元),17960,11746,6293,25269,18029,12763,6719,23884,15710,11102,5838,19316,13697,9170,4523,14592,10585,6846,3313,7740,4991,3278,1325,3059,3295,2334,1195,5444,4675,3201,1552,8446,5779,3856,1865,8596,8768,5466,2399,10972,8271,5069,2258,8340,6020,3511,1739,4820,3685,1930,1192,3870,2679,1650,630,3441,2446,5952,4509,8432,4644,3965,3319,2857,1636,
投资收益(万元),2769,1419,447,1295,932,649,271,2409,1645,1057,460,1312,941,654,307,1086,879,641,320,-104,-1289,-1658,13,54,22,6,-10,70,53,38,19,1053,35,68,22,-87,45,17,-13,-16,-7,26,-17,600,154,98,52,70,36,-8,0,10,0,0,0,0,0,-480,0,0,0,0,--,--,0,
营业外收支净额(万元),222,148,39,494,207,131,54,20,78,-31,-39,323,109,69,-81,665,528,470,382,254,48,73,53,25,41,70,113,459,--,--,--,--,--,--,--,-78,0,--,0,-157,0,0,0,-219,0,0,0,-42,0,0,0,365,0,392,0,41,7,587,0,401,0,0,678,--,--,
利润总额(万元),18182,11895,6332,25762,18236,12894,6772,23904,15788,11071,5799,19639,13806,9239,4442,15257,11113,7316,3695,7995,5039,3352,1379,3084,3336,2403,1307,5903,5089,3544,1720,8517,5810,3880,1886,8685,8769,5485,2378,10896,8233,5085,2228,8721,6194,3616,1793,4848,3687,1868,1188,4244,3083,2041,1013,3482,2453,6058,4742,8834,4838,4800,3997,2891,2012,
净利润(万元),15728,10537,5801,22360,15943,11366,6122,20955,13942,9843,4980,17108,12101,8192,3812,13082,9549,6297,3181,6324,3658,2177,1014,2196,1861,1363,839,3872,3634,2629,1289,5696,4033,2693,1336,5646,5943,3670,1609,7124,5655,3486,1500,6009,4298,2429,1248,3240,2438,1184,817,3002,2143,1448,803,2954,2215,4888,3306,7452,4112,4074,3278,2370,2012,
