报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.06,0.02,-0.01,0.21,0.04,0.01,0.01,0.22,0.14,0.04,0.02,0.11,0.1,0.02,-0,0.08,0.09,0.03,-0,-0.04,-0.01,-0.02,-0.04,0.05,-0.03,-0.06,-0.03,0.13,0.04,0,-0.02,0.16,0.04,0,-0.01,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,0,--,--,2.71,2.63,2.61,2.66,2.67,2.62,2.58,2.58,2.62,2.61,2.59,2.63,2.55,2.51,2.62,2.65,2.57,2.53,2.5,2.53,2.42,2.38,2.49,2.5,2.49,2.21,2.12,2.11,1.93,1.98,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,0,--,--,0.3,0.2,0.31,-0.07,-0.04,0.03,0,0.2,0.09,0.21,-0.01,0.02,0.2,-0.19,-0.17,-0.05,-0.27,-0.66,-0.18,0.96,0.3,0.02,-0.08,0.12,0,--,0.04,0.2,0.41,0.4,
主营业务收入(万元),82870,51975,19932,94148,48339,30096,13214,70215,27814,16151,6713,46166,30503,7517,3469,25527,17057,10577,3090,26565,14939,9920,2289,40047,15477,7019,2717,49837,25207,14663,3020,45127,18361,10887,4767,12315,6380,4574,1714,9529,12168,10653,
主营业务利润(万元),21107,12498,4514,24512,10549,5924,3337,23352,8435,4087,2002,10634,7141,2435,1078,8871,6189,3349,1005,5525,4297,2808,319,10220,4884,1798,594,14225,8396,4701,723,14168,5735,3182,--,4504,3054,2354,640,4713,6963,5055,
营业利润(万元),5294,1110,-1162,8381,-76,-911,43,8415,3600,1052,432,4683,3241,161,-203,3943,3240,1387,-15,1479,1513,844,-790,3842,405,-1114,-619,7407,3237,1542,-452,7784,1995,378,-90,530,995,1220,125,2172,3761,2605,
投资收益(万元),243,219,--,196,25,0,--,120,21,0,--,20,20,0,--,17,17,--,--,113,98,5,--,21,20,20,--,20,20,20,--,12,7,7,7,1298,565,570,29,825,459,329,
营业外收支净额(万元),260,57,239,1690,94,79,70,335,326,57,49,-3,28,37,10,-72,5,-6,4,-53,32,18,2,779,121,56,2,28,--,6,--,13,--,--,--,4,0,--,2,-4,8,21,
利润总额(万元),5553,1167,-923,10071,18,-831,113,8750,3925,1109,481,4680,3269,198,-193,3871,3245,1381,-11,1426,1545,862,-788,4621,526,-1058,-618,7435,3243,1548,-450,7798,1983,374,-90,1832,1563,1792,156,2992,4228,2956,
净利润(万元),4565,1107,-293,6502,1165,321,385,6323,2951,890,370,2436,2121,349,-86,1678,1956,687,-89,-908,-190,-406,-864,1138,-562,-1265,-614,2700,944,102,-510,3466,922,60,-203,1514,1423,1616,142,2826,3887,2704,
净利润(扣除非经常性损益后)(万元),4367,1108,-475,5103,1112,274,353,2491,2724,862,350,2433,--,329,--,1757,--,696,--,-846,--,-417,--,546,--,-1312,0,2640,0,97,--,3379,0,63,--,1508,0,1614,140,2831,3880,2527,
经营活动产生的现金流量净额(万元),-8924,-9395,-8545,-6779,-20401,-12651,-10945,8480,-3757,-3022,-3119,9566,6421,4280,6668,-1576,-824,724,32,4234,2035,4561,-129,453,4225,-4005,-3603,-1159,-5750,-14150,-3796,20641,6523,503,-1652,2668,2670,2526,655,3169,6564,6400,
现金及现金等价物净增加额(万元),-11976,-3889,-23171,9572,-5132,6240,-2489,7400,-20086,-17676,-19983,11845,3980,1206,6195,-7212,-4734,-4985,-2477,-3162,-1728,798,-1458,-9523,-6804,-14131,-3903,-4089,-8095,-13511,2218,-4308,-16901,-16216,-5954,41797,21836,6003,363,-5531,-1536,7259,
总资产(万元),402318,396116,358267,387487,246440,233050,207905,210643,120489,119627,112626,116617,112166,112417,115764,105809,112015,113581,114473,113185,127830,129717,129119,127209,127590,119383,127497,123909,126451,117083,134047,125531,111687,106523,113659,118967,69481,54680,49033,48610,54650,54000,
流动资产(万元),239394,228566,192937,218772,136299,135179,122013,124023,68795,67856,63701,79695,74797,75503,78913,68602,77359,79686,80639,79013,93572,94921,94740,93117,92687,85135,93802,89881,92891,83685,100260,91417,78223,72878,79855,87039,24557,8740,3286,2656,7920,9866,
总负债(万元),207147,204623,167644,195727,113923,101293,73301,76538,33583,35342,27572,32004,28470,31542,35536,24073,30490,33853,35251,33848,48133,50613,49372,46571,50156,43220,46643,42426,48256,40603,56256,47609,38384,34366,36941,42129,15885,19293,15117,14838,23706,22212,
流动负债(万元),156260,128504,128173,156069,86548,52793,48204,50136,26248,32752,25131,29581,26128,29208,33226,21793,28287,31624,32988,31685,46249,48813,47664,44983,48708,41888,45344,41213,47454,39798,55465,46802,32142,28184,15785,17213,11867,15280,15104,14816,7684,6212,
股东权益不含少数股东权益(万元),163596,160247,158715,159061,107023,106049,107732,107383,60572,58525,59067,58697,58194,56498,56063,57223,57502,56233,55456,55546,56264,56048,55590,56454,54754,54051,56421,57036,55280,54437,53826,54336,52125,51263,53581,53781,53589,35378,33903,33751,30925,31720,
净资产收益率加权(%),2.83,0.69,-0.18,5.71,1.08,0.3,0.36,8.22,4.9,1.51,0.63,4.2,3.63,0.61,-0.15,2.98,3.46,1.23,-0.16,-1.62,-0.34,-0.72,-1.57,2.01,--,-2.24,0,4.85,0,0.19,--,5.94,0,0.11,--,3.72,0,4.57,0.42,8.74,11.55,8.21,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
