报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),0.31,0.14,0.08,0.25,0.17,0.13,0.07,--,0.18,0.13,0.06,0.38,0.31,0.3,0.08,0.3,0.21,0.15,0.08,0.27,0.22,0.14,0.06,0.22,0.16,0.13,0.08,0.24,0.18,0.13,0.09,0.2,0.15,0.12,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,2.86,2.79,2.79,2.56,2.49,2.39,2.33,2.26,2.18,2.12,2.05,1.97,1.91,1.85,1.82,1.77,1.69,1.62,1.56,1.52,1.44,1.39,1.35,1.31,1.24,1.25,1.25,1.25,1.22,1.2,1.23,1.23,1.19,1.18,1.17,1.14,1.1,0.04,-0.01,-0.01,0.02,0.13,0.13,0.14,0.18,0.99,1.04,1.08,1.05,1.87,1.87,1.76,1.71,1.69,1.84,1.98,1.81,2.1,2.03,2.01,2.32,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.22,-0.2,-0.31,0.15,-0.24,-0.21,-0.24,0.51,-0.05,-0.05,-0.11,0.1,-0.15,-0.14,-0.07,0.3,0.01,0,0.01,0.21,0,0.01,-0.05,0.07,0,0,0,0.23,0,0,0,0.12,0,0,0,0.07,0,0,0,-0.05,0,-0.14,--,0.35,0.02,0.86,0.29,0.17,--,0.29,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),39506,31790,21805,57828,35609,25304,18747,49037,30248,23508,16526,42015,27238,21153,15360,39289,24592,19145,12940,32039,22065,16943,10981,28967,19108,15110,10788,25590,17180,13091,9695,23177,16284,12504,9456,52727,36427,25735,14524,49714,36957,25846,12860,50018,34179,21302,10481,52786,30860,20186,10312,50778,38752,24419,10251,51334,21273,62498,25769,44290,21714,51570,26661,60465,24725,62710,34215,55973,23666,39789,21018,31387,
主营业务利润(万元),11859,10310,5718,18007,11686,7760,4801,14071,11484,8477,4036,13031,9070,7023,3931,15069,10188,7758,4007,12375,10031,6740,3060,10489,7579,5799,3419,11568,8262,5725,3551,9827,7468,5485,--,10078,7180,5133,2736,11089,7441,5668,3018,12851,8573,5558,2524,13547,8648,5557,2244,12092,9358,5887,1840,13782,6325,16119,6687,10230,3455,14220,7780,1122,362,1020,777,2967,1105,3321,3375,4993,
营业利润(万元),9591,4358,2794,5674,4684,4062,2653,4199,5203,4151,2282,3939,3699,3094,2297,9465,6920,5258,2836,9438,7638,5053,2293,8169,5724,4719,2942,8499,6540,4663,3083,7886,6178,4653,3008,380,769,926,774,584,-12,906,822,1327,1546,1775,1022,456,-576,-984,-913,-5382,-737,-794,--,-9759,264,2048,1034,-7735,-339,-300,1735,1105,0,1239,0,3017,1064,3333,0,5483,
投资收益(万元),900,900,--,750,750,750,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,2,2,0,--,76,76,75,43,115,0,0,0,-25,-35,-7,-3,-184,-19,-13,-6,-793,0,-7,0,1244,295,-106,-130,-102,0,0,-3,52,0,-172,-12,-866,0,501,192,692,180,2181,948,212,210,2039,1630,10,
营业外收支净额(万元),1646,301,60,2241,1510,735,68,3011,955,300,55,2036,932,942,-57,60,60,1,1,21,20,20,--,-0,--,--,--,-8,-8,--,--,2,2,--,--,-56,0,0,0,10,0,0,0,1152,0,0,0,124,174,0,-22,-543,0,-513,--,-18,26,-1815,0,-184,0,0,0,0,-38,0,15,0,0,0,0,-318,
利润总额(万元),11237,4658,2854,7916,6194,4797,2720,7210,6158,4451,2337,5974,4631,4036,2240,9524,6980,5259,2837,9460,7658,5073,2293,8169,5724,4719,2942,8491,6532,4653,3083,7888,6180,4653,3008,316,738,925,766,645,193,1100,941,2380,2056,1765,1004,4185,254,-770,-890,-6027,-1420,-1307,-1040,-9725,290,97,1025,-7879,163,191,1953,1739,518,4005,2342,3311,1377,5409,5245,5175,
净利润(万元),8340,3695,2037,6617,4666,3564,1897,5975,4912,3575,1663,10125,8333,8144,2041,8170,5529,3975,2145,7374,5804,3807,1706,5872,4292,3539,2207,6491,4884,3460,2312,5314,4140,3117,2074,286,690,891,779,621,126,1043,923,2306,2071,1822,1010,3960,21,-835,-878,-6008,-1437,-1318,-1013,-9774,193,536,839,-7982,100,97,1296,976,314,2581,1540,2531,1113,4645,4336,4018,
净利润(扣除非经常性损益后)(万元),256,2630,1992,4171,3510,3004,1846,--,4195,3350,1613,3937,--,8187,--,8125,--,3975,--,7352,--,3792,--,5871,--,3539,0,6439,0,3411,--,5235,0,3117,--,308,0,887,0,738,0,1107,0,1870,0,1825,0,257,0,-1155,0,-5465,-754,-804,--,-9756,167,2315,848,-8704,--,--,--,--,--,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),37424,-4878,-4884,16722,-2316,-1595,-4328,8388,1340,-2222,-4618,7856,-5995,-5321,-8476,3989,-6508,-5765,-6343,13828,-1222,-1415,-3002,2768,-4115,-3902,-1756,8166,248,91,273,5577,108,380,-1445,1808,-4889,-5300,-3332,6067,-1439,96,475,3120,1669,-230,-642,1738,3150,1623,2151,-1287,0,-3640,--,9521,441,23053,7841,4541,--,7806,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),35493,776,-12360,1911,-8885,2868,-15988,585,-10221,-2690,-12650,-19141,-14943,-18010,-14308,13634,-14982,-11753,-9954,17061,3488,3780,1381,-4922,-7515,-5106,-2599,1196,-4033,-307,222,4739,3737,-296,-1792,-3642,-6189,-6071,-3989,4545,-1234,-1465,-664,360,-126,1823,877,-1739,0,90,-1030,-3312,0,-3667,--,-2207,-4311,5576,2489,-2812,--,-1902,--,--,--,--,--,--,--,--,--,--,
总资产(万元),234321,233506,218953,229588,200561,198120,174684,185245,163870,160473,137806,143021,137905,128689,132275,137162,98055,95918,93502,99702,79514,78287,77128,74509,68104,70518,71492,73657,65428,63762,59392,59103,58320,51817,51425,51164,89183,88515,91085,95831,95211,95911,95644,94504,104433,103765,100882,93298,94437,111604,108906,111011,116597,115709,118516,118642,127325,127539,131552,128324,153515,154266,139444,142725,132131,121983,123481,106435,88440,86576,78690,78760,
流动资产(万元),65263,61709,49281,61944,52573,58592,38678,55048,51935,54737,43543,52912,58656,52806,57942,65422,31222,32477,30808,41391,28650,26919,24939,21599,19966,21699,22135,23768,16477,17003,18021,16849,15094,7724,6546,5490,40881,39676,41709,44684,40529,40249,39306,37030,43279,42402,39674,35726,0,69687,66823,67973,74483,--,72377,0,0,0,0,86472,95067,95457,80931,88144,74851,70073,78393,64966,44685,42110,34200,43356,
