报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.03,0.02,0.01,0.03,-0.07,0.02,0.02,0.11,-0.16,-0.07,-0.02,-0.03,-0.03,-0.04,-0.01,-0.3,-0.11,-0.09,-0.11,0.1,0.12,0.06,0.1,-1,0.59,0.41,0.27,1.03,0.7,0.49,0.23,1.01,0.72,0.53,0.84,0.46,0.67,0.6,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.25,2.24,2.27,1.81,3.64,3.66,3.63,3.75,3.91,3.85,3.87,3.71,5.38,5.2,9.16,8.89,8.47,8.26,8,7.76,4.82,4.66,4.13,--,3.28,2.6,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.2,-0.11,0.13,-0.04,-0.23,-0.38,-0.35,-0.04,-0.14,-0.12,-1.33,-0.05,0,-0.48,-0.99,0.52,0.36,0.16,0.59,-0.54,--,-0.43,0.75,--,0.06,0.36,
主营业务收入(万元),56221,34061,14477,73086,41321,29190,13706,44467,24523,20069,4609,34365,19234,10674,3813,24811,13158,7406,1109,35906,27120,19479,16112,49350,43535,26863,9781,34195,24467,17473,7990,25747,18540,13275,19054,11814,15779,14674,
主营业务利润(万元),13933,7783,2468,19272,7487,5502,2330,6933,3196,2699,1149,5132,3284,1795,647,3372,1999,1300,93,12518,6548,4655,4177,12728,12934,8932,3607,11893,8014,5649,2888,9035,6757,4810,6728,3998,5735,5392,
营业利润(万元),1798,1196,409,2572,-1021,435,329,-3202,-2514,-1140,-54,-835,-725,-551,-66,-4455,-1641,-1209,-1025,2220,1189,588,1899,423,8884,6145,2253,8491,5939,4107,1938,6123,4562,3389,4713,2501,3808,3912,
投资收益(万元),--,--,--,41,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,0,--,0,--,--,0,0,--,38,
营业外收支净额(万元),-71,-108,-3,-49,99,78,26,4931,65,35,7,881,305,-74,-33,-558,-141,-311,-402,1241,941,487,65,-15258,199,134,34,259,59,65,--,--,--,0,0,73,-11,-2,
利润总额(万元),1727,1089,406,2523,-923,513,355,1729,-2449,-1105,-48,46,-419,-625,-99,-5013,-1782,-1520,-1427,3461,2130,1075,1964,-14835,9084,6280,2287,8751,5998,4171,1975,6569,4548,3375,4784,2574,3797,3909,
净利润(万元),493,291,223,461,-1182,289,246,1587,-2346,-1063,-374,-396,-453,-650,-133,-4468,-1657,-1361,-1733,1448,1862,969,1539,-15123,8859,6168,2287,8677,5905,4151,1969,6441,4532,3343,4704,2550,3727,3347,
净利润(扣除非经常性损益后)(万元),512,402,237,523,-1276,212,219,-2558,-2411,-1098,-381,-1277,--,-576,--,-3909,--,-1048,--,592,--,483,--,153,--,6018,0,8430,0,4088,--,6062,--,3315,4647,--,3736,3273,
经营活动产生的现金流量净额(万元),-20050,-8441,-3651,-21293,-19577,-11781,-4193,-28969,-20306,-13131,-4818,-7810,-3096,-1679,1998,-570,-3448,-5718,-5261,-585,-2189,-1877,-20095,-804,40,-7278,-8269,4402,3047,1361,4930,-4531,-3065,-2723,4752,3308,335,1994,
现金及现金等价物净增加额(万元),2662,-2984,-6378,-3020,529,-3367,-5229,11730,8600,6394,3623,-248,-166,1002,2176,-3031,-3540,-4428,-3885,-8500,-1541,-8216,-69548,-4681,-7396,-4240,-7802,-15415,-19970,-16309,-10431,28891,-3025,-1205,3820,665,-6255,1307,
总资产(万元),277441,253250,231208,241573,241899,227768,163261,153597,137625,131223,114562,106825,104299,96681,91998,86735,104555,103686,101921,104645,106994,98596,115734,98305,114795,110844,98916,96680,81788,78475,81319,82969,48383,44829,36339,--,31927,28321,
流动资产(万元),225500,201830,179902,189711,195967,181909,145210,132591,116093,112096,95685,87543,80182,73036,68019,62609,31459,31125,31418,31777,61735,52804,63852,52134,63588,70518,60864,59202,49920,51639,56173,66191,31881,28293,22603,--,18046,19594,
总负债(万元),187004,163682,142313,152741,156177,140664,128108,118679,106620,99338,81981,73864,70288,62863,57653,59265,49552,48377,46992,47975,47765,40244,57123,42016,33395,32171,21853,21905,10598,9035,14054,17671,17892,15524,10376,--,13585,13802,
流动负债(万元),169313,146015,124711,135271,139115,136532,124266,115097,102835,95207,77914,69803,66102,58696,53416,55606,46472,45375,43832,45201,46119,38729,55638,41072,32776,24926,14608,16686,5563,4025,9296,15961,17392,14984,6836,--,8654,13472,
股东权益不含少数股东权益(万元),81122,80903,80834,80611,78966,80436,34764,34518,30586,31868,32557,32931,33976,33779,34296,27417,54949,55245,54873,56606,59072,58179,58438,56110,81217,78527,76916,74629,71057,69303,67124,65155,30352,29163,25820,--,18202,14475,
净资产收益率加权(%),0.61,0.36,0.28,0.75,-2.18,0.68,0.71,4.71,-7.39,-3.28,-1.14,-1.21,-1.66,-2.4,-0.49,-15.07,-2.97,-2.43,-3.11,2.58,3.26,1.71,2.71,-23.47,--,8,0,12.34,0,6.16,--,22.11,--,12.16,22.88,--,22.81,24.82,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
