报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),1.12,0.79,0.47,1.48,1.19,0.84,0.51,1.53,1.25,0.89,0.47,1.38,1.19,0.79,0.46,1.44,1.25,0.82,0.4,1.09,0.95,0.63,0.34,0.9,0.71,0.47,0.24,0.87,0.7,0.47,0.26,0.63,0.48,0.26,0.11,0.43,0.33,0.43,0.41,--,--,--,
每股净资产(元),8.51,8.15,--,9.08,--,9.94,--,8.88,--,8.63,8.65,8.14,7.96,9.2,8.93,8.09,7.74,7.39,7.24,6.83,6.85,6.52,6.41,6.03,5.85,5.68,5.64,5.43,5.02,4.61,4.57,4.28,4.2,0,0,1.96,--,--,0,0,2.02,2.02,
每股经营活动产生的现金流量净额(元),--,-2.2,--,11.79,--,2.76,0.2,2.37,2.6,5.61,-0.21,-0.52,-2.48,2.37,-3.67,11.17,7.05,5.83,-1.18,5.43,9.59,6.23,-0.89,5.62,1.23,-0.36,-0.87,0.02,-1.03,-1.31,-0.28,3.6,-1.14,1.33,0,4.12,--,1.11,0,0,0,0,
主营业务收入(万元),3297400,2151800,1062500,3687800,2780000,1822000,883043,3066515,2317198,1573392,795596,2781686,2036172,1330730,630216,2072773,1500871,974681,465287,1563523,1147782,737637,355940,1189411,858588,559117,265121,1230406,895120,571626,289107,764186,525487,314215,161231,582764,414654,420156,652490,709996,400313,284287,
主营业务利润(万元),1784700,1277300,630300,1982100,1610200,1139600,571439,1676924,1378932,976835,525028,1475479,1267295,812707,429348,1135058,998916,659689,322648,860908,758263,498651,268094,715451,560278,373792,197821,683697,564732,371522,204339,466179,384368,231021,118949,306254,245145,229480,186508,0,0,0,
营业利润(万元),1784700,1277300,630300,1982100,1610200,1139600,571439,1676924,1378932,976835,525028,1475479,1267295,812707,429348,1135058,998916,659689,322648,860908,758263,498651,268094,715451,560278,373792,197821,683697,564732,371522,204339,466179,384368,231021,118949,306254,245145,229480,186508,0,-30567,-19490,
投资收益(万元),61700,42300,20000,22700,26800,14400,14778,27684,29926,28326,15141,35792,30432,22863,8839,17630,14870,13230,2169,11769,21099,13426,2299,37298,27452,19365,7442,22674,18329,12572,5155,7639,3608,6811,4779,8907,9040,4959,813,102213,103129,90879,
营业外收支净额(万元),-200,-2500,-1800,2900,-600,1400,1546,5202,3660,2827,2300,1474,1053,186,-88,4691,-74,-120,140,-793,-108,-621,-15,773,-564,-794,816,10821,-427,-2368,-358,-3270,-595,-3051,-6,2012,1375,3610,0,0,0,0,
利润总额(万元),1784500,1274800,628500,1985000,1609600,1141000,572985,1682126,1382592,979662,527328,1476954,1268348,812893,429260,1139748,998842,659568,322787,860115,758155,498030,268079,716224,559714,372998,198637,694518,564305,369154,203981,462908,383774,227970,118943,308266,246520,233090,196838,72258,71454,71090,
净利润(万元),1413600,1003600,498600,1562300,1259200,884700,452197,1345931,1101405,780057,412930,1167481,997092,640089,337134,894670,777348,509982,251991,680303,594663,390223,209208,563386,439314,292378,150289,541717,438892,290199,159554,334820,243567,131030,55056,214041,165671,168560,138375,0,59827,59834,
净利润(扣除非经常性损益后)(万元),1413500,1005500,500000,1560800,1259600,883700,451037,1342489,1098660,777936,--,1166643,--,639950,--,891223,--,510072,--,680936,--,390689,--,562806,0,292973,0,533601,0,291975,--,337011,0,133074,55060,--,--,--,131454,0,0,0,
经营活动产生的现金流量净额(万元),4286800,-2788700,-1972800,12448700,3424000,2429700,176193,2084220,2286954,4938909,-185052,-436573,-2182857,1736259,-2693048,6955568,4390249,3628450,-737014,3384324,5973664,3882140,-552187,3499061,763858,-226990,-543570,14270,-642569,-815231,-174375,1918634,-578812,670427,-1351659,2072018,544432,559973,2022273,0,0,0,
现金及现金等价物净增加额(万元),6657300,205200,-1687300,8302700,1277600,1322600,-1445981,1855131,3317318,7524168,2579647,-4993628,-4523106,1445352,-1901633,3891982,1999166,2810431,-886390,147063,1952405,1567168,-2869393,553689,-1722386,-1428966,-1446431,1876166,703271,-1665244,-115509,2132039,-32973,25062,-1249924,-236817,-864437,-66826,1181008,0,0,0,
