报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,
基本每股收益(元),0.6,0.36,0.16,0.86,0.53,0.31,0.14,0.75,0.58,0.26,0.12,0.54,0.35,0.22,0.08,0.53,0.54,0.48,0.03,0.64,0.57,0.53,0.51,0.61,0.52,0.52,0.02,0.47,0.46,0.4,0,0.4,0.28,0.17,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,6.31,--,5.96,5.85,5.88,5.81,5.83,5.81,5.56,5.51,5.43,5.38,5.59,5.09,4.96,5.03,4.59,4.5,4.53,4.53,4.3,4.4,3.98,3.9,3.75,3.61,3.61,3.53,3.42,3.4,3.38,3.39,3.23,3.22,3.15,3.19,3.08,3,2.84,2.77,2.64,2.59,2.47,2.41,2.39,2.37,2.34,2.31,2.24,2.22,3.09,3.08,3.24,3.17,2.98,2.84,3.49,2.74,2.7,2.64,1.62,1.38,1.2,1.1,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,-0.78,--,--,--,0.1,--,1.01,0.97,0.42,0.95,0.29,0.25,-0.05,-1.02,-1.04,-0.38,-0.13,-0.58,-0.73,-0.83,-0.19,-0.58,-0.47,-0.77,-0.09,0.18,0.01,0.31,-0.18,0.5,0,--,0,0.49,0,0,0,0.34,0,0,0,0.79,0,0,0,0.98,0,0.36,--,0.22,-0.1,0.15,-0.08,0.27,--,-0.1,--,--,--,--,--,--,--,--,--,--,0,--,
主营业务收入(万元),422862,250534,118086,511690,329991,191145,75986,450970,248371,167409,82185,349209,225932,135818,55234,416587,323972,265963,31508,275355,233599,188145,168810,348800,303182,284746,13276,169989,158851,148054,8166,205101,162964,100706,42434,285780,237478,50206,9427,182813,115452,90726,13831,210357,121624,103057,60848,226552,141981,102069,22100,215348,92933,67757,31525,99901,42056,66332,35270,64179,27337,61398,35444,109427,38286,160660,109141,76160,36379,136491,10195,60439,0,--,
主营业务利润(万元),200574,121260,59418,238422,157658,95217,46116,200532,119090,81985,41779,164630,109788,64427,28393,112933,152558,131155,12346,155037,147027,133885,124954,252098,230909,225869,7341,110902,106420,99575,4332,88595,71282,43025,--,141543,111337,37597,5523,105865,50693,37727,3698,84314,49591,44853,19785,85304,59363,44210,11893,67403,25132,13193,6237,26059,8212,44487,10822,18643,7708,32996,19533,32757,9261,81477,62353,48056,23379,52565,376,28401,365,--,
营业利润(万元),164688,95830,44280,221635,135881,79885,38417,198577,155439,68097,31955,140426,91161,57442,23158,124887,135599,120992,6619,147029,132253,123467,118524,233504,219661,218696,5677,108229,108683,99890,1263,86400,69439,42368,20622,117456,106697,34000,3172,84867,46910,35793,2001,66674,46371,42040,17943,76045,51926,37574,9796,55213,17951,8361,3697,16382,5860,27896,3384,5613,1641,21142,17043,40626,0,82732,0,55733,0,0,608,28801,549,--,
投资收益(万元),34299,21371,6104,47966,27107,16007,5880,51592,74653,11973,1753,25457,17799,14319,3969,10423,14698,9875,1609,28958,10410,3023,-8,6993,6484,3940,1385,6909,4651,2255,108,118,-256,-497,-33,17566,17556,11997,1843,-688,-1866,-266,-241,-953,1801,1170,346,3313,2093,998,42,4683,4148,164,482,190,1917,14072,89,-1212,178,935,71,11320,2608,2639,1741,18929,13789,17036,16011,96,5965,--,
营业外收支净额(万元),5983,823,370,2727,1900,623,80,1859,1345,1030,349,2497,1244,400,281,380,1197,352,18,2057,529,128,33,150,-1503,-2105,18,--,--,--,--,--,--,--,--,-49,0,--,0,1508,0,0,0,9435,0,0,0,401,0,-37,0,393,55,46,0,284,0,84,0,62,39,0,0,0,117,0,-0,0,346,448,0,0,0,--,
利润总额(万元),170671,96653,44650,224363,137781,80509,38497,200435,156784,69127,32304,142924,92405,57842,23440,125267,136795,121345,6637,149087,132782,123595,118557,233654,218158,216592,5695,111709,109084,99962,1337,87865,70091,42589,20823,135083,124227,45986,5001,85857,45030,35540,1760,75282,48049,43206,18267,79759,53983,38535,9837,60290,22154,8570,4226,16856,7777,42052,3478,4463,1859,19748,17175,57061,16714,84186,64407,74943,38388,70697,16618,28894,6514,--,
净利润(万元),112688,67385,30219,160150,98670,57190,26498,140596,108254,49098,22341,101099,64574,41205,15256,98493,101524,89192,4879,119171,106351,98516,94954,113221,97039,96357,4383,88046,86393,74427,805,75425,52239,32491,16226,58848,50118,24351,4682,56997,39135,30742,1829,53615,40449,35758,16128,66402,46266,32839,8337,51224,19536,7314,3844,11752,6793,35001,2665,2643,1140,13527,13349,44532,17938,62371,54896,58451,26690,42687,16527,19012,0,--,
