报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),-0.11,-0.04,0,0.01,-0.07,-0.04,0,0.11,0.07,0.05,0.03,0.07,0.04,0.03,0.02,0.1,0.06,0.07,0.04,0.1,0.03,0.01,0,0.06,0.04,0.02,0,0.02,0.05,0.01,0.05,0.18,0.15,0.1,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3,--,3.02,--,2.91,2.9,2.89,2.86,2.83,2.85,3.51,3.47,3.39,3.37,5.04,5.04,5.03,4.76,4.73,4.73,4.75,4.72,4.83,4.9,4.94,4.89,4.89,4.72,4.68,4.61,4.57,4.52,4.49,4.47,4.45,4.37,6.11,6.1,6.1,6.08,6.05,6.03,6.01,5.97,5.95,5.94,5.9,5.89,5.86,6.09,6.09,5.97,5.73,5.51,6.28,5.87,4.53,6.1,7.14,6.03,8.65,7.18,5.47,6.25,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.27,--,-0.12,--,-0.12,0.03,-0.19,-0.26,-0.39,-0.26,-0.33,-0.26,-0.75,-0.52,-0.74,-1.27,-0.55,-0.13,-0.12,1.88,1.49,1.05,0.48,-0.22,-0.3,0,0.02,0.2,0,--,0,0.66,0,0,0,0.35,0,0,0,-0.34,0,0,0,-1.37,0,-0.85,--,0.63,0.63,1.05,0.4,1.4,--,1.1,1.54,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),4595838,2985390,1371342,5950390,4128466,2726537,1253061,5887527,4205036,2802767,1298848,5233415,3680993,2321588,1088042,5200333,3616672,2298800,1053779,4171181,2930687,1861195,882124,3145800,2173470,1327693,605641,2793022,2146645,1423946,710497,2304683,1582808,1064314,496994,1875732,1220445,779009,378025,1506112,1023711,722116,402073,1153870,773499,516322,276401,1413320,954537,530290,245731,1258518,1038500,631264,251095,951462,381705,1070721,452687,1009516,442215,1160267,516012,1567296,601094,1058765,346781,676437,218935,427398,176508,285281,
主营业务利润(万元),576837,396683,182233,813812,559595,379892,168168,925592,641629,434055,194510,797516,557074,348537,152942,781927,529667,349113,143508,660893,430556,282749,139720,567417,363202,216950,100355,478725,363991,239002,117471,355714,216665,135126,--,286329,191859,121610,61319,240925,158851,109615,58302,163372,110971,68017,37814,204359,137200,79573,43396,184844,145705,90837,32133,113560,43510,154799,78477,157154,98691,316134,117081,305820,108106,192901,65048,134598,40873,82860,35084,49428,
营业利润(万元),-21810,5152,4523,1102,-30969,-13803,723,55049,40230,27303,16701,-5505,-15487,-9273,8181,28847,15189,17618,8377,28804,21189,9517,6620,68638,41881,15119,4530,28995,47030,31738,20791,42653,34667,25818,11103,31565,21400,13229,7320,30909,23264,21308,18813,-350678,4415,2175,3646,18236,9878,5354,8906,12744,8682,6276,36,2170,-2675,30804,30702,63550,50809,228514,71539,303997,0,196368,0,135673,0,0,35477,50168,
投资收益(万元),11334,6599,132,30386,3678,1163,561,-7954,-16298,-15615,327,4980,2585,1492,116,13862,263,-124,-670,43273,14962,14475,9130,23742,14789,738,-632,11715,11951,10682,1698,24053,28369,3385,3279,7979,4920,1316,623,-5292,181,165,-5,-16977,5641,5424,150,3311,7170,7056,-399,7765,6502,6366,2097,12026,5437,1644,-771,-1611,46,4124,2231,1239,43,60,65,46,0,101,75,591,
营业外收支净额(万元),28436,16602,13801,52251,37944,31935,11243,46583,24974,20599,6231,58276,52410,37261,8098,25790,29637,20733,6706,38325,20114,13929,5197,139,4098,2359,766,65,-14912,-13759,--,7934,--,--,--,1084,0,--,0,3933,0,0,0,14,-554,0,0,4170,-47,62,0,0,-63,114,0,-3387,0,198,0,154,0,0,0,0,-133,0,-174,0,-119,-982,0,0,
利润总额(万元),6626,21754,18325,53353,6975,18132,11965,101632,65204,47903,22932,52771,36923,27988,16279,54637,44826,38352,15083,67130,41303,23446,11817,68777,45979,17478,5296,29061,32118,17979,21537,50587,39086,24938,11156,40688,27406,15086,8214,29812,27165,22975,20961,-367238,9502,7636,3846,26679,17918,13390,9067,20663,15195,12829,2195,11161,2758,32698,30438,62094,51069,232872,74253,305132,109471,196264,65651,135372,41258,83185,35353,50456,
净利润(万元),-49517,-19089,1732,5886,-31437,-18113,923,51248,31039,22718,14784,32533,20018,14715,10567,40621,27436,23126,10331,29225,9383,4063,563,11581,8331,3004,271,3112,9399,1880,9024,33698,28660,19271,7246,30591,22133,12529,7511,28504,26499,21562,17355,-368112,8279,6507,3263,20574,15580,11697,7890,17620,13100,11017,1907,8854,2057,27424,25749,52532,43415,200395,63449,261203,93057,167492,55407,115071,35070,70722,30050,42887,
净利润(扣除非经常性损益后)(万元),-71091,-33346,-5792,-47948,-61867,-42063,-13090,40530,26142,19945,--,7570,--,-16054,--,26306,--,16909,--,5552,--,-437,--,3774,--,-2130,0,2802,0,13530,--,25645,0,20018,--,4935,0,10220,0,14422,0,20186,0,-373265,0,1915,0,12013,0,4748,0,10236,6758,4718,--,-5806,-5709,19445,25749,52530,--,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),290205,84099,13737,192074,115247,130602,16972,288928,122629,62362,-56272,71946,-56893,16033,-85915,-121981,-180683,-91422,-93615,-73854,-212185,-147256,-140287,-241123,-104630,-24840,-23657,356550,283424,198580,91991,-41528,-57653,495,3786,38554,24174,-46289,-52823,142135,119597,37281,14670,76046,-58861,-28470,16111,-74403,-34651,-8088,16451,-298796,0,-184573,--,137343,135235,227498,87100,303298,--,218617,236051,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-127485,45901,162049,227946,328489,575638,298213,22108,-132402,-158352,-140611,151022,-255999,18532,-119716,-10369,-22340,-173957,-249320,237772,-22139,-66195,-186600,161261,89170,25498,-19389,212896,144439,134329,109192,-40737,-64833,-57252,36426,100127,11791,46709,17872,-83661,-108534,-141779,-94748,94369,37959,72693,57085,11649,28247,36527,-5367,-64040,0,-67116,--,12172,-33091,-43837,-38569,98554,--,-13621,-9571,--,--,--,--,--,--,--,--,--,
总资产(万元),5845508,6303692,6305184,6022461,6217250,6395660,5976297,5883701,6007622,5714255,5487622,5454554,5353387,5241163,5165619,5165106,5220632,4813516,4547582,4455594,4028121,3962430,3741372,3653609,3447868,3145089,2926465,2872514,2802881,2641092,2637241,2305657,2211589,1786188,1787084,1656997,1616590,1563865,1678580,1582399,1489335,1526054,1489088,1564903,2088555,2176410,2258765,2136429,2222673,2161026,1975772,1867037,1786296,1763952,1734471,1763751,1660217,1660501,1705624,1650688,1713718,1885245,1552153,1678490,1404246,1153946,731663,641378,385415,311199,213774,196035,
流动资产(万元),4602924,5057588,5054679,4849521,4743764,4927967,4511812,4413286,4524824,4284094,4063292,4047121,3972990,3860430,3796326,3801879,3848758,3449851,3209502,3127999,2755344,2730340,2511336,2427081,2208749,1939669,1750696,1708438,1758626,1766950,1793055,1570254,1613505,1312297,1312376,1195711,1261811,1233003,1338346,1232922,1131096,1151965,1132588,1191182,1713608,1802740,1881154,1753750,1875715,1803136,--,0,--,--,1397024,0,0,1271542,0,1379755,1450434,1634320,1303122,1444147,1254879,1046108,639535,559556,323694,251644,169190,175178,
总负债(万元),3917784,4352501,4345546,4077219,4301839,4460277,4027178,3933516,4070852,3783631,3579103,3643450,3541546,3431664,3363736,3378152,3440680,3321511,3071998,2994723,2663606,2613746,2393804,2310271,2116692,1882291,1666203,1610370,1542850,1477509,1489081,1230063,1137658,816929,820092,732690,702706,660622,660710,577708,503541,544915,512835,606419,756913,851320,933185,817531,913895,856042,674387,573360,497969,477737,457399,488531,392572,342723,387347,358160,573617,788713,591342,781128,817731,661021,371038,336160,179618,140472,83719,72248,
流动负债(万元),3516231,3925141,3945832,3757616,3976467,3856867,3378854,3353925,3502320,3240998,2981692,3077079,2886889,2803041,2689032,2641574,2737779,2626809,2382282,2366016,2069547,2026789,1868478,1797504,1647963,1596588,1522643,1489236,1418550,1333386,1352206,1180124,1133088,812547,817800,730258,699902,657779,658462,575537,493854,536694,503937,597496,748517,842915,924757,809078,913372,855494,--,0,--,--,456572,0,0,350487,0,356458,568854,783889,589742,779409,816331,659621,370738,335860,178618,139472,83019,71548,
股东权益不含少数股东权益(万元),1357702,1389217,1409748,1405212,1359704,1370781,1406065,1404416,1382868,1403717,1394174,1355425,1344360,1338581,1333263,1322099,1307294,1012587,998584,987413,966460,960727,957502,957196,955543,903528,898709,898657,901095,896642,917520,929764,936833,927674,928923,896034,887342,874555,989062,979099,972493,967361,962899,945532,1321513,1319742,1320065,1313212,1308186,1304306,1300506,1292625,1287231,1285149,1276038,1274131,1267358,1317463,1318277,1292528,1140100,1096531,960811,897362,586515,492925,360625,305218,205797,170727,130055,123787,
净资产收益率加权(%),-3.46,-1.36,0.12,0.42,-2.29,-1.31,0.07,3.71,2.27,1.65,1.08,2.43,1.5,1.11,0.8,3.07,2.39,2.31,1.04,3.01,0.97,0.42,0.06,1.25,--,0.33,0,0.34,0,0.21,--,3.66,0,2.07,--,3.33,0,1.33,0,2.95,0,2.25,0,-32.59,0,0.5,0,1.57,0,0,0,1.37,0,0,--,0.7,0.16,2.1,0,0,--,20.1,--,--,--,0,0,0,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
