报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1993-12-31,
基本每股收益(元),-0.31,-0.23,-0.06,0.03,0.01,0.06,0.14,-0.2,-0.12,-0.09,-0.05,0.01,-0.08,-0.09,-0.07,0.02,0.13,0.15,0.14,0.12,0.04,0.01,-0.03,-0.34,-0.18,-0.18,-0.1,0.03,-0.21,-0.1,0.02,-0.19,-0.13,-0.13,-0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,0.21,--,0.17,0.16,0.18,0.25,0.36,0.38,0.37,0.23,0.1,0.08,0.04,0.07,0.23,0.25,0.31,0.46,0.22,0.33,0.46,0.43,0.5,0.5,0.57,0.62,1.06,1.14,1.23,1.36,1.34,1.34,1.34,1.34,1.33,1.3,1.29,1.25,1.53,1.51,1.73,1.74,2.04,2.09,2.19,2.23,2.23,2.22,2.17,2.12,2.02,2.05,2.44,2.57,2.82,2.88,2.88,2.85,2.6,2.44,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.01,--,-0.01,-0.03,-0.11,-0.12,-0.11,-0.13,-0.08,0.05,0.05,-0.04,-0.11,-0.17,0.09,-0.04,-0.01,-0.1,0.02,0.02,-0.03,-0.02,0.03,0.1,0.21,-0.02,0,0,0,0.22,--,0,0,0.22,0,0,0,0.17,0,0,0,0.04,--,-0.07,0,0.19,0.09,0.06,0.04,0.13,0.02,0.09,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),40254,30731,12241,61254,43279,26563,12638,37574,21985,13332,6445,55369,45862,30821,14417,92094,72175,51678,24395,116848,78218,50061,21641,97295,69116,41256,19106,132253,105271,72004,35699,150876,110599,68983,30678,119599,76102,44354,21424,103186,78066,51290,24843,113389,84671,53103,25110,97885,66861,38686,19145,82519,58730,35253,14322,81728,38928,90152,42536,82208,33993,62682,26891,59468,29988,60375,330921,94840,49485,94886,88104,
主营业务利润(万元),-3799,-2731,-306,2969,1613,1106,885,4806,3304,2092,820,10671,7401,3250,-165,9243,7274,4716,2457,22296,14371,8824,3565,11600,4343,-634,-2153,-1259,-153,750,1705,15240,9249,3904,-210,-12022,-7759,-7418,-6063,9160,10904,8454,4371,25893,21334,13568,7400,14015,9295,3483,1982,3447,1542,1614,673,14641,6215,28495,12585,15184,5288,-1779,-1934,0,-7107,4159,3264,41002,21472,55317,0,
营业利润(万元),-15870,-11536,-3282,-6326,911,2936,6806,-13553,-7536,-5152,-2684,-6427,-4590,-4772,-3903,-8965,-1927,-497,328,-417,3511,1271,-1367,-13279,-9524,-9665,-6369,-29420,-18967,-11983,-4323,-8723,-5151,-6416,-3168,-36509,-25834,-18322,-10592,-2573,1329,1614,846,4203,5356,3220,3160,-27015,-15704,-16802,-1440,-18331,-11038,-9065,-3390,1077,615,8979,5663,-7798,-2111,-38581,-10526,-26304,0,4159,0,41002,14185,40161,28094,
投资收益(万元),--,--,--,9884,9462,9339,9357,241,241,241,241,179,174,174,--,--,--,--,--,0,0,--,--,2073,1975,1975,1820,588,382,258,--,2426,2325,2220,2206,-3426,-407,-191,-125,1706,-992,-980,-78,312,156,437,15,-6906,332,136,36,293,-228,-269,166,-80,173,-956,-333,3606,-520,-1213,-278,73,4,1339,551,542,0,121,0,
营业外收支净额(万元),-120,-142,-22,7172,-46,117,170,2796,940,202,100,6850,554,168,96,9258,7857,7275,6498,7716,300,34,24,-3887,74,66,58,--,--,5509,5432,--,--,--,--,-1428,0,0,0,-132,2,0,0,683,0,0,0,-101,0,0,0,-20985,-4292,-2163,0,-188,0,921,0,7760,-736,0,--,0,-883,0,-788,0,--,--,--,
利润总额(万元),-15990,-11678,-3304,847,865,3053,6976,-10757,-6596,-4950,-2584,423,-4035,-4604,-3807,293,5931,6779,6827,7298,3810,1305,-1343,-17167,-9449,-9599,-6311,-3721,-13320,-6473,1110,-7301,-4883,-6155,-3159,-41353,-26252,-18673,-10711,349,725,1008,766,5733,6660,4405,3208,-34022,-15038,-15968,-1236,-39022,-15557,-11498,-3256,809,663,8944,3867,3568,-3367,-44146,-11560,-30060,-7978,2937,2952,39417,20870,38739,28420,
净利润(万元),-15502,-11408,-3204,1600,725,3227,7049,-9898,-6159,-4731,-2544,509,-4160,-4502,-3605,1233,6687,7342,7043,6079,2005,306,-1401,-16746,-9021,-8735,-4958,1278,-10487,-5105,1231,-9534,-6349,-6388,-3262,-31748,-20209,-14519,-9195,495,110,341,232,4610,5620,3409,2937,-34251,-15009,-15897,-949,-34469,-13461,-9841,-2793,987,797,6599,3220,5215,-1874,-36336,-8876,-21943,-4511,2162,1668,24460,13120,25977,26358,
净利润(扣除非经常性损益后)(万元),-15385,-11271,-3188,-15287,-8532,-6187,-2439,-12690,-7080,-4916,--,-6280,--,-4621,--,-6776,--,105,--,5267,--,285,--,-15462,--,-11301,0,-24598,0,-10592,--,-11019,0,-6650,0,-30971,0,-15830,0,-8725,--,-64,0,3332,0,2661,0,-33921,0,-16596,0,-13484,-9169,-7678,0,987,922,6599,3220,12235,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-8907,-6424,-4352,-4083,-2866,679,-450,1099,3729,-561,-673,873,-496,-1724,-5507,-6167,-5644,-6311,-3970,2294,2383,-2040,-5331,-8257,4328,-2118,-321,-4772,837,1029,-1738,-1072,1410,4865,10360,-755,-3367,9511,1135,15346,11795,10877,1920,15446,23527,14414,1045,12024,6541,4128,-2060,2619,--,-5208,0,13557,7554,4624,2607,9347,1476,6271,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-1967,-2016,-1964,-488,-1883,1972,2269,-2749,-4653,-5225,-4558,1488,-1432,-1973,-56,2072,1779,1132,1658,-1298,820,-1223,-3615,-3139,-3642,-5390,-5254,-925,-4385,-4781,65,1541,-1481,986,8247,-9332,-3107,-1868,-113,-6254,-2917,3840,2309,13789,17674,12686,3412,-4831,-3930,-1234,-5266,1522,--,-2138,0,2556,5331,-6,3937,3645,1428,0,--,--,--,--,--,--,--,--,--,
总资产(万元),116343,119026,111710,105707,113661,126224,120281,122653,130205,121961,127257,130278,129750,129920,138739,141579,147661,143895,152771,143951,134785,139114,150554,148521,163628,186588,186037,200315,202871,203409,204996,203958,196873,204340,220912,218930,283761,273948,259497,259892,239882,229622,222532,218414,231264,229917,236874,232366,265057,268202,273864,283570,308574,307571,317995,312100,311071,288905,293128,287854,306485,307375,343494,350740,337659,323927,315386,297142,253161,228655,74736,
流动资产(万元),48084,51306,44465,37065,42986,53946,46236,49403,54052,54277,59056,61080,61448,58176,65626,66748,69851,64484,69587,51397,44488,48274,59310,56066,60828,82464,79868,79419,71742,70597,69939,64684,56706,61917,75005,67376,118906,111134,93517,94711,94360,96311,95360,89076,100012,96378,101040,93984,95101,97512,--,--,136816,133698,138240,131435,0,0,0,0,139910,140201,172778,178569,179528,168751,185492,190895,174530,170473,39841,
