报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),0.84,0.56,0.29,1.14,0.7,0.42,0.36,1.51,0.84,0.52,0.32,1.05,0.59,0.35,0.26,0.87,0.44,0.29,0.17,0.52,0.3,0.17,0.07,-0.26,-0.29,-0.12,-0.06,0.01,0.03,0.01,0.01,0.05,0.02,0.01,-0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.24,2.4,2.56,2.3,1.87,1.82,1.69,1.53,1.14,1,0.91,0.84,0.82,0.99,1.05,1.11,1.13,1.11,1.11,1.1,1.07,1.06,1.13,1.28,1.25,1.2,1.18,1.14,1.1,1.07,1.04,1,0.88,0.88,0.8,0.82,0.88,0.92,0.99,1.02,1,1.03,1.05,1.09,1.41,1.48,1.67,1.66,1.56,2.38,2.36,2.18,2.25,3.34,3.33,3.33,3.84,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,2.4,2.31,1.6,-0.07,0.54,0.66,0.1,0.57,-0.26,0.04,0.09,0.05,-0.41,-0.26,-0.32,0.97,0.14,-0.07,0.07,-0.18,-0.06,0.07,0.02,0.25,0,0,0,0.15,--,0,0,0.13,--,0,0,0.23,0,0,0,0.23,0,-0.03,0,0.2,0.08,-0.02,0.01,0.01,--,0.02,0.01,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),590065,379878,182455,638960,386719,223763,119451,440250,231329,142755,118268,319523,195195,123270,72599,224632,131724,82446,40344,131602,83582,46713,22537,87241,59615,33132,12677,77512,60329,33831,15821,76242,49230,27391,12501,86920,63386,40327,19816,67611,40061,25896,12832,17813,2166,1302,552,2876,2031,1345,544,6608,2809,1967,1152,4711,1445,2826,1361,16126,1341,3745,1299,2890,1087,2564,1340,3318,674,1246,1643,--,--,
主营业务利润(万元),50113,35070,17525,67079,42141,26340,14599,62499,38018,24559,13794,52473,33175,21303,13235,45643,27008,17777,9437,26906,14847,7710,3701,8770,5844,3848,-803,11108,8520,4239,2090,9796,6381,3755,--,13613,9700,5947,2952,9858,6489,4044,1934,3423,969,600,222,1179,865,577,204,981,791,643,247,1667,706,1214,616,3943,422,1525,703,-884,-342,-298,-32,62,-177,1183,1248,--,--,
营业利润(万元),29572,19694,9873,39681,23537,14695,8447,33828,18368,11549,7201,23874,13204,7456,5705,19305,11345,7336,4101,8381,6711,3770,1693,-3751,-3883,-1813,-809,536,1309,206,211,-4,-59,22,-425,3644,2529,1517,1011,2990,2220,1581,862,689,-596,-619,-319,-2089,-1547,-1122,-526,-3366,-1213,-851,0,1140,-667,-2912,-401,1672,-642,-2113,-634,-884,0,0,0,62,0,-455,1053,--,--,
投资收益(万元),2088,1220,138,1058,412,256,144,502,-332,-296,-81,496,-7,--,--,868,-187,-187,-252,1467,52,56,22,31,20,-7,-7,-70,-70,-70,-46,-46,-61,-23,0,-257,-193,-129,-64,-214,-134,-121,-64,-61,3,3,3,-152,26,26,0,30,18,18,0,322,128,2556,128,91,86,2459,2454,626,557,376,41,299,397,1427,647,--,--,
营业外收支净额(万元),31,78,59,225,261,181,70,119,126,130,-4,-2401,53,418,83,-53,-72,-68,9,2271,-148,-57,5,-293,-303,-20,-27,2,--,-6,--,694,--,10,--,-43,0,0,-2,29,-2,0,0,10,19,0,0,-1080,-70,0,0,3522,0,3,0,-3,6,385,0,524,0,--,0,0,-9,0,24,0,10,0,0,--,--,
利润总额(万元),29603,19772,9932,39905,23798,14877,8517,33946,18494,11679,7197,21473,13257,7874,5788,19251,11273,7268,4110,10652,6563,3713,1699,-4044,-4185,-1832,-837,538,1275,200,134,690,-66,32,-441,3375,2355,1421,976,2846,2095,1470,798,649,-575,-597,-297,-3321,-1592,-1162,-525,187,-1209,-830,-462,1458,-534,47,101,2288,-429,2981,1782,-399,206,106,33,331,229,992,1601,--,--,
净利润(万元),17303,11499,5911,23454,14414,8675,4964,20603,11476,7130,4366,14364,8080,4797,3612,11932,6053,4000,2274,7138,4096,2271,965,-3565,-3986,-1580,-816,156,405,178,113,715,295,161,-256,2004,1508,928,578,1814,1282,884,480,291,-575,-597,-297,-3325,-1594,-1163,-525,182,-1213,-830,-462,1453,-539,44,85,1965,-429,2967,1780,-405,199,106,33,320,195,992,1409,--,--,
