报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.17,0.12,0.08,0.15,0.14,0.1,0.13,0.38,0.34,0.2,0.11,0.32,0.24,0.15,0.11,0.45,0.4,0.29,0.15,0.43,0.34,0.22,0.13,0.67,0.44,0.59,1.19,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,7.44,7.35,7.41,7.3,7.24,7.14,7.09,6.95,6.79,6.67,6.7,3.74,--,2.98,2.33,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.66,0.35,0.06,0.56,0.14,-0.36,0.02,-0.54,0.16,0.11,0.09,0.24,--,1.57,0.24,
主营业务收入(万元),109615,71547,29067,123803,90388,61131,30032,113216,82300,56087,24371,101152,73545,51545,23959,103650,78014,55179,26280,92368,65992,41573,19760,81733,58657,71167,58874,
主营业务利润(万元),17029,12190,5406,21511,16097,11114,5503,20388,15764,10891,4777,19638,13957,9752,4628,18861,14013,9920,4762,16688,11561,7621,3781,15344,10702,12999,11101,
营业利润(万元),4822,3256,1809,4617,4710,3544,2242,4191,4071,2917,1764,5740,4546,2965,1806,6521,5722,4300,2375,6522,5144,3224,1710,8666,5731,7441,6745,
投资收益(万元),45,-19,52,290,304,157,152,44,18,5,5,-3,-3,-3,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业外收支净额(万元),1149,1141,1094,775,144,68,51,2166,1431,378,94,-423,-498,-569,13,112,32,16,16,278,8,4,1,64,32,0,0,
利润总额(万元),5971,4396,2903,5392,4854,3612,2293,6358,5502,3295,1858,5317,4048,2396,1819,6633,5754,4316,2391,6800,5151,3227,1711,8731,5764,7468,6794,
净利润(万元),5117,3726,2347,4540,4182,3080,1921,5278,4589,2646,1361,3844,2916,1820,1299,5412,4749,3511,1767,4940,3773,2366,1258,6072,3994,5316,5154,
净利润(扣除非经常性损益后)(万元),4142,2880,1417,3895,4064,3024,1880,3682,3379,2330,1295,4055,--,2117,--,5346,--,3501,--,4738,--,2363,0,6026,--,5298,2801,
经营活动产生的现金流量净额(万元),27470,13808,9968,17151,9237,4472,-1690,13048,7067,-625,-2218,9856,7940,4182,730,6690,1666,-4273,186,-6441,1974,1353,1125,2171,1091,14096,2151,
现金及现金等价物净增加额(万元),5679,5127,1065,-3528,-2945,-543,3767,6958,15776,22833,562,-5434,-2937,-1677,-5775,-7219,-627,274,-3257,15148,25955,31078,50369,6002,6654,-4423,2376,
总资产(万元),229343,240134,223669,230830,225945,229242,235115,224839,213464,223384,194937,192695,186655,190452,176006,178865,174562,166667,152579,158597,140252,139561,145946,91061,--,65884,68305,
流动资产(万元),120211,129622,114297,123758,120765,126337,134004,123604,115287,124542,94594,90774,90631,94774,86090,89936,93711,93307,81434,88923,77641,83668,98525,43805,--,29282,31840,
总负债(万元),86904,99074,82381,91878,87367,92710,99077,91447,80567,92441,97623,96774,91743,96639,81370,85573,81937,75352,61835,69622,53157,53938,60041,57361,--,39058,47303,
流动负债(万元),82904,95074,77381,86878,84367,89710,99077,91443,71567,82541,88523,90073,86443,90739,72870,72473,66237,59052,46535,58322,45857,46638,51741,41361,--,39058,44303,
股东权益不含少数股东权益(万元),134396,133005,133120,130773,130410,129308,129500,127722,127144,125201,91566,90205,89278,88182,88862,87562,86905,85667,85123,83356,81435,80028,80360,28206,--,22258,17045,
净资产收益率加权(%),3.85,2.81,1.78,3.51,3.23,2.38,1.49,4.62,4.15,2.59,1.5,4.33,3.29,2.06,1.47,6.33,5.57,4.13,2.1,6.74,5.41,3.74,2.75,24.01,--,26.98,19.8,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
