报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.03,0.03,0.02,0.15,0.12,0.07,0.06,0.44,0.4,0.31,0.18,0.75,0.71,0.56,0.38,1.3,1.11,0.72,0.75,2.05,1.74,1.12,0.51,1.37,--,1,2.08,1.04,1.03,
每股净资产(元),--,--,5.68,--,--,--,5.68,--,--,--,5.78,5.8,5.82,5.66,6.81,6.38,6.26,5.86,12.71,11.87,11.61,10.96,11.07,4.86,--,0,4.44,2.86,--,
每股经营活动产生的现金流量净额(元),--,--,-0.16,--,--,--,0.14,--,--,--,0.1,--,0.68,0.47,0.51,1.01,0.82,1.45,0.79,1.84,1.33,0.54,0.12,1.57,--,0,2.01,0.78,--,
主营业务收入(万元),427072,250327,135893,685985,434283,286849,138471,727412,557803,382815,202927,693313,525431,374129,182451,695071,506627,320740,141587,404717,299262,182338,85924,309693,240299,167913,414420,256961,233110,
主营业务利润(万元),60094,39331,20481,98915,75419,49995,29902,162400,680646,96086,52567,900007,178478,134216,70709,958066,212367,137634,63719,581260,141243,86103,37164,107914,230635,64858,165679,101242,93586,
营业利润(万元),3846,3183,2415,18365,14402,9900,8335,66799,57571,46804,29676,122854,112487,89685,51744,177302,150945,98777,46020,115830,97073,59038,23162,62772,55443,45555,96413,49340,48865,
投资收益(万元),1185,1188,-2,938,-11,-11,-9,-23,-27,-21,-14,-89,-66,-44,-19,-58,-42,-29,-15,-418,--,--,0,0,--,0,12,--,--,
营业外收支净额(万元),-478,-227,-36,-328,-194,-127,-16,-386,288,13,182,1098,1059,560,376,-89,-153,196,125,1630,93,29,74,607,878,697,-407,353,62,
利润总额(万元),3368,2956,2380,18038,14208,9772,8318,66413,57859,46817,29858,123952,113546,90245,52120,177213,150793,98973,46144,117460,97166,59067,23236,63379,56321,46251,96006,49693,48927,
净利润(万元),4065,3128,1910,18283,14743,8101,6668,52633,47898,37308,22064,90397,84783,67409,38158,130185,110907,72494,33950,87256,72784,44536,17458,47185,41859,34337,71486,33284,32921,
净利润(扣除非经常性损益后)(万元),4456,3306,1937,17608,14890,8198,6681,53042,47662,37293,--,89577,--,66988,--,130300,--,72348,--,86096,--,44519,--,46740,--,33817,71802,33070,32894,
经营活动产生的现金流量净额(万元),-8962,-24965,-18702,17143,27976,28661,16606,35206,47090,44222,12297,81214,81495,46653,51378,101241,81878,65688,35744,83732,60246,24600,5250,54094,45225,33551,68995,26727,51661,
现金及现金等价物净增加额(万元),72892,93,98004,-80527,-45645,41574,2116,-16563,-16342,89940,-19456,-74173,-58602,-75979,-20414,-34408,55188,106563,37100,220247,187859,220027,349762,-4864,-1888,-706,24689,121,-6446,
总资产(万元),1764326,1677807,1735827,1425435,1367472,1370232,1299533,1275067,1247098,1313994,1211961,1158618,1124840,1090266,1082197,1076024,1058390,1045171,948845,883794,857354,705279,727350,350243,335027,330966,283173,186175,156691,
流动资产(万元),391085,324991,400532,267526,353550,388002,378361,353736,384414,465770,409452,394101,412073,397712,402222,394944,504952,501793,416872,353010,342413,406184,466430,96792,113242,137473,125940,64473,57043,
总负债(万元),925707,844274,895028,589640,582224,538774,453076,438144,399638,473691,358155,302271,286277,274727,265030,303052,298118,325606,249079,223159,245463,195485,212033,170593,153022,127567,127350,86512,70912,
流动负债(万元),554430,475053,517597,360117,346542,355369,264362,243875,198935,267204,285277,287952,284599,272848,262092,299766,296180,323756,246109,220277,239639,186720,186394,143080,141022,117567,117350,84254,64984,
股东权益不含少数股东权益(万元),681199,676405,681666,676737,625069,671939,686287,677457,687528,680784,693172,695985,698015,679663,681259,638239,626050,585983,577238,538991,526958,497600,502656,167019,164127,190771,152832,98444,84841,
净资产收益率加权(%),0.6,0.46,0.28,2.75,2.17,1.19,0.98,7.7,6.97,5.38,3.15,13.45,12.57,9.97,5.79,21.94,18.85,12.54,6.09,20.09,17.96,12.77,9.88,28.2,--,19.99,52.07,37.41,39.6,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
