报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-05-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.51,0.37,0.19,0.54,0.37,0.29,0.16,0.22,0.19,0.12,0.06,0.16,0.18,0.1,0.07,0.16,0.14,0.08,0.05,0.13,0.1,0.06,0.04,0.12,0.06,0.04,0.04,0.14,0.09,0.07,0.09,0.45,0.3,0.22,0.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.23,--,3.19,3.11,3.13,3.06,3.04,2.98,3.05,3,2.97,2.92,2.93,2.9,2.83,2.81,2.86,2.82,2.77,2.76,5.47,5.37,5.21,5.14,5.11,4.89,4.83,4.74,4.69,4.55,4.49,4.38,4.37,4.22,4.13,4.02,4,3.61,3.53,3.43,3.31,3.2,3.09,3,3.74,3.64,3.45,5.74,5.46,0,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.2,--,0.09,0.02,-0.13,0.43,0.08,-0.08,-0.14,0.32,0.06,0.01,-0.03,0.36,0.05,0.01,-0.03,0.32,0.1,0.07,0.01,0.38,-0.11,0.11,-0.08,0.82,0,--,0,1.1,0,0,0,0.9,0,0,0,0.57,0,0,0,0.07,0,0.25,0,0.23,--,-0.26,1.12,0,0.44,--,--,
主营业务收入(万元),1132469,793291,458439,1233844,814492,568341,266544,136545,108905,68665,33341,136805,106925,70479,42281,139496,103735,61740,31290,114643,79926,48833,25483,101649,72546,46223,30513,102337,71654,46097,26437,131801,95754,67368,36660,116794,86647,57302,29090,97255,73351,48135,26789,83014,62770,41999,18755,61279,46487,31128,14539,58347,43271,29462,12725,42161,26543,17755,26028,9575,13407,1693,662,
主营业务利润(万元),444859,323751,174087,485990,321258,225790,100479,57523,45014,29204,14293,48363,35878,22566,13476,40591,29754,17799,9666,29067,20934,12423,6985,22862,14826,9078,5495,26683,19163,13245,7942,39602,27570,19873,--,30967,24536,17239,8763,28887,22788,15710,8937,26582,20565,13938,6637,21877,16615,11434,5761,21829,15767,10374,4601,15277,9666,6720,9570,3607,5420,--,--,
营业利润(万元),299213,214021,111622,312643,203269,147306,72432,18286,14970,9845,4601,13997,14892,8598,5732,13669,11330,6038,3990,10301,7856,4283,2901,8470,4367,2647,2448,12359,8501,6426,4338,21118,14256,9664,7689,14794,13299,9949,5071,14751,13116,9488,5357,15485,12462,8507,4132,12525,10175,7130,3690,12300,8884,5928,2628,8389,4888,3440,5358,1976,3975,--,--,
投资收益(万元),133,133,108,133,--,--,--,482,350,350,286,133,--,--,--,133,--,--,--,148,--,--,--,133,--,--,--,201,68,-39,-22,1196,1387,-2,-0,98,2,0,-1,101,75,-0,0,14,30,-24,-13,41,33,-23,-14,45,49,-10,0,15,20,0,4,4,0,--,--,
营业外收支净额(万元),5168,4362,943,10063,10589,12983,13374,-815,-259,-163,-31,-659,-328,-235,-24,-723,-316,-169,-68,-481,-255,-123,-45,124,704,633,715,--,--,--,--,--,--,--,--,-431,0,--,0,-526,0,0,0,-490,0,0,0,-118,0,0,0,-149,-125,-75,0,-111,0,0,83,0,0,--,--,
利润总额(万元),304381,218384,112565,322706,213858,160289,85806,17470,14710,9681,4570,13339,14565,8362,5709,12946,11014,5869,3922,9820,7601,4160,2856,8594,5071,3280,3163,11743,7995,6001,4162,20603,14053,9521,7632,14461,12973,9737,4975,14326,12768,9218,5215,15009,12103,8223,4138,12464,10114,7029,3653,12205,8817,5843,2620,8293,4943,3458,5445,1981,3933,--,--,
净利润(万元),228957,166587,86792,237477,161298,122778,64502,14173,12056,8061,3777,10454,11503,6546,4610,10301,8964,5128,3410,8615,6648,3785,2570,7920,3822,2479,2304,8756,5644,4449,3015,14668,9256,6314,5300,9774,8506,6315,3218,10543,8640,6167,3380,10422,8141,5526,2627,8740,7041,4920,2332,8584,6339,4290,1695,6876,4016,2720,3372,1196,2618,213,59,
净利润(扣除非经常性损益后)(万元),224942,163186,85986,224116,148987,109718,50809,13894,11641,7689,--,10393,--,6538,--,10308,--,5270,--,8399,--,3893,--,6389,--,1038,0,9172,0,4777,--,13512,0,6404,--,10061,0,6456,0,10896,0,6348,0,10750,0,5701,0,8808,0,4916,0,8492,6334,4280,0,6870,--,2647,3209,0,--,--,--,
经营活动产生的现金流量净额(万元),89563,135497,118692,192341,24601,27790,17602,45798,5450,-5949,-12756,36595,5964,1536,-8649,27589,4991,-5088,-8775,20974,3771,791,-1774,23396,3525,672,-2136,20681,6501,4708,366,12162,-3413,3093,-2101,19496,4884,1663,205,26026,9953,7287,2920,21308,10798,8146,5947,12109,5104,588,-1653,1500,0,5329,0,3776,--,-2482,10830,2033,2280,--,--,
现金及现金等价物净增加额(万元),-109414,-50576,109990,158353,15231,41544,126616,35747,1564,-5933,-11474,30095,1430,-4013,-9992,6951,-16103,-22259,-10616,10250,-15190,-16973,-2985,13848,3523,3489,12659,-40398,-13176,-2613,-4047,13939,-3555,-9724,-9665,37251,39194,-6835,6271,12778,9956,7836,3622,1206,-10857,-6986,-12388,17051,9557,3326,-342,-10,0,43,0,-25443,--,-11560,42949,1201,2199,--,--,
总资产(万元),2064994,1876599,2088152,1853043,1825244,1515342,1564917,331449,288943,286416,283836,295051,264914,256500,252899,265398,240865,232742,232515,241025,219783,216060,220579,224525,217279,220970,224810,230737,227411,237790,237617,240901,242833,242489,241035,241858,239507,177410,188995,181306,177758,172205,169800,161898,153605,154592,146717,125700,122239,109890,105344,101502,98810,96591,98588,97023,78935,80257,78348,23979,17735,--,--,
流动资产(万元),1617485,1445587,1670116,1437133,1424481,1130969,1209044,228237,183954,179610,175821,185585,153626,142659,137021,147874,124574,117065,123877,131656,112065,106691,110701,113045,108727,108997,111943,101765,136365,145337,144687,146291,145393,142217,139600,149415,146676,97145,107188,98134,98459,91652,87860,78548,68904,68457,64137,67419,61668,56514,--,--,--,--,39967,0,45562,0,0,12150,8726,--,--,
总负债(万元),1296263,1170253,1290910,1142599,1190982,923245,945603,109762,69642,67971,69759,84794,53745,50410,45598,62648,39622,35638,30603,42458,23163,22345,26059,32476,29395,34109,34650,42981,42895,54625,55927,62322,76507,91290,102981,121506,120552,60926,73897,69636,67782,64958,63241,58850,52764,56502,49129,47942,46305,36083,34111,32838,32480,32238,36833,37057,21882,24279,25343,14908,10048,--,--,
流动负债(万元),1030312,891865,1008013,862622,904653,630469,657095,109622,69502,67831,69619,84654,53605,50270,45458,62508,39482,35498,30463,42318,23023,22205,25919,32336,29255,33969,34510,42841,42755,54485,55787,62182,69925,71375,71312,78241,77477,60866,73837,69576,67742,64918,63201,58810,52724,56462,44101,42914,46285,36018,--,--,--,--,36788,0,21452,0,0,12684,7848,--,--,
股东权益不含少数股东权益(万元),762317,699947,790877,704085,627906,586182,613268,215867,213750,212987,208704,204927,205976,201019,202316,197706,196369,192533,197280,193870,191903,189040,189766,187195,183098,181754,184813,182508,179396,178202,176767,173752,161626,145789,133054,115668,114400,112209,111005,107787,106212,103739,103319,99939,97780,95165,94633,77088,75389,73268,70680,68348,66104,64054,61459,59764,56795,55499,52779,8883,7687,1377,1359,
净资产收益率加权(%),30.06,22.81,11.61,40.63,29.54,23.42,14.74,6.74,5.73,3.86,1.83,5.19,5.68,3.26,2.3,5.28,4.57,2.62,1.74,4.52,3.5,2,1.36,4.28,--,1.35,0,5.04,0,2.53,--,10.94,0,4.89,--,8.77,0,5.72,0,10.13,0,6.01,0,10.99,0,0,0,12.02,0,0,0,13.4,0,0,0,12.23,--,5.02,11.15,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
