报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
净资产收益率加权(%),9.1,6.06,4.02,13.32,10.85,6.88,4.46,12.33,10.41,6.61,5.16,13.13,11.46,6.34,4.13,13.38,11.79,5.76,4.16,11.37,2.22,-17.4,-10.73,-57.35,--,-50.26,0,-60.5,0,0.71,0,2.81,0,1.44,--,3.53,0,1.01,0,4.38,0,1.17,0,4.72,0,1.8,0,1.97,0,1.19,0,3.23,0,0,--,--,0,10.29,7.53,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
