报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,
基本每股收益(元),0.07,0.05,0.02,0.08,0.07,0.06,0.08,0.24,0.2,0.14,0.07,0.23,0.17,0.13,0.06,0.21,0.18,0.12,0.06,0.2,0.17,0.12,0.05,0.18,0.14,0.18,0.13,0.55,0.49,0.37,0.19,0.57,0.43,0.34,0.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.39,--,4.26,4.13,4.11,4.05,4.01,3.96,3.83,3.19,3.07,3.02,3.05,3,2.96,5.83,5.77,5.65,5.61,5.88,5.84,5.65,5.53,5.41,5.26,4.4,4.23,4.1,3.86,4.65,4.52,4.37,4.22,4.19,4.14,4.04,3.92,3.86,3.79,3.75,3.68,3.59,3.57,3.49,3.37,1.67,1.67,1.48,0,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.02,--,0.41,0.34,0.08,0.37,0.39,0.19,-0.03,0.7,0.44,0.29,0.17,0.31,0.43,0.13,0.03,0.54,0.44,0.2,0.1,0.46,0.44,0.34,0.1,0.4,0,0,0,0.74,0,0,0,0.07,0,0,0,0.4,0,0,0,0.19,0,0.09,--,0.14,0.18,--,0,0,--,
主营业务收入(万元),277738,191145,97556,391049,295365,199325,99280,368711,274722,187461,96904,344164,253221,154030,75854,291415,218334,137296,70849,234318,172304,108777,49035,187582,143232,94803,52910,195080,138789,80910,37164,108162,80467,53990,27035,84729,61726,42446,21400,74830,56482,38049,19461,56720,43362,28551,14027,42800,30702,21588,11131,34624,25210,15809,7298,20391,9920,23760,12050,23614,24932,
主营业务利润(万元),95955,69245,34600,120077,100351,73836,35747,119545,96560,66689,35202,114962,86940,45625,23192,80506,62087,42870,21353,71226,56940,39278,17315,58459,44421,28284,16754,58701,43541,24601,11855,32169,26041,17883,--,30659,23986,17917,9035,24995,20523,14024,7067,19387,15632,10499,4998,14741,10464,7942,4255,13218,10144,6462,3384,10087,4921,9266,4465,8384,--,
营业利润(万元),60372,44094,20389,68119,64354,48799,22062,68103,58834,40704,21512,68115,51121,21415,9312,35116,28161,19336,7894,27588,25570,18014,7038,23671,18771,12463,9275,36872,29213,18296,8749,24557,20431,14505,7207,18042,14500,11366,5413,15048,13733,9483,4482,11714,11065,7887,3586,10135,7359,5838,3224,9059,7168,4481,2449,7059,3296,6607,3189,5827,--,
投资收益(万元),2802,1632,181,3617,2633,1536,421,1029,1205,354,61,3352,2143,1038,-65,3638,2892,1991,637,3274,2467,1491,775,3143,2630,993,-62,3027,2409,1212,362,3583,2223,1763,776,2674,1937,1276,485,1921,1016,628,375,767,500,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,--,
营业外收支净额(万元),-134,-200,-152,22,51,28,41,-103,-47,-38,-23,-68,-1,7,1,0,-0,9,-1,-110,-80,13,7,1,-5,-2,-1,-22,--,--,--,62,--,0,--,-584,0,0,0,-623,0,0,0,-260,0,0,0,-260,0,0,0,0,0,0,0,-9,--,-7,0,-38,--,
利润总额(万元),60238,43894,20237,68141,64404,48827,22103,68000,58787,40666,21489,68047,51120,21422,9313,35116,28161,19345,7893,27478,25490,18027,7045,23672,18767,12462,9273,36849,29211,18294,8748,24619,20483,14543,7249,20132,16431,12635,5898,16345,14499,10112,4857,12220,11565,7887,3586,9875,7359,5838,3226,8967,7168,4481,2449,7050,3296,6600,3189,5789,--,
净利润(万元),44385,32208,14956,53967,47206,36364,16392,51113,43741,30273,15527,50233,37290,14544,6496,23327,19225,13229,6075,21568,18855,13325,5266,19212,14835,10063,6862,29972,21231,14015,6651,18462,14457,10238,5113,16106,11652,8887,4112,13076,10204,7036,3254,9017,7767,5303,2403,6672,4987,3930,2161,6007,4802,3002,1641,4594,2206,4422,2137,3878,4761,
