报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
基本每股收益(元),0.03,0.02,0.02,0.15,0.14,0.12,0.12,0.27,0.17,0.04,0.03,0.09,0.11,0.07,0.03,0.16,0.24,0.23,0.15,0.94,0.73,0.5,0.84,0.61,0.84,0.45,0.21,
每股净资产(元),1.64,1.63,3.27,3.23,3.21,3.18,6.31,6.18,6.08,5.95,5.97,5.94,5.96,5.93,5.92,5.88,5.87,5.87,12.06,11.9,11.69,3.3,2.8,--,0,1.95,1.5,
每股经营活动产生的现金流量净额(元),0.11,0.06,0.05,0.39,0.31,0.13,0.04,0.4,0.23,0.12,0.04,0.07,0.07,0.08,0.02,0.2,0.13,0.09,0.08,0.32,0.34,0.37,0.6,--,0.28,1,-0.03,
主营业务收入(万元),30286,20956,9407,46635,34965,24567,11396,41131,29512,18892,10400,35171,25758,17013,7861,30583,22697,15849,7968,30206,22081,14825,23210,16948,23210,25783,18878,
主营业务利润(万元),5435,3715,1744,11047,9245,6888,2926,10900,7212,3718,1915,6389,4894,3109,1351,5975,4476,3528,1748,8618,6225,4137,7472,5394,7472,5919,2994,
营业利润(万元),1794,1179,754,4777,4361,3667,1885,4617,2645,594,512,1419,1687,1116,472,2458,2234,2124,1215,6130,4402,2863,4918,3558,4918,3173,1580,
投资收益(万元),207,165,77,236,120,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业外收支净额(万元),-40,6,-5,43,6,5,-5,-341,30,-13,-13,-23,45,7,29,-1,-5,-0,-0,21,33,61,65,20,65,--,--,
利润总额(万元),1754,1185,749,4820,4367,3672,1880,4276,2676,582,499,1396,1732,1122,501,2457,2229,2124,1215,6151,4435,2925,4983,3577,4983,3002,1581,
净利润(万元),1476,1083,600,4058,3746,3152,1615,3613,2245,469,411,1188,1432,929,407,2085,1894,1804,1032,5228,3770,2486,4206,3038,4206,2226,1064,
净利润(扣除非经常性损益后)(万元),--,1078,--,4021,--,3148,--,3903,--,480,--,1208,--,924,--,2086,--,1804,--,5210,0,2437,4151,--,0,2354,1064,
经营活动产生的现金流量净额(万元),5972,2991,1473,10507,8366,3515,595,5342,3131,1560,551,1000,921,1089,270,2670,1756,1164,561,2132,2244,1840,3023,1933,3023,4976,-136,
现金及现金等价物净增加额(万元),-1,3954,3748,-5575,-3482,-982,-940,357,-256,-1343,-1461,-8196,-7253,-4616,-3412,-30940,-21005,-12058,-2114,55508,58682,-1,59,-948,59,765,207,
总资产(万元),93076,92678,93786,91376,88733,88902,87324,85232,83346,81645,80586,80752,81563,82714,80503,80359,79710,80254,83527,81224,80168,19887,17605,--,0,15693,15640,
流动资产(万元),41811,40216,40406,37541,37107,37386,36032,34272,32970,31331,30915,31278,30410,33816,35702,38646,51225,59477,67054,67235,68685,8784,6883,--,--,5903,7362,
总负债(万元),4843,5028,5563,4988,2827,3767,2837,2510,2022,2049,649,1239,1758,3416,1337,1628,1106,1765,2818,1582,1992,3411,3626,--,--,5931,8121,
流动负债(万元),4259,4443,4977,4431,2248,3187,2255,2288,1781,1806,403,1053,1628,3286,1207,1498,1106,1765,2818,1582,1992,3411,3626,--,--,5931,4321,
股东权益不含少数股东权益(万元),88234,87650,88224,86388,85906,85135,84487,82722,81324,79595,79937,79512,79805,79298,79165,78731,78604,78488,80709,79642,78176,16477,13979,--,0,9762,7519,
净资产收益率加权(%),1.7,1.25,0.69,4.81,4.46,3.75,1.87,4.46,2.78,0.59,--,1.5,1.8,1.17,0.52,2.64,2.39,2.25,1.28,14.25,0,0,35.45,--,0,25.79,15.25,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
