报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.35,0.22,0.08,0.47,0.26,0.14,0.07,0.34,0.18,0.1,0.05,0.4,0.3,0.18,0.06,0.55,0.27,0.13,0.04,0.36,0.2,0.07,0.04,0.84,0.56,0.37,0.7,0.47,1.23,0.53,
每股净资产(元),8.14,8.03,7.94,7.86,5.66,5.54,5.52,5.45,5.3,5.22,5.21,5.16,5.05,4.93,4.92,4.85,4.58,4.43,4.45,4.41,4.25,4.12,8.18,8.4,8.14,2.22,2.07,0,2.63,2.07,
每股经营活动产生的现金流量净额(元),0.69,0.17,0.17,0.35,-0.04,-0.09,-0.01,0.66,0.21,0.16,-0.07,0.22,-0.07,-0.14,-0.19,0.2,0.05,-0.11,-0.14,0.26,0.13,0.05,0.03,0.77,0.27,0.28,0.34,0.06,1.19,0.26,
主营业务收入(万元),51228,31832,12756,39931,22298,14557,6618,30247,19789,11865,5671,26449,19005,12929,6206,26131,16224,9605,4380,17395,11128,5080,2424,12696,8456,5270,9733,6651,6488,2910,
主营业务利润(万元),20624,13119,5403,19347,11990,7851,3452,15628,9754,5843,3028,13690,10114,6733,3169,14122,8528,5188,2323,9240,5902,2725,1284,7545,5160,3205,5649,3912,3637,1582,
营业利润(万元),5099,3256,586,3309,1499,962,240,2918,994,680,376,3232,2654,1540,534,5890,2810,1320,276,3934,1869,396,130,3695,2692,1768,3051,2142,2332,858,
投资收益(万元),325,299,12,-47,-28,-16,--,-64,-64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
营业外收支净额(万元),2436,1604,823,3336,2350,1131,683,2556,1445,729,318,2397,1491,1047,403,1865,1110,482,316,1131,985,604,424,969,244,136,395,--,--,8,
利润总额(万元),7534,4860,1409,6646,3849,2093,924,5474,2439,1410,695,5629,4145,2587,937,7755,3919,1803,593,5065,2854,1000,553,4664,2936,1904,3446,2390,2331,867,
净利润(万元),5187,3264,1140,5734,3014,1672,810,3977,2152,1226,625,4734,3489,2091,754,6464,3196,1479,482,4232,2405,812,467,4015,2483,1617,2965,2025,1976,733,
净利润(扣除非经常性损益后)(万元),--,1865,--,3891,--,1322,--,2401,--,624,--,2836,--,1226,--,4944,--,1088,--,3305,--,299,0,3191,2288,1481,2630,1820,1697,544,
经营活动产生的现金流量净额(万元),10062,2547,2421,5093,-522,-1087,-150,7788,2471,1925,-793,2544,-850,-1642,-2257,2405,599,-1244,-1597,3062,1493,648,172,4562,1591,1221,1516,258,1905,413,
现金及现金等价物净增加额(万元),26157,29589,32866,-3237,-6556,-8723,-5266,4687,293,-2059,1361,-4681,-4863,-4342,-4769,-9641,-10041,-6210,-4453,-5729,-2768,-3200,-545,37992,37831,1129,1649,147,1378,147,
总资产(万元),258868,256019,255052,182038,94354,90666,90470,93423,84947,81364,77529,73499,71807,70076,68138,69635,63177,59433,59301,59360,59242,56665,53828,53752,54084,16387,13732,0,7177,4487,
流动资产(万元),117573,120251,126078,68585,45954,42900,43978,48187,43964,42619,45023,43855,45271,46407,46171,48198,46715,45093,45811,47970,49624,47132,46675,46853,47310,9920,8074,--,4248,1724,
总负债(万元),112890,112094,113315,57413,23086,20859,21303,25026,19358,15506,12738,9269,9097,8812,8596,10889,8046,6098,5793,6350,8228,7254,5592,4214,6078,6610,4605,--,2956,1165,
流动负债(万元),57333,55971,57514,45960,22746,20500,21090,24810,19126,15250,12472,9033,8803,8543,8317,10603,7510,5643,5535,5974,7371,6233,5140,3623,5700,6257,4177,--,2639,1165,
股东权益不含少数股东权益(万元),119272,117670,116279,115124,66730,65388,65116,64306,62481,61555,61496,60871,59622,58215,58049,57286,54016,52300,52483,52000,50173,48580,48235,49538,48007,9777,9127,0,4211,3317,
净资产收益率加权(%),4.41,2.8,0.91,7.98,4.6,2.57,1.25,6.36,3.49,2,1.02,8.04,5.97,3.61,1.31,11.83,6.01,2.8,0.92,8.39,--,1.65,0,20.08,--,17.11,44.46,0,45.9,30.17,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
