报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.12,0.07,0.04,0.19,0.19,0.13,0.06,0.26,0.2,0.13,0.06,0.26,0.19,0.13,0.05,0.19,0.16,0.11,0.05,0.19,0.14,0.15,0.07,0.26,0.2,0.13,0.04,0.21,0.16,0.21,0.09,0.28,0.17,0.12,0.06,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.87,--,2.74,2.67,2.51,2.46,2.41,2.36,2.08,2,1.98,2.91,2.82,2.75,2.68,2.26,2.18,2.19,2.12,4.14,4.12,4.03,3.57,3.52,3.46,3.52,3.43,2.69,2.52,2.12,1.9,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.05,--,0.23,0.12,0.06,0.31,0.23,0.15,0.04,0.21,0.11,0.08,0.13,0.33,0.26,0.14,0.07,0.29,0.33,0.36,0.13,0.42,0.4,0.16,0.1,0.33,0,0.23,0.66,0.5,0.61,
主营业务收入(万元),329653,220277,115095,508360,386035,261439,132924,496550,374093,250274,128769,479887,363873,244005,98720,356177,261114,172831,87473,315628,231533,152486,72229,240709,151235,92363,39972,168427,126517,82617,39857,120238,90427,57106,28037,80483,56258,36630,59406,56504,52689,
主营业务利润(万元),79213,52803,29522,130106,111734,77404,35729,127179,94271,63144,29766,119433,94913,66098,24334,87560,70649,48266,22586,79435,61342,42171,18974,65447,41510,25631,9599,44065,35691,23071,11418,25127,21245,13895,7152,21134,19661,11686,15549,19475,21356,
营业利润(万元),50129,32781,18895,84947,82161,57410,24933,102135,77117,51079,23084,90004,72089,49240,17998,62508,52314,35700,15993,57036,45690,33273,15018,53110,36284,22567,7866,35768,27882,18223,7764,17504,15775,10470,5196,14795,14570,10340,16429,13780,14776,
投资收益(万元),246,-30,-112,335,716,457,28,12745,10303,6589,2614,8286,5007,3379,1797,6096,4164,2606,777,3535,2448,2071,1019,4437,2941,2131,560,3297,2974,2281,620,1537,702,368,0,-339,-328,-328,48,-14,0,
营业外收支净额(万元),133,49,13,108,73,183,11,208,158,88,18,354,66,34,-12,420,454,442,427,60,54,17,7,357,340,38,-26,-44,--,-39,--,-10,--,0,-14,262,0,0,0,0,0,
利润总额(万元),50262,32830,18908,85055,82233,57593,24944,102343,77275,51167,23102,90358,72156,49273,17986,62928,52768,36142,16419,57096,45743,33290,15025,53467,36624,22605,7841,35724,27886,18184,7776,17493,15742,10459,5182,14718,14465,10241,16641,13772,14371,
净利润(万元),35328,22610,12999,57251,56997,40150,17225,80191,61153,40824,18218,78650,58074,38402,13750,48063,39818,26174,11855,42668,32384,23138,10383,34756,25185,15772,5471,26161,20162,13493,5716,17912,10915,7555,3891,17238,11722,7031,15274,12411,13010,
净利润(扣除非经常性损益后)(万元),35254,22578,12991,56465,56946,40016,17221,80039,61038,40756,--,70560,--,34520,--,47747,--,25843,--,42623,--,23125,--,34489,0,15743,0,26194,0,13523,--,17931,0,7566,--,16975,0,6878,15109,12405,13416,
经营活动产生的现金流量净额(万元),87536,66025,25093,112112,89911,53131,10690,88242,77176,38941,15461,98165,70156,37371,14687,82469,59168,39130,8904,47795,25532,11981,20366,49362,39826,17922,8314,36951,42097,22748,8207,26745,25359,10381,6455,21062,10568,9188,26359,20050,24428,
现金及现金等价物净增加额(万元),25825,43662,7205,23098,61888,58285,88721,-9041,-9790,-17543,21120,-29555,-30266,21651,41832,73252,93965,91176,-525,-4502,-6185,-15617,-3442,21503,29539,-5640,525,-15584,-16259,-11749,-5464,25918,-2526,3620,12095,-12359,17104,-4872,-5273,1474,1886,
总资产(万元),1855450,1846749,1809397,1756385,1752847,1731082,1732872,1588851,1460194,1409172,1410382,1381647,1307540,1332171,1098544,1042868,1043069,1023831,904146,865715,857985,843321,766781,755947,768345,613784,593581,569943,535912,515508,495191,477193,438025,436679,429161,399664,389412,345124,241933,204354,160164,
流动资产(万元),302625,308115,279927,261174,320939,321237,348357,239241,232640,227352,256240,256497,211344,262323,262739,212926,248282,239973,149646,129240,140724,131543,120858,114002,137986,106460,97057,87462,88664,82390,79168,65599,49780,56751,60054,37595,68546,46522,22824,25521,22549,
总负债(万元),731347,736463,694622,657257,658023,642949,665569,548341,494111,463839,488060,478612,428320,472953,401897,360529,375095,370044,400299,380538,377402,372187,309594,310260,335273,301107,292387,268450,242854,229976,211453,199569,191193,193426,189209,157066,149485,213621,141405,119376,84197,
流动负债(万元),291575,308042,254687,236337,211464,214387,249480,282684,283965,279002,322268,311078,157605,204989,112462,144602,146104,151083,196837,169015,145979,165371,147790,141138,161396,128056,115964,98853,102433,89030,74283,52306,58323,65556,61339,70196,64615,56851,31635,47563,17399,
股东权益不含少数股东权益(万元),1015419,1002954,1007586,994199,993436,976365,965245,947031,927096,906728,884208,865240,842095,822441,661308,647558,633089,619445,470353,452274,448054,438808,426053,415670,404253,285155,274854,275686,267577,260909,259431,253715,224909,221549,217870,221911,216398,107508,100477,84978,75967,
净资产收益率加权(%),3.51,2.25,1.3,5.91,5.85,4.16,1.8,8.85,6.82,4.61,2.08,9.6,7.13,4.82,2.1,8.36,8.02,4.89,2.59,9.9,7.5,5.42,2.47,10.66,0,5.62,0,9.91,0,5.2,--,7.87,0,3.09,--,13.63,0,6.76,16.22,15.88,18.73,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
