报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.22,0.25,0.12,0.28,0.25,0.29,0.13,0.33,0.31,0.27,0.14,0.36,0.38,0.33,0.12,0.23,0.35,0.37,0.22,0.5,0.43,0.4,0.13,0.68,0.56,0.46,0.13,0.6,0.68,0.59,0.14,0.71,0.51,--,0.15,2.47,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,3.68,3.72,3.66,3.56,3.44,3.56,3.71,5.76,5.53,5.46,5.44,5.46,3.14,3.01,2.91,3.55,3.42,4.5,4.4,3.97,2.02,1.83,1.42,0.98,5.18,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,1,0.33,0.12,-0.28,0.23,0.12,-0.09,-1.02,0.58,0.32,0.3,-0.27,0.64,0.37,0.26,-0.61,0.41,0.24,-0.1,-0.78,0.03,0.24,0.22,0.15,-2.02,
主营业务收入(万元),173558,144890,70126,220272,190983,152829,64571,173550,152089,121875,50571,159752,141593,111605,45384,155494,142023,116255,45084,145594,130255,100792,34733,130823,115918,89629,31442,106592,94467,70837,23793,72238,48550,31247,15894,9387,
主营业务利润(万元),70460,57809,26663,85116,70912,55706,23462,70580,59957,47635,19147,65406,57629,45360,17854,65372,58724,47291,18110,60300,52814,40483,14618,55696,47777,36070,12321,39323,32100,23269,7796,24511,15690,9563,3457,2592,
营业利润(万元),21196,25478,9489,21707,20674,23068,7750,18355,18140,16088,5366,11170,14845,12991,4761,8135,14192,15479,5853,11879,10568,10003,3219,15714,14096,11870,2721,10630,9914,8266,1927,8018,5921,3636,1254,1007,
投资收益(万元),2097,1320,1051,-3778,-3291,1256,710,2992,2315,1824,628,3673,2557,1775,597,2682,1444,1301,-2,1417,187,199,-160,282,179,43,--,--,0,--,0,5,6,-6,-3,--,
营业外收支净额(万元),465,219,44,2154,1115,1124,83,1120,956,339,10,3759,729,679,194,1666,785,388,165,994,823,417,311,1220,122,102,55,450,--,-41,--,--,0,0,-25,79,
利润总额(万元),21661,25697,9533,23862,21788,24192,7833,19475,19096,16427,5376,14930,15574,13670,4955,9801,14978,15866,6018,12873,11390,10420,3529,16934,14218,11972,2776,11079,9871,8225,1931,8052,5925,3640,1229,1086,
净利润(万元),19682,22571,8295,19448,17810,20479,6785,18002,17012,14433,4793,12938,13501,11650,4232,8134,12436,12995,4833,10880,9353,8546,2638,13780,11417,9418,2049,9172,7942,6804,1592,6348,4597,2990,1076,989,
净利润(扣除非经常性损益后)(万元),19291,22389,8251,17556,16867,19539,6724,16956,16167,14137,4796,9578,--,10877,--,5914,--,12313,--,9169,--,8216,--,12537,--,9336,0,8789,0,6586,--,6102,4930,2957,1058,820,
经营活动产生的现金流量净额(万元),18189,-6619,-5954,30617,-6633,135,-13149,20721,-9771,-3668,-8708,36133,12022,4512,-10071,8318,4409,-3190,-22584,12774,7192,6695,-6009,12970,7547,5273,-9443,6323,2895,-1204,-9365,303,2185,1987,1113,-2367,
现金及现金等价物净增加额(万元),-8410,-26795,-13524,12840,-16734,1584,-3079,-11770,-39086,-8307,-9528,14861,-8518,-17993,-13298,11614,10441,22817,-6867,18372,32865,33190,44402,-4151,-9050,1860,4236,19712,21569,21549,21078,-3680,1215,4688,234,888,
总资产(万元),280129,273388,267270,252623,223238,254857,267553,257864,207199,202544,203646,201735,172804,175210,192507,207981,198017,228389,194927,162172,152103,160706,182831,98357,89571,97620,102737,71724,71093,77679,73527,35772,35784,27637,8876,6852,
流动资产(万元),147652,145702,149201,145686,120990,147742,160109,146297,94032,126951,128044,127005,101635,104397,120317,135896,130487,161754,129792,98524,106670,115480,139082,65718,61066,73888,83248,54207,57728,66302,64320,28330,29144,22730,6463,5667,
总负债(万元),106451,97066,102022,95919,65727,94661,110649,107875,57716,53425,60637,63541,30615,36153,59684,79633,65331,90328,60960,33397,26207,35077,56788,31695,25863,38046,46842,18149,16964,24694,25776,17464,19208,12697,1652,793,
流动负债(万元),102029,92503,97373,92698,60026,88597,104861,103763,51164,47195,55703,59548,27257,33645,57112,76780,61908,87284,58295,30763,25485,34352,56109,31013,25143,37326,46132,17439,16654,24384,25346,17034,18808,12297,1652,793,
股东权益不含少数股东权益(万元),171196,173755,162892,154423,155013,157669,154560,147637,147127,144234,138102,133290,134748,132585,126167,121824,126037,131308,127396,122369,120861,120407,120864,63763,61127,59018,55445,53396,53966,52828,47616,18194,16443,12779,7130,6059,
净资产收益率加权(%),12.21,13.72,5.23,12.88,11.74,13.12,4.49,12.87,12.13,10.32,3.53,10.09,10.35,9.05,3.41,6.6,9.78,10.08,3.87,10.29,9.23,9.11,4.05,23.33,--,16.37,0,19,0,15.2,--,41.72,31.63,33.01,16.32,61.23,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
