报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
基本每股收益(元),0.01,0.01,0,0.02,0,0.01,0,0.02,0.01,0.01,0.01,0.03,0.03,0.03,0.03,0.53,0.51,0.79,0.66,0.98,0.04,0.01,0.01,0.18,0.17,0.15,0.03,0.42,0.44,0.14,0.24,-0.24,-0.14,-0.04,-0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.74,--,1.72,1.72,1.72,1.68,1.67,2.71,3.69,3.09,2.15,2.12,2.12,2.11,2.1,2.09,1.96,1.93,2.26,2.03,1,0.76,0.85,0.97,1,1,0.97,0.97,0.97,0.97,0.88,0.89,0.89,0.93,2.2,2.26,3.51,2.44,4.16,4.44,4.41,4.43,4.28,4.22,1.72,0,1.28,1.03,
每股经营活动产生的现金流量净额(元),0.24,--,-0.08,--,0.12,--,0.08,--,0.37,--,0.11,--,0.16,0.02,0.01,0.21,-0.03,0.08,-0.67,-0.8,-0.85,-0.73,-0.48,-1,-0.54,-0.13,-0.08,-0.01,0.21,-0.2,0.01,-0.03,-0.02,-0.02,-0.04,0.07,0,--,0,0.18,0,0,0,0.13,0,0,0,-1.72,0,0,0,0.2,0,0,0,-0.05,0.26,0,
主营业务收入(万元),14342,5158,1823,41196,31894,26597,12856,72138,54965,39467,15766,109536,90695,80287,64697,113704,15314,1135,126,45752,9893,1442,269,8010,7081,5600,2346,82071,81716,21601,19,12047,11564,6521,3489,19004,11158,7349,3328,13530,4992,2257,0,5332,5067,5005,1706,20083,15014,10287,5292,23385,14706,10881,19209,8500,13117,10634,
主营业务利润(万元),3013,1176,433,8536,6311,5246,2472,13971,9898,6555,2824,22964,19771,18603,15578,18028,3680,47,30,16996,3866,847,54,5675,2865,2131,1391,7376,24013,9707,19,-1450,165,136,--,2026,1083,844,435,3197,780,490,0,-6033,-1066,-653,-521,-4247,1243,2028,1092,9413,5273,3566,6987,3417,5538,4544,
营业利润(万元),2095,1162,442,3634,1696,1794,605,3068,1727,1206,-223,9566,9224,10402,12099,83595,73975,71141,43342,14673,2578,559,625,10267,9150,9042,659,33850,34184,7970,-165,-1107,-913,-381,-165,1026,101,85,40,627,-730,-500,-498,-10533,-2766,-2007,-944,-22590,-3514,-159,-232,2802,1588,1359,2355,1340,2263,2319,
投资收益(万元),3694,2189,737,1065,--,--,--,0,0,0,--,4052,3149,2113,1130,80793,79264,78456,47860,3436,2366,2366,2366,8345,8346,8346,--,30747,13909,--,--,-22,--,--,0,-26,0,--,0,-352,0,0,0,-623,0,0,0,-19,-21,-21,0,-203,-203,-203,-250,-128,-187,50,
营业外收支净额(万元),87,183,5,-36,-47,3,-0,1767,1833,1648,1617,215,130,52,38,192,174,158,31,51469,113,132,5,2045,2043,1112,1081,639,--,170,--,--,--,--,--,-649,0,--,0,-148,0,0,0,-5926,-1,-5,0,-83,-82,-79,0,-52,-2,1,0,0,0,0,
利润总额(万元),2183,1345,447,3599,1649,1797,605,4836,3560,2853,1394,9780,9354,10454,12137,83787,74149,71299,43373,66142,2691,691,631,12312,11193,10154,1739,34489,34821,8140,2636,-2662,-1635,-461,-165,351,101,85,40,268,-796,-566,-498,-16937,-2632,-1875,-906,-21903,-2989,113,-232,3813,2342,1524,3266,1768,2681,2417,
净利润(万元),1653,1193,280,1982,182,617,47,2273,1495,1234,654,3544,3049,3495,3794,59836,58423,55944,34720,51897,2166,628,621,9472,8942,8153,1452,20487,20843,5963,2637,-2611,-1582,-461,-165,354,100,88,40,353,-719,-533,-465,-16618,-2666,-2014,-906,-21859,-2990,114,-233,3487,1889,1146,3040,1668,2486,2161,
