报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.28,0.26,0.2,0.67,0.44,0.35,0.23,0.77,0.5,0.37,0.23,0.73,0.5,0.35,0.21,0.72,0.55,0.41,0.5,1.28,0.9,0.66,0.4,1.02,0.69,0.35,0.9,1.25,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.72,4.58,4.76,4.55,4.39,4.25,8.78,8.27,7.87,7.62,2.98,2.58,--,0,1.96,2.19,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.88,-0.88,-0.81,2.14,1.94,0.54,1.55,3.15,3.16,0.56,1.41,3.34,--,0.17,2.12,2.92,
主营业务收入(万元),1269481,889400,485894,1699796,1203307,818736,439749,1603248,1130739,776720,417971,1437701,1023287,699385,383343,1303564,925060,637316,358688,1017436,710197,480925,266911,805727,554048,203683,686262,553208,
主营业务利润(万元),291821,199968,104421,379712,290898,192611,99712,366993,263561,175545,89632,326399,234988,156569,81399,290679,211208,142100,75543,229422,163446,107048,55779,181555,130024,45604,163024,127710,
营业利润(万元),44328,35044,22303,75732,52132,40120,24841,85211,57494,42553,25430,81410,55919,39583,22844,78494,57991,43450,26180,62164,44006,30587,18184,45356,30873,15412,38404,34546,
投资收益(万元),3679,2637,1398,3761,2246,1488,374,3308,1635,571,0,711,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,1898,
营业外收支净额(万元),-5113,-1700,764,1536,1912,1179,654,2439,843,188,557,2217,1592,1009,399,1912,2697,1227,781,1944,1204,900,568,1705,1161,403,--,--,
利润总额(万元),39215,33343,23067,77268,54044,41299,25495,87650,58337,42741,25988,83627,57511,40592,23244,80405,60688,44678,26961,64108,45210,31487,18751,47061,32035,15815,39323,37716,
净利润(万元),22780,21036,15880,53842,35456,27957,18043,61544,40107,29797,18700,58766,40012,28396,16446,57391,44084,32766,20173,48500,33180,23243,14056,35595,24170,12237,31361,30614,
净利润(扣除非经常性损益后)(万元),25662,20450,14225,50113,32193,25501,17127,57035,37715,29228,18263,56570,--,27605,--,56292,--,31674,--,46907,0,22508,13600,34221,--,11913,30542,22948,
经营活动产生的现金流量净额(万元),114946,-28758,-1736,74813,77457,-15623,-33685,49211,61689,-56524,-7681,77010,70690,-70590,-65190,171551,155122,42818,62192,126205,126487,22590,49198,116909,99954,6005,74089,73036,
现金及现金等价物净增加额(万元),56439,-43214,-7049,-108256,-83070,-84194,-64892,-114145,-130252,-202372,-98609,-12572,-52213,-118911,-74979,91106,83371,-16385,53797,275627,276443,189332,45716,12905,63042,812,39154,39410,
总资产(万元),1231403,1063104,1106851,1149905,1033901,944300,988857,1049357,997533,905626,961814,946556,921139,773446,805612,880520,829687,712870,763947,714972,709098,604507,441833,393329,--,0,304358,251740,
流动资产(万元),788353,645583,676331,712416,650937,570710,594321,664979,640882,547287,605462,602274,676125,532700,588932,662770,619567,501538,558694,506053,500922,409730,289942,239911,--,--,203355,150548,
总负债(万元),778521,611937,634193,693102,592012,513318,538954,617470,587055,505421,546267,549678,542973,406860,424526,515982,478563,373035,412771,383970,394268,299613,337460,303012,--,--,235636,197019,
流动负债(万元),763031,600415,630135,687117,591914,513220,538856,617372,585123,503591,545358,548769,542879,406766,424433,515888,478469,372941,412678,383970,394268,299613,337460,303012,--,--,235636,197019,
股东权益不含少数股东权益(万元),453075,451331,472799,456919,441968,431035,449927,431884,410447,400137,415446,396747,377992,366376,380833,364387,351080,339762,351175,331002,314830,304893,104373,90317,--,0,68722,54721,
净资产收益率加权(%),4.99,4.54,3.42,12.18,8.1,6.34,4.09,14.93,9.97,7.4,4.6,15.53,10.71,7.59,4.41,16.7,12.03,9.22,5.91,21.4,0,22.8,0,41.7,--,0,50.37,66.61,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
