报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-03-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.03,-0.07,-0.02,0.15,0.14,0.09,0.06,0.15,0.07,0.07,0.02,0.08,0.08,0.06,0.02,0.21,0.08,0.04,0.01,0.19,0.12,0.08,0.03,0.24,0.14,0.1,0.03,0.2,0.16,0.14,0.06,0.31,0.16,0.11,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.33,3.3,3.6,3.56,3.36,3.33,3.29,3.26,3.18,3.1,3.37,3.34,3.23,3.19,3.15,3.12,3.07,3.04,3.86,3.8,3.71,3.67,3.61,1.57,1.61,1.59,1.58,1.57,1.58,1.5,1.48,1.48,1.32,1.26,1.24,1.22,1.06,1.05,1.03,1.02,0.65,0.28,0.19,0.24,1.55,1.54,1.59,1.54,2.03,2.49,1.92,1.9,1.83,1.71,1.53,1.53,1.67,1.63,1.51,1.76,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.16,-0.14,-0.2,-1,-1.01,0.01,-1.14,-0.2,-0.35,-0.37,0.03,-0.28,-0.14,-0.13,-0.32,-0.15,-0.22,-0.03,0.06,0.63,0.54,0.3,0.11,0.46,0,--,0,-0.31,0,0,0,1.89,0,0,0,-2.02,0,0,0,0.3,0,0.08,--,0.24,0.03,-0.02,-0.1,0.08,0.2,0.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),73333,31926,13917,194701,136746,85220,28597,92369,46388,29255,15063,60825,37552,18620,9667,90045,28628,17641,5942,80387,62431,35722,10669,45407,28340,22103,8678,41338,29342,20572,11056,48954,19245,13138,5493,9055,7258,4360,2070,13112,7526,2751,352,16889,6242,4978,4040,6733,3621,3095,1479,2796,1271,1215,41,3675,2587,4561,2271,5216,2649,12847,877,8653,4185,4785,1663,4202,2850,8293,7300,7108,1555,5711,3554,2664,
主营业务利润(万元),12082,67,653,33881,24752,13050,7152,14089,6796,4781,2020,20429,15256,9455,5022,32560,13341,8256,2667,22966,18166,9714,2860,16326,13101,9968,3945,17851,13739,9203,4758,20022,11568,8199,--,2754,2489,975,455,2882,1995,688,138,2344,2274,1165,566,1747,711,551,196,673,465,446,-222,145,898,1720,1109,1723,1563,3847,437,757,351,415,177,411,247,1333,1279,1533,290,1117,1098,916,
营业利润(万元),-1537,-9881,-3867,13658,12952,5481,5044,11538,4083,5614,2779,682,3390,2068,1198,23685,7339,4061,53,19778,14113,7773,2402,10937,10482,7676,2498,13536,10465,8242,3509,16599,8563,5884,2061,128,663,365,184,541,1461,388,68,3280,1381,578,267,1946,390,371,117,887,-122,-187,-697,-5952,-128,-701,172,-203,847,2451,12,974,0,851,0,506,0,1369,0,1529,291,1116,1098,926,
投资收益(万元),493,-107,--,358,503,-67,--,11892,2969,2459,--,-57,406,406,2,10292,3075,1900,302,6555,1423,1423,1020,1524,1887,952,2,3846,2024,1687,114,1944,923,313,15,2,2,2,2,-4,0,0,0,0,0,0,0,-66,12,12,0,128,-17,1,0,-592,-104,401,468,962,382,71,27,1029,839,633,23,127,14,348,48,2,0,4,0,0,
营业外收支净额(万元),87,-28,2,-24,-47,32,38,-924,592,584,69,1916,624,621,502,3065,438,432,386,862,246,226,151,7282,-4,4,2,1234,--,1108,--,--,--,32,--,-4,0,-0,0,-180,0,0,0,-148,0,0,0,-33,12,0,0,-350,0,-4,0,-4312,0,-182,0,-6,0,--,0,0,0,0,-1,0,0,0,0,-32,--,0,0,0,
利润总额(万元),-1449,-9909,-3866,13634,12905,5513,5083,10614,4675,6198,2847,2598,4014,2690,1700,26750,7777,4494,438,20640,14359,7999,2553,18220,10478,7681,2500,14770,11603,9351,3517,16637,8595,5916,2061,126,664,367,186,357,1462,388,68,3132,1379,576,266,1847,415,376,117,869,61,14,-570,-10329,17,78,887,1460,1480,5958,271,2046,1287,1791,504,1088,431,1742,1333,1499,291,1113,980,895,
净利润(万元),2445,-5709,-1872,12239,12116,7583,4971,12648,5973,5594,1645,5906,5999,4305,1685,14924,5298,2965,399,13497,8334,5458,2192,15524,8654,6266,2174,12898,9881,7930,2969,14122,7273,4991,1747,118,660,375,160,107,1243,328,57,3010,1174,493,235,1744,399,360,121,870,63,12,-570,-10337,18,52,588,1223,1284,5348,231,1758,1097,1556,402,927,366,1483,1134,1328,301,946,1026,761,
净利润(扣除非经常性损益后)(万元),2367,-5725,-1871,12140,12061,7500,4915,3631,3565,3275,1615,1734,--,3774,--,5164,--,1344,--,7526,--,4399,--,8069,0,5779,0,8409,0,5555,--,12412,0,4965,--,120,0,355,0,263,0,328,0,190,0,426,0,686,0,368,0,154,59,17,--,-10337,18,-308,588,522,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
