报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.16,0.07,0.01,1.06,0.59,0.31,0.15,--,0.4,0.37,0.18,0.88,0.37,0.29,0.04,0.41,0.25,0.19,0.03,0.39,0.24,0.18,0.03,0.34,0.22,0.15,0.02,0.1,0.15,0.11,0.03,0.31,0.21,0.19,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.95,6.86,6.71,6.67,6.52,6.56,6.39,6.37,6.21,6.16,6,5.98,5.85,5.79,5.65,5.63,5.68,5.75,5.66,5.63,5.57,5.55,5.4,5.36,5.28,5.2,5.06,5.02,4.97,5,4.87,4.83,4.76,4.64,4.6,4.55,4.43,4.32,4.16,4.12,4.14,4.04,3.83,3.83,3.86,3.72,3.59,5.41,4.26,5.72,5.44,5.12,4.8,1.93,1.61,1.32,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.2,-0.55,-0.46,1.25,-0.31,-0.45,-0.76,0.45,-0.9,-0.75,-0.55,0.52,-0.44,-0.36,-0.66,0.73,-0.59,-0.61,-0.56,0.62,-0.82,-0.51,-0.55,0.32,0,-0.46,0,0.34,0,-0.56,0,0.53,0,0.26,0,0.38,0,0.06,0,0.27,0,0.07,--,0.27,0.02,0.16,-0.11,0.46,--,0.09,-0.2,--,--,--,--,--,
主营业务收入(万元),342778,218013,81560,835919,501522,325741,127742,715463,417602,254535,110690,661181,391778,254215,99062,436231,237760,140937,55069,385553,198174,118800,41806,303961,181172,106288,36442,260138,169795,94994,32741,245463,147600,88648,34631,200147,120382,70543,26837,182679,119731,74508,30223,170217,111823,69272,28483,152681,102646,56047,25141,128806,83720,53098,18586,122171,46566,97939,37401,74002,29143,45190,16680,35406,14113,33718,28504,28404,
主营业务利润(万元),84432,49787,19243,281673,153939,91843,39858,185635,107239,67769,34321,170435,100410,72108,34523,139459,78349,50519,19741,108500,65161,43094,15950,96043,58857,39420,14010,77677,52470,33545,13089,73958,51721,35925,--,65804,42379,25410,10132,46056,33981,22837,10188,52707,39923,26664,9591,53048,35775,22910,7169,42301,30461,20619,6659,47500,20241,41582,17526,34510,13244,18715,7581,7895,3225,6769,5943,5819,
营业利润(万元),16559,8062,512,132122,78166,45404,18893,74638,41993,26528,14177,53551,29505,23246,6229,30946,17160,10857,1514,20170,13447,10000,1088,21978,13113,8742,532,10653,8044,4822,947,17545,12999,10267,2106,18215,12905,7718,1713,14229,10864,7030,1453,16485,17523,12305,2792,25881,18702,12122,2173,17545,14718,10012,2335,21698,10190,23638,10922,22833,11006,12970,5184,8197,0,7619,6153,5917,
投资收益(万元),0,--,--,-64,-108,-108,--,7,14,-17,2,1002,285,245,197,986,585,478,99,1058,477,138,88,546,381,354,249,584,478,109,10,337,162,156,-44,-71,275,352,15,190,-71,-50,175,477,155,154,43,121,34,105,173,27,-12,-12,0,-609,214,621,148,50,50,0,0,1851,1841,--,18,20,
营业外收支净额(万元),5266,2782,1342,7425,3701,3052,586,14007,10345,5956,1935,13680,1692,1117,745,5431,1863,1656,774,8888,3635,2056,907,5386,3294,1702,824,3900,--,--,--,4023,--,--,--,-98,0,--,0,-253,0,0,0,-10,0,0,0,-162,-156,0,0,-21,-30,-28,0,-244,0,-125,0,-91,0,0,0,0,1143,1398,0,0,
利润总额(万元),21824,10844,1854,139547,81867,48456,19479,88645,52337,32484,16112,67231,31196,24363,6974,36377,19024,12514,2288,29058,17082,12056,1994,27364,16407,10444,1356,14553,10313,6421,1448,21568,15620,11136,2195,21606,14720,9624,1903,16992,12721,8602,2304,19361,17641,12397,2832,26769,18580,12111,2330,17600,14695,9972,2292,20845,10267,24300,11296,22930,12935,15340,6121,10518,6294,9017,7784,7512,
净利润(万元),16506,7533,1056,106228,59277,31332,9886,52291,37442,18158,6827,33202,13894,10799,1345,15650,9426,7371,1057,14667,8905,6885,998,13020,8247,5715,762,3821,5719,4246,1026,11599,8104,7112,1221,12794,9804,6820,1364,11684,9688,6373,1545,14403,12414,8032,1759,16877,11951,7875,1598,15119,11559,7941,1477,17090,8707,20116,7666,19304,9318,11050,4409,8970,4534,6512,5753,5549,
净利润(扣除非经常性损益后)(万元),15711,6783,1017,106968,59953,32048,10315,--,--,18005,6690,32325,--,10798,--,15122,0,6996,--,13242,0,6663,--,13374,--,5552,0,3808,0,4246,0,11381,0,7138,--,12860,0,5778,0,9961,0,5286,0,12594,0,7968,0,16363,0,7833,0,15133,11579,7960,--,16916,8727,20093,7666,0,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),14151,-10320,-20243,-20831,-38496,-23467,-41263,81190,54190,50727,12636,49767,-7558,-20691,-17385,47257,-11694,-17116,-28608,17130,-34183,-28249,-20810,19729,-16470,-13549,-25054,27586,-22245,-22892,-21237,23578,-30846,-19132,-20708,12006,-29335,-17284,-17746,12738,-10090,-21370,-17402,20215,11457,9693,-8014,14311,-3698,2438,-7580,10394,0,2651,--,10221,876,6083,-4212,10947,--,1180,-2782,--,--,--,--,--,
