报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
基本每股收益(元),0.12,0.07,0.05,0.38,0.25,0.11,0.07,0.58,0.38,0.24,0.16,0.54,0.37,0.24,0.26,0.9,0.64,0.33,0.7,0.23,0.9,0.34,
每股净资产(元),1.83,1.74,2.99,2.94,2.81,2.67,4.02,3.95,3.74,3.6,4.31,4.15,3.98,3.84,7.7,7.43,7.18,2.43,2.1,--,3.25,2.33,
每股经营活动产生的现金流量净额(元),0.05,-0,-0.04,0.4,0.22,0.01,-0.02,0.58,0.24,0.07,0.05,0.45,0.22,0.11,-0.05,0.55,0.01,-0.16,0.4,-0.17,1.04,0.7,
主营业务收入(万元),26827,14019,5598,38033,24024,13043,5707,32755,21845,12207,4888,29145,18293,10498,4499,23582,15593,8606,16723,5818,11202,8425,
主营业务利润(万元),10562,6094,2468,16648,10815,5984,2582,14626,9856,5523,2247,13028,7954,4536,1880,10067,6527,3558,6507,2283,3529,2048,
营业利润(万元),5597,3092,1395,10225,6502,3249,1446,8701,5860,3081,1161,7977,5106,3037,1152,5885,3952,1967,3815,1433,2048,723,
投资收益(万元),1003,655,305,724,526,442,250,368,84,--,--,--,--,--,--,--,--,--,--,--,139,-138,
营业外收支净额(万元),1009,620,110,1932,1457,162,9,3250,1965,1772,1438,1399,1316,1042,1042,679,433,248,701,74,34,19,
利润总额(万元),6607,3712,1505,12157,7960,3411,1455,11952,7825,4853,2600,9376,6422,4079,2194,6564,4385,2215,4516,1507,2082,742,
净利润(万元),5692,3244,1264,10409,6914,2937,1245,10592,6863,4330,2410,8197,5606,3598,2002,5641,3751,1878,3939,1281,1801,680,
净利润(扣除非经常性损益后)(万元),--,2618,--,9397,--,2424,--,9575,--,3831,--,7783,--,3488,--,5133,--,1667,3262,1207,1588,753,
经营活动产生的现金流量净额(万元),2319,-75,-1004,10902,6078,140,-348,10565,4346,1195,687,6830,3382,1704,-405,4136,74,-923,2241,-945,2082,1407,
现金及现金等价物净增加额(万元),-10184,-8375,-6140,4979,3401,-572,-1254,-3812,-9843,-5887,-2235,-3049,-1853,-3602,-887,39627,36121,-1065,3471,387,1898,1741,
总资产(万元),101807,98524,95080,96476,90076,83967,84399,84365,79427,76775,75998,74523,70027,65896,64660,63887,61118,19819,17839,--,10899,10022,
流动资产(万元),62956,63728,64803,67069,67990,63408,63869,64453,59244,58258,59907,61131,61816,58988,59350,58732,58964,17698,15905,--,9065,7940,
总负债(万元),15789,17482,13235,15913,13235,11081,11149,12336,11095,10219,9689,10569,8588,7330,6404,7633,6754,6060,5957,--,4396,5370,
流动负债(万元),14039,15361,11164,13842,11164,9010,8978,10165,10335,9929,9139,10049,8403,6885,5959,7188,6379,5725,5620,--,4284,5370,
股东权益不含少数股东权益(万元),85578,80618,81363,80099,76604,72651,72957,71712,67984,65451,65196,62786,60195,58187,58256,56254,54365,13759,11882,--,6503,4652,
净资产收益率加权(%),6.96,3.91,1.54,13.74,9.31,4.01,1.72,15.75,10.42,6.72,3.77,13.8,9.61,6.2,3.5,20.43,20.77,14.65,42.43,--,32.4,16.2,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
