报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1994-03-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.24,0.12,0.09,0.32,0.2,0.15,0.1,0.29,0.2,0.15,0.1,0.28,0.2,0.14,0.1,0.26,0.19,0.14,0.1,0.23,0.17,0.13,0.09,0.27,0.16,0.13,0.09,0.28,0.16,0.13,0.09,0.25,0.16,0.11,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,6.86,--,6.68,6.62,6.7,6.6,6.53,6.48,6.57,6.47,6.4,6.36,6.44,6.35,6.2,6.17,6.22,6.13,6.01,5.99,6.05,5.96,5.87,5.82,5.87,5.7,5.45,5.42,4.3,4.23,4.21,4.19,4.25,4.21,4.19,4.18,4.25,4.2,4.18,4.15,4.15,4.1,4.14,4.11,4.03,3.97,3.98,3.83,3.8,3.67,5.38,4.85,4.76,4.49,4.37,4,3.95,3.75,3.56,3.62,3.33,2.34,2.42,1.03,1.65,1.54,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.35,--,-0.21,-0.46,-0.1,-0.95,0.07,-0.13,0.07,0.33,0.43,0.2,0.09,0.51,0.61,-0.03,0.22,0.6,1.36,1,0.93,0.62,0.3,-0.06,0.05,0.94,0,--,0,0.43,0,0,0,0.54,0,0,0,0.32,0,0,0,0.36,0,0.52,--,0.41,-0.1,1.39,1.38,0.52,-1.1,0.64,-0.24,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),183942,101784,61647,221917,159000,117298,72421,246043,179940,130545,77779,224965,161247,113360,66635,205182,154570,107364,63063,178981,133169,95864,56503,163688,119376,84060,49779,165354,123970,87935,54510,156425,116850,82532,48874,140115,105607,73908,42629,130154,93735,66238,39070,128608,97185,68028,39660,121275,87929,58991,38630,125660,95250,65205,37140,128114,72683,106498,57021,120340,61554,132325,78005,159023,81607,145565,74752,130092,65431,113773,58339,31820,87732,41492,6311,5216,
主营业务利润(万元),37322,20288,10602,44539,29054,20547,11678,43107,30656,21684,12219,43865,30199,20753,11199,41091,29427,20029,11165,36386,26444,18489,10425,32512,24800,17495,10203,34631,26013,18562,10633,34744,23933,17031,9382,28574,21315,14769,8106,26709,18087,13106,7471,23509,17530,12256,6903,21291,14914,9833,6226,22068,16267,11222,6203,22771,11830,19770,10502,27322,15213,25231,14186,10889,4401,8165,5574,9069,4247,8195,4474,2631,5378,2721,115,48,
营业利润(万元),11559,6185,4214,13262,9400,6776,4593,12434,9061,6560,4460,12145,8743,6284,4282,11605,8480,6192,4236,10490,7320,5880,4071,6003,6075,5764,3940,7749,5703,4674,2969,16595,7114,5348,3736,7523,5289,4009,2177,7308,4953,3986,3033,8191,4816,4054,3232,6933,4226,3164,3261,9456,7295,5879,3528,12886,6945,10633,6234,14374,9676,13105,7120,11975,0,9132,0,9834,0,0,4484,2635,5517,2811,115,49,
投资收益(万元),252,222,191,-108,8,77,-12,223,172,66,24,42,-28,-17,20,151,152,236,199,3075,1726,1578,888,1333,1611,1066,669,1132,409,-286,9,4397,601,-219,629,3581,441,425,1300,250,-33,-24,-16,-1892,-69,-193,42,1372,383,-39,-44,601,613,449,47,-913,96,623,-246,120,78,583,138,1879,1507,1203,67,21,105,293,0,122,70,0,34,118,
营业外收支净额(万元),87,80,22,704,193,155,51,1427,435,264,135,669,94,105,88,300,-163,-163,0,-268,3,4,3,5833,1009,10,2,2067,--,--,--,--,--,--,--,-22,0,--,-13,-300,0,0,0,33,0,0,0,-1996,0,0,0,30,34,23,0,-63,0,-41,0,-285,0,0,0,0,-452,0,-373,0,-7,-64,0,--,--,--,--,--,
利润总额(万元),11646,6265,4236,13966,9594,6931,4644,13861,9496,6825,4595,12814,8837,6389,4370,11906,8317,6028,4236,10222,7323,5884,4074,11835,7084,5774,3942,9816,6603,5576,3973,9338,7123,5354,3742,11081,5719,4421,3464,7258,4818,3941,3039,6332,4771,3878,3280,6309,4656,3164,3226,10087,7942,6351,3584,11870,7175,11216,6153,14210,9603,13622,7270,12838,5901,9540,5717,9127,4638,8561,4357,2611,5210,2807,154,160,
净利润(万元),7593,3886,2870,10220,6378,4594,3140,9302,6488,4708,3287,8918,6283,4542,3143,8125,5972,4292,3064,7428,5267,4226,3002,8668,5097,4162,2793,8885,5011,4046,2734,7900,4949,3452,2966,5619,4202,3161,2521,4307,3271,2545,1993,3850,3172,2403,1984,3973,3115,1858,1936,7774,6793,5667,2270,9515,5959,9701,5106,11780,7877,11246,6173,10279,4785,7607,3803,8892,3108,8451,2919,1749,5110,705,108,112,
