报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.48,0.74,0.46,1.43,0.15,0.41,-0.19,1.06,0.94,0.66,
每股净资产(元),10.47,10.24,9.94,5.77,--,4.75,--,4.34,3.29,2.34,
每股经营活动产生的现金流量净额(元),-0.58,-0.22,-0.48,-1.15,--,-2.11,-1.65,-0.75,-1.69,0.15,
主营业务收入(万元),32263,26876,14872,40779,11123,10595,94,31933,19116,13927,
主营业务利润(万元),13083,10516,6069,18970,6107,5747,94,12772,9196,6101,
营业利润(万元),8939,6563,4097,10790,1759,2927,-1152,7531,6278,4860,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),745,672,2,820,605,453,30,963,1259,493,
利润总额(万元),9684,7235,4099,11610,2364,3381,-1122,8493,7537,5353,
净利润(万元),7241,5446,3051,8578,1784,2462,-1123,6390,5654,3958,
净利润(扣除非经常性损益后)(万元),--,4919,--,7955,--,2117,--,5664,4698,3581,
经营活动产生的现金流量净额(万元),-4649,-1737,-3800,-6904,-10097,-12678,-9883,-4501,-10131,904,
现金及现金等价物净增加额(万元),31779,22389,25593,-580,837,-4570,-5006,3403,-3055,7195,
总资产(万元),139896,123023,122093,91081,--,80863,--,64261,44938,27695,
流动资产(万元),138762,121579,120911,89912,--,80175,--,63550,44387,27201,
总负债(万元),54061,40969,42455,56353,--,52249,--,38105,25057,13485,
流动负债(万元),53781,40622,37558,50607,--,52019,--,36476,25057,13485,
股东权益不含少数股东权益(万元),83753,81958,79541,34629,--,28513,--,26051,19721,14067,
净资产收益率加权(%),10.22,8.34,6.09,28.27,--,9.03,-4.26,27.9,33.47,32.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
