报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
基本每股收益(元),0.05,0.04,0.02,0.06,0.04,0.03,0.02,0.08,0.06,0.04,0.01,0.03,0.03,0.03,0.01,0.04,0.04,0.09,0.03,0.24,0.25,0.21,0.42,0.29,0.22,0.47,0.5,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.89,2.88,4.29,4.27,4.19,4.33,4.27,4.24,4.19,2.42,2.23,--,0,1.8,1.46,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.13,0.17,0.2,-0.37,-0.27,-0.21,-0.12,-0.81,-0.82,-0.23,0.32,--,-0.14,0.47,0.16,
主营业务收入(万元),43542,27078,10770,64665,37577,22722,8359,44263,28912,18554,7654,39235,26541,17333,6189,44621,29277,17316,6939,35745,27011,18766,34610,25428,18233,37619,26524,
主营业务利润(万元),12139,7542,2970,14045,9032,5446,2678,10729,6961,4473,2213,7019,5179,3418,1291,7819,5441,4090,1528,9410,7495,5259,11082,8423,6184,12312,7839,
营业利润(万元),2787,1953,1037,3371,1882,1375,751,1670,1421,1028,352,752,822,743,292,395,406,1530,412,3320,3297,2628,5440,3770,2858,5795,4595,
投资收益(万元),36,-53,-0,-12,38,-18,-3,-45,-34,-35,-7,221,-16,10,-2,-855,-880,52,39,-122,14,-107,-79,-100,-124,-465,274,
营业外收支净额(万元),201,169,15,342,196,19,8,539,30,23,14,43,32,24,8,241,215,5,9,218,196,9,92,29,13,--,--,
利润总额(万元),2988,2122,1052,3713,2077,1394,760,2208,1451,1051,367,795,854,767,300,636,621,1535,422,3538,3493,2636,5532,3799,2871,5899,4749,
净利润(万元),1979,1626,715,2642,1645,1098,522,1699,1224,847,305,713,739,637,218,582,573,1329,366,3053,3028,2270,4665,3202,2427,4842,4528,
净利润(扣除非经常性损益后)(万元),1876,1537,736,2644,1536,1082,574,1232,1234,835,322,462,--,635,--,1113,--,1280,--,2981,--,2361,4673,--,2544,5114,4125,
经营活动产生的现金流量净额(万元),-6207,-8217,-5199,-1046,-4027,2611,-4658,-8974,-10597,1046,-7340,-7169,2745,3686,2912,-5416,-3971,-3002,-1734,-11889,-11940,-2527,3568,-3159,-1553,5212,1581,
现金及现金等价物净增加额(万元),8206,1264,3157,-4881,76,-5503,-6735,-8115,-16189,-11998,-10835,-7763,10262,6792,-4356,-8635,-8909,-2525,-80,24935,27139,-2530,285,-4982,-2736,3956,2042,
总资产(万元),192011,170628,165543,158023,143913,126463,122550,122854,111699,106273,104563,105552,109100,97038,85704,92671,89993,87154,83183,79880,83083,45671,40401,--,0,36663,27623,
流动资产(万元),81059,68314,63191,62020,64213,52347,48274,54516,52530,49941,52825,58978,76206,71186,63076,71974,71448,68555,67904,64599,67939,30628,25682,--,--,25299,17599,
总负债(万元),121394,100715,96977,89963,78200,61371,58091,58842,48246,43414,40647,41946,45468,33674,22907,30143,28683,23718,20707,17770,21730,19117,15888,--,--,16847,12810,
流动负债(万元),92365,80021,77262,76043,60959,47317,44228,45721,34655,30214,27620,29810,35011,28108,19849,27076,24208,19234,16407,13461,17507,14888,11647,--,--,12847,12810,
股东权益不含少数股东权益(万元),68454,68009,66821,66383,65488,64870,64238,63795,63248,62654,63713,63405,63431,63164,62757,62528,61310,63437,62476,62110,61353,26553,24513,--,0,19816,14560,
净资产收益率加权(%),3.36,2.42,1.07,3.99,2.55,1.71,0.81,2.67,1.93,1.34,0.72,1.13,1.17,1.01,0.35,0.93,0.93,2.12,0.59,7.55,9.02,0,21.06,--,0,28.25,35.29,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
