报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.03,0.03,0.01,0.08,0.05,0.04,0.02,0.1,0.05,0.03,0.03,0.05,0.02,-0.04,-0.1,-0.29,0.02,0.01,0.05,0.39,0.37,0.22,0.08,0.36,0.3,0.18,0.09,0.29,0.28,0.19,0.08,0.35,0.28,0.18,0.07,--,--,0.25,0.09,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.94,3.88,3.82,3.92,4.23,4.22,4.29,4.25,4.21,4.07,3.95,3.89,3.84,3.72,5.07,4.98,4.97,4.94,4.83,4.76,4.7,4.6,4.56,2.91,2.82,--,--,2.46,2.05,1.89,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.24,-0.45,-0.01,-0.99,-1.03,-1.39,-0.73,1.03,0.51,0.19,-0.02,0.63,0.12,-0.45,-0.96,0.81,-0.13,-0.22,-0.49,-1.12,-1.55,-1.41,-0.31,0.65,0,-0.04,--,-0.31,0,0,
主营业务收入(万元),62299,38023,14406,92383,62932,38874,19083,92113,60389,37317,17257,83808,62850,41616,18022,103242,68288,40567,18667,87296,65327,41067,16778,108951,78735,48468,18772,109997,78941,45770,19865,94753,63895,40100,16655,74931,56517,37715,16734,66254,48341,38503,
主营业务利润(万元),13840,9118,3445,21497,15408,10089,4764,22521,15778,9647,4581,18086,13543,8419,3701,17481,12609,8257,4034,19600,14203,9203,4281,22010,15135,9007,3590,20032,13906,8134,3528,16955,11743,7373,--,13282,9747,6933,2961,12278,10946,9342,
营业利润(万元),516,586,141,1386,764,650,358,1888,989,702,350,354,174,-410,-1024,-2796,272,145,615,4711,4753,2827,981,4153,3523,1863,828,3266,3236,2150,893,3868,3231,2044,747,4020,3230,1996,801,4003,3698,3335,
投资收益(万元),104,230,--,521,--,193,-109,507,28,-23,-21,258,13,1,9,266,4,4,4,367,72,54,64,204,39,18,--,-470,--,--,--,124,--,0,0,0,0,--,--,0,0,0,
营业外收支净额(万元),120,0,-4,241,138,59,6,65,67,-24,-20,234,46,-64,-43,165,26,14,1,343,131,104,51,599,608,571,36,-159,--,--,--,--,--,--,--,-59,0,-8,-1,0,0,0,
利润总额(万元),636,587,137,1627,901,708,365,1953,1056,677,330,588,220,-474,-1068,-2631,297,159,617,5054,4884,2932,1031,4752,4131,2434,864,3107,3097,2018,850,3952,3300,2112,754,4000,3245,1988,800,3873,3575,3275,
净利润(万元),624,575,146,1671,929,707,365,1953,1056,677,330,588,220,-474,-1068,-3209,238,157,546,4412,4143,2472,867,3981,3410,2066,681,2354,2241,1501,604,2648,2211,1416,494,2624,2082,1499,559,2463,2435,2125,
净利润(扣除非经常性损益后)(万元),504,575,150,1297,791,630,358,1738,989,702,350,236,--,-410,--,-3498,--,142,--,3955,--,2300,--,3309,--,1341,0,2860,0,1589,--,2448,0,1311,--,2587,2036,1473,--,2483,2468,2106,
