报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),-0.3,-0.19,-0.1,0.01,-0.11,0,0.02,-0.62,-0.13,-0.05,-0.01,0.16,0.44,0.38,0.34,0.74,0.69,0.6,0.32,0.85,0.72,0.58,0.19,0.15,0.12,0.07,0.01,0.27,0.26,0.24,0.11,0.33,0.3,0.19,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.9,--,4.96,4.99,5.07,4.76,4.98,4.87,4.59,4.08,3.76,3.27,2.94,2.74,2.69,2.55,2.54,2.52,2.52,2.95,2.85,2.74,2.04,1.96,1.81,1.78,1.79,2.14,2.1,2.07,2.08,2.08,2.04,1.99,2.01,2.1,2.04,1.96,1.94,1.9,1.84,1.78,1.88,1.83,2.7,2.69,2.61,2.62,2.92,2.88,2.88,2.82,2.88,2.84,2.83,2.73,2.49,2.4,3,2.73,2.58,3.21,1.88,1,1,1,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.05,--,-1.28,-1.01,-0.78,-1.68,-1.26,-0.92,-0.99,0.6,0.29,0.41,0.22,0.43,0.58,0.56,0.3,-0.72,-1.03,-0.47,-0.28,0.37,-0.01,0.13,0.04,-0.17,0,--,0,0.24,0,0,0,-0.21,0,0,0,0.34,0,0,0,0.16,0,-0.01,--,-0.09,-0.17,0.19,0.1,0.3,--,0.19,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
主营业务收入(万元),234414,155706,68501,455952,353227,245805,111470,649741,543418,378038,194121,814983,628685,432822,223692,1199204,945390,713703,361755,1033198,725902,496895,179464,531667,385807,246193,105946,589076,513244,391034,199676,507210,404265,284227,124102,338327,270528,196543,89139,313829,251158,189094,91369,285837,223133,168799,97140,256615,183279,124061,55138,165852,120593,81015,36816,106239,53855,71680,32909,55516,30589,52907,26233,57923,34105,60901,27886,60749,35095,60654,32210,70639,31304,43343,29567,0,
主营业务利润(万元),18379,12016,4968,45293,36025,26500,10639,61875,55131,40965,19519,86160,78749,64017,34467,181397,154344,123613,68532,169420,131644,97384,35110,76197,49302,30097,12278,90943,81803,61949,30407,75707,58765,40214,16607,40052,31963,23201,10894,34164,27881,21458,11128,37687,30904,23475,12418,33836,25365,17344,7907,25835,19124,12811,5747,18184,7558,12696,5955,10756,6123,10280,5185,3336,3323,6024,2839,7173,4681,9195,8142,14517,13039,0,0,0,
营业利润(万元),-34386,-22551,-11437,-50805,-22095,-8974,-6214,-75595,-21136,-10229,-3915,11513,39188,34083,31019,64776,62520,54429,29557,71949,61502,48997,16433,12081,9233,4721,1025,19731,21353,16253,7678,23661,18552,11515,2837,2630,5192,3536,1179,4479,4548,4338,2618,6049,7259,6830,4403,9326,7856,5803,2772,6864,6154,4046,1901,3247,350,2321,1222,3078,2166,2300,1626,2959,0,5906,0,7069,0,0,8451,12057,0,4674,2301,1140,
投资收益(万元),147,241,177,982,1119,631,409,-2375,468,-994,50,38310,38892,29300,26304,13123,2119,1725,508,1240,810,525,103,855,692,85,-6,435,352,286,198,587,255,283,141,2993,315,331,140,357,255,210,105,1209,581,475,140,770,687,503,125,381,42,8,0,505,423,-125,1,-160,0,77,16,797,130,367,170,543,269,678,250,270,208,15,0,0,
营业外收支净额(万元),2448,1407,441,53046,10890,10064,9061,5850,5569,4380,2995,2925,1896,1032,213,2597,1322,766,154,2314,345,316,84,1964,862,783,491,1960,--,-517,--,709,--,--,--,528,0,--,0,-21,0,0,0,86,0,0,0,20,25,24,20,31,-12,-16,0,156,0,-33,0,-68,0,--,0,0,-19,0,-55,0,-45,-41,0,0,--,0,0,0,
利润总额(万元),-31938,-21144,-10997,2242,-11205,1091,2847,-69745,-15567,-5849,-920,14438,41084,35114,31231,67373,63842,55195,29710,74262,61847,49313,16516,14045,10096,5504,1515,21691,21087,15736,7666,24370,19116,12034,2845,6432,6111,4459,1889,4816,4872,4635,2706,7477,7830,7318,4584,10115,8568,6329,2917,7276,6184,4038,1883,4007,883,2466,1272,3343,2159,2960,1660,3735,3188,6527,2909,7536,4823,10334,6663,12521,10536,4706,2321,1139,
净利润(万元),-28952,-18157,-9176,1030,-10454,136,2362,-58997,-12616,-4337,-558,12733,34890,29728,26555,57327,53602,46468,25087,61397,50455,40284,13586,10614,8631,5021,977,18702,18029,14135,6272,21307,16279,10245,2411,5342,5142,3725,1551,3328,4121,3912,2287,5602,6658,6145,3867,7941,7343,5417,2483,5293,5246,3423,1579,2951,739,2033,1068,2794,1837,2294,1200,3113,2697,5210,2474,6409,4091,8789,5663,12597,0,4000,1973,968,
