报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.29,0.25,0.07,0.27,0.16,0.16,0.04,0.26,0.23,0.19,0.05,0.37,0.28,0.16,0.09,0.41,0.31,0.21,0.19,0.95,0.71,0.47,0.15,1.18,0.9,0.57,0.67,0.49,0.68,0.32,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.93,5.8,5.96,5.86,5.72,5.61,11.42,11.23,10.92,10.68,10.37,4.72,4.46,4.11,3.84,0,3.37,3.28,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.52,0.38,0.1,0.19,-0.04,-0.14,-0.61,1.14,0.77,0.33,0,2.71,2.61,1.86,1.44,0,1.09,0.32,
主营业务收入(万元),29391,84823,37093,161321,116706,75363,32253,145887,106640,67581,29620,135588,99985,64337,30344,144164,109589,71056,32648,137763,100542,65535,28561,110353,75730,48116,114940,88951,110136,109297,
主营业务利润(万元),13742,19200,7993,30146,21352,14929,5790,27966,21536,15015,5789,26509,20131,12966,5843,27191,19507,13320,6184,28337,20324,13783,5709,26462,19393,12371,19511,14700,17631,14595,
营业利润(万元),6679,7101,2089,8069,4762,4453,1069,8459,6931,5594,1574,8963,7542,4493,2187,10639,8328,6121,2805,13950,10290,6855,2177,12692,9571,6252,6767,5150,8143,4225,
投资收益(万元),--,1272,389,1763,1199,968,530,1633,1297,818,88,168,119,103,-28,68,18,65,20,246,143,94,35,151,62,68,48,68,1467,-42,
营业外收支净额(万元),833,92,37,200,257,139,84,256,248,154,-18,1091,218,156,181,683,565,-54,19,349,219,-74,-36,730,611,557,642,--,--,-106,
利润总额(万元),7512,7192,2126,8269,5019,4592,1153,8715,7179,5748,1556,10053,7760,4649,2368,11322,8893,6067,2824,14299,10509,6781,2141,13422,10182,6809,7409,5735,8662,4119,
净利润(万元),4625,4938,1379,5428,3265,3177,781,5232,4525,3684,1080,7233,5589,3188,1759,8044,6061,4101,1863,9223,6817,4450,1333,8716,6635,4208,4977,3664,5054,2376,
净利润(扣除非经常性损益后)(万元),4004,4872,1354,5160,3088,3079,712,4820,4308,3550,1065,6161,--,3108,--,7397,--,4091,--,8865,--,4443,--,8093,6105,3721,4345,0,3507,2101,
经营活动产生的现金流量净额(万元),-15458,2679,-3150,14949,5982,-690,-1011,11984,6756,3801,1358,17684,10385,7515,2040,3753,-825,-2764,-6031,11334,7653,3241,9,20092,19351,13747,11193,8203,8093,2369,
现金及现金等价物净增加额(万元),22815,6453,-4749,-7420,-13351,-4771,-574,-23573,-29811,-23510,-17723,-9482,-7281,-2153,-11902,-21000,-19788,-15480,-9066,63504,62840,60515,65066,1523,-1924,-2661,4285,1110,2822,-2798,
总资产(万元),164878,183748,176077,174700,180575,178325,177810,181040,178295,173859,171509,169376,166736,158370,154139,150363,154780,152028,155936,154660,153656,149615,150507,79835,77366,74770,76305,0,82652,98615,
流动资产(万元),160184,117633,109202,106817,111394,108660,108183,113658,114595,110831,110171,108999,114215,108680,106586,104495,112069,113299,120631,121120,121401,117505,119252,49242,46844,43379,44667,--,49092,61879,
总负债(万元),66577,38185,34884,35643,43306,41613,37963,42151,39188,35563,29613,28920,28333,22408,21496,20010,28122,26379,24309,25586,28647,28016,33808,29278,30058,30913,36291,--,46802,63002,
流动负债(万元),59780,37756,34431,35189,43306,41613,37963,42151,38205,34574,27813,27223,25985,21080,20175,18687,26043,24263,24200,25477,28537,27907,33699,29169,29949,30804,36032,--,46692,59489,
股东权益不含少数股东权益(万元),97372,124933,121213,119523,117261,116915,118868,117968,117093,116079,120235,119054,117395,114858,118073,116044,113321,111123,113151,111288,108203,105836,102719,34944,33017,30436,28450,0,24954,24305,
净资产收益率加权(%),5.66,4.05,1.15,4.57,2.77,2.66,0.66,4.43,3.8,3.05,0.9,6.21,4.81,2.75,1.5,7.12,5.41,3.65,1.66,8.99,6.86,4.66,1.59,28.16,0,14.48,18.99,0,21.51,10.28,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
