报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.33,0.26,0.06,0.46,0.25,0.16,0.03,0.45,0.26,0.18,0.03,0.4,0.29,0.16,0,0.39,0.32,0.3,0.18,0.35,0.31,0.17,0.05,0.36,0.27,0.2,0.05,0.24,0.21,0.19,0.07,0.18,0.13,0.09,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.75,--,5.54,5.42,5.41,5.41,5.35,5.33,5.32,5.14,5.1,4.93,4.81,4.83,4.74,4.67,4.57,4.52,4.43,4.41,4.25,2.38,2.34,2.3,2.24,2.21,2.24,2.24,2.19,2.18,2.6,2.6,2.6,2.62,2.62,2.64,2.61,2.63,2.61,2.6,2.57,2.57,2.6,2.59,2.56,2.6,1.59,1.51,1.4,0.73,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.21,--,0.35,0.25,0.1,0.15,-0.05,-0.05,-0.06,0.35,0.17,0.11,-0.08,0.4,0.26,0.26,0.16,0.19,0.12,0.01,0.05,0.22,0.09,0.01,-0.08,0.04,0,--,0,0.23,0,0,0,0.18,0,0,0,0.29,0,0,0,0.03,0,-0.06,--,0.14,0.1,0.4,0,--,
主营业务收入(万元),219202,153537,69702,306753,214926,145860,61563,272026,186968,133228,50422,261253,197741,141460,59866,265795,195970,134621,63700,229187,168930,116653,55480,181053,127448,79294,30916,146315,109069,74491,30892,101002,71417,48590,21341,76896,56933,39550,18708,60118,44853,28947,12845,50484,37948,27003,12389,46900,34866,21691,11056,37902,26712,16829,6526,35451,18192,38469,37919,32921,
主营业务利润(万元),43537,30092,13059,57922,41073,28012,11040,48576,33408,23838,9648,51168,37545,27195,11404,54379,40727,29238,13964,52635,38187,25659,11889,42943,29577,17360,6370,30652,23332,16533,6649,21604,14621,9699,--,16069,12150,8160,3655,11403,9076,5691,2614,12686,9558,6812,3130,11999,8705,6094,2886,10676,7740,4905,1625,10874,5439,12396,12944,--,
营业利润(万元),10475,9106,2341,15828,8670,5982,1420,13411,8216,6421,1286,15261,12026,7976,1723,19243,16121,13721,7539,18219,15490,9554,3625,16368,12210,7337,1710,8430,7415,6444,1566,5526,3511,2264,607,2594,1850,1390,408,-6153,293,3,-92,994,856,997,265,1149,559,247,111,787,609,286,-796,2779,1603,4659,4439,--,
投资收益(万元),3303,2288,383,7453,6165,3172,1221,5906,4062,2344,1130,5578,3668,1316,63,3694,3312,3293,2042,1750,1729,473,--,3420,1562,1385,523,2060,973,973,--,60,60,57,62,181,-119,--,-24,-810,-47,-21,-27,35,64,28,-48,-136,26,57,76,-79,-109,-62,-22,-99,-42,-89,0,--,
营业外收支净额(万元),645,94,136,1708,322,52,17,2726,762,77,-10,857,484,394,359,915,444,237,115,518,233,327,232,1466,1515,1389,184,1212,--,970,--,164,--,--,--,-150,0,--,0,-1988,0,0,13,-155,0,-38,0,-180,-16,-19,0,-149,-138,-92,0,-180,0,0,0,--,
利润总额(万元),11120,9200,2477,17537,8992,6034,1438,16137,8977,6498,1277,16118,12510,8370,2082,20157,16565,13958,7653,18737,15724,9881,3857,17833,13725,8726,1895,9642,8588,7415,2444,5690,3624,2421,678,2655,1630,1241,314,-8951,262,18,-106,899,863,1009,226,870,588,285,179,563,203,135,-892,2501,1527,4703,4453,--,
净利润(万元),9612,7647,1780,13315,7363,4678,961,13127,7455,5234,952,11409,8252,4536,8,11183,9372,8656,5157,10107,8835,5037,1487,10394,7819,5842,1379,6883,6134,5563,1951,3821,2811,1910,536,1864,850,740,140,-9632,-483,-490,-418,168,227,534,-28,442,336,145,81,285,62,28,-871,1910,1173,3702,2867,2260,
净利润(扣除非经常性损益后)(万元),9118,7600,1706,11319,7116,4655,958,10853,6833,5179,--,9727,--,4294,--,9506,--,8484,--,9731,--,4793,--,9302,--,4832,0,6038,0,4696,0,3183,0,1649,--,1673,0,802,0,-9356,0,-526,0,399,0,550,0,542,0,164,0,431,196,116,--,2090,0,0,0,--,
经营活动产生的现金流量净额(万元),8742,4205,-4662,8888,-1909,-7630,-10356,915,-6160,-5209,-6035,18081,10091,7186,2784,4281,-1320,-1519,-1601,10000,4850,3061,-2338,11503,7545,7455,4562,5358,3510,343,1391,4658,2031,99,-1753,820,947,869,-551,4997,3829,4789,2592,4011,-252,-1837,-2371,6467,3794,2574,502,605,0,-1770,--,2976,1551,6047,0,--,
现金及现金等价物净增加额(万元),-17238,-21856,-13667,11595,813,2301,-52,3664,-15745,-12148,-7594,5068,-2154,1839,1187,-6790,-5257,-7769,-2923,2510,857,-2178,-3968,449,-820,469,2379,21797,21853,22210,28712,935,344,-619,-2374,-155,-1997,-12,315,-1869,-2632,-582,-1335,-2823,-5154,-4191,-2543,-8532,-9437,-7124,-1350,-14153,0,-11257,--,27560,-68,1696,0,--,
总资产(万元),359798,361503,364306,375596,364103,363682,345453,322391,288283,293447,285373,282333,280436,286986,294755,288202,286778,282289,271143,257730,251744,246098,239964,227384,221212,212673,203118,202435,203103,206839,203604,110512,107169,107866,103362,99503,101213,103328,100736,96275,105882,106447,102965,105118,103229,103699,105397,105538,96299,98182,104525,106192,107034,109081,111826,110883,80533,80779,77727,--,
流动资产(万元),238572,241352,242395,252639,239927,242632,224882,215701,183805,186898,179887,176514,179202,189885,198418,194028,196239,193182,181220,170038,169975,164891,159316,146777,142093,133318,125328,124050,124719,128681,125278,64280,65866,66692,60700,55941,56398,58490,56531,51523,58503,58446,54597,56079,53453,56320,57527,57025,53709,55199,--,--,--,64089,71923,0,0,0,0,--,
总负债(万元),146628,150599,155576,168899,164368,166783,148592,134486,106416,114243,106916,105023,108252,118714,115467,110192,111714,111005,97824,90861,87209,87612,86353,73169,70572,65438,59755,60158,63211,67847,69804,48995,46644,48439,45352,42055,41672,44053,42165,38503,38799,39539,36740,38938,38535,38804,41054,41305,36467,38929,45940,47720,47988,50119,54219,52259,55288,56512,55288,--,
流动负债(万元),144047,148516,153440,166606,141603,144210,125876,111896,77785,85543,78163,76205,77716,87670,104675,99816,103061,102341,88811,81867,78111,79222,78003,64896,63997,64674,59819,59162,59559,63297,64477,47635,46640,48434,45348,41614,41183,43564,41676,38014,38249,38989,36190,38388,37985,38226,40176,40427,35589,36587,--,--,--,45561,51661,0,0,0,0,--,
股东权益不含少数股东权益(万元),189853,187871,186560,184752,178195,175444,175872,174806,169009,166530,166075,165104,160116,156400,156300,156291,154588,153872,153732,148574,147302,142476,138926,139489,136877,134899,131880,130501,127936,127364,122819,51005,50179,49277,47914,47368,49313,49203,48155,48015,57212,57156,57229,57646,57704,58012,57847,57477,57379,57188,56563,56482,57179,57126,56227,57098,23808,22634,21021,--,
净资产收益率加权(%),5.11,4.05,0.95,7.44,4.16,2.67,0.55,7.76,4.37,3.11,0.57,7.17,5.21,2.87,0.01,7.36,6.18,5.68,3.41,7.05,6.16,3.55,1.07,7.71,--,4.38,0,5.58,0,5.97,0,7.38,0,3.95,--,3.77,0,1.5,0,-18.23,0,-0.85,0,0.77,0,0.92,0,0.77,0,0.25,0,0.5,0,0.05,--,8.08,5.05,16.19,23.29,23.19,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
