报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.64,0.39,0.16,1.26,0.95,1.15,0.47,1.58,1.21,0.77,0.3,0.99,0.76,0.53,0.21,1.22,0.98,0.71,0.25,1.25,0.2,1.01,0.91,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,10.01,9.78,10.06,9.85,9.6,9.32,4.29,4.03,0,2.78,2.37,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.47,0.33,0.17,0.43,0.41,0.25,0.16,1.24,0.27,0.92,0.08,
主营业务收入(万元),169758,107471,46371,181465,131499,80908,31103,113471,80579,52315,20847,71096,52484,36065,14063,68617,52292,34758,13257,60031,10952,45266,41937,
主营业务利润(万元),72027,45883,19438,76989,56913,35629,13806,47416,34691,22373,8771,28627,21776,15057,5899,31871,24523,16367,6172,28427,5187,21157,19721,
营业利润(万元),59222,36555,15327,57973,44133,27465,10884,36752,28304,18095,6992,23035,17788,12426,4888,25012,19009,12389,4459,21896,3595,15854,13739,
投资收益(万元),510,431,309,172,126,126,126,508,107,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业外收支净额(万元),302,189,72,1002,1078,-100,122,112,74,16,10,-38,21,9,24,-38,-11,-9,-9,179,22,1339,961,
利润总额(万元),59524,36744,15399,58975,45211,27366,11006,36864,28378,18112,7002,22997,17810,12435,4912,24974,18998,12380,4450,22075,3616,17193,14700,
净利润(万元),50821,31516,13067,50224,38172,23010,9350,31636,24164,15452,5921,19779,15239,10681,4184,21289,16260,10606,3778,18812,3070,15112,13693,
净利润(扣除非经常性损益后)(万元),50117,30979,12741,49217,37251,23097,9245,31543,23992,15433,5911,19809,--,10670,--,21326,--,10616,3786,18657,3052,15112,13764,
经营活动产生的现金流量净额(万元),41371,32927,14455,25329,12289,3814,8580,22861,12281,7835,3769,13221,9366,6597,3467,8646,8148,5082,2332,18564,4098,13755,1191,
现金及现金等价物净增加额(万元),12196,23440,18897,-50229,-31731,-31362,-5694,-32749,-36282,-11241,1113,-6040,-9064,-9398,241,95440,100651,114719,256,1451,-1642,0,-2293,
总资产(万元),330938,304338,305673,291431,278856,256171,254709,246883,235100,237699,226638,215768,208363,206850,213714,207436,203344,209505,86428,81104,0,65129,58836,
流动资产(万元),177235,174080,176293,163914,154745,140135,161254,175334,169145,175734,169387,160584,155100,153625,162888,157171,159141,168673,47980,44023,--,40999,38116,
总负债(万元),44064,36762,56568,35343,34824,26843,27096,21927,17493,28764,15729,10781,8131,11176,12537,10443,11380,23194,22141,20594,--,23431,23235,
流动负债(万元),42552,35185,54854,33406,33045,25119,25346,20266,16211,27367,14868,9916,7467,10505,11859,9759,10689,20500,19892,18341,--,20712,21033,
股东权益不含少数股东权益(万元),286786,267576,249105,256087,244031,229179,227425,224752,217134,208435,210908,204987,200232,195674,201177,196993,191964,186311,64288,60510,0,41698,35586,
净资产收益率加权(%),18.95,12.04,4.98,20.89,15.78,9.71,3.99,14.8,11.41,7.5,2.85,9.95,7.7,5.39,2.1,16.54,15.19,16.12,0,36.81,0,35.03,47.64,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
