报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.16,0.1,0.05,0.2,0.16,0.09,0.08,0.66,0.21,0.13,0.09,0.31,0.29,0.23,0.13,0.17,0.18,0.22,0.15,0.51,0.33,0.4,0.3,0.82,0.54,0.32,0.49,1.12,
每股净资产(元),2.7,2.64,3.9,3.85,3.83,3.75,7.47,7.38,6.91,6.88,8.96,8.87,8.85,8.83,8.74,8.61,8.64,8.77,8.69,8.54,8.37,4.05,3.94,3.65,--,0,2.83,2.34,
每股经营活动产生的现金流量净额(元),0.26,0.01,-0.06,0.3,0.16,-0.18,-0.29,-0.33,-0.14,-0.08,-0.05,0.27,-0.31,0.07,-0.19,-0.07,-0.49,-0.08,-0.16,0.81,0.18,0.7,0.7,-0.15,--,-0.23,0.32,0.31,
主营业务收入(万元),41402,29270,14456,67790,51140,35638,15919,42271,26874,16754,8341,32121,23051,14693,7422,30395,23321,15960,8596,31452,23511,18745,10174,36400,27577,11262,32952,18180,
主营业务利润(万元),15331,10653,4238,18860,14117,9388,3915,15261,10640,6470,3133,12820,9670,6317,3444,11444,8721,6127,3443,12977,9640,7579,4040,14890,11222,4444,12377,3458,
营业利润(万元),4941,3362,1061,5303,4340,2634,1199,6832,2614,1594,873,2822,2610,2082,1207,1236,1593,1872,1385,3232,2349,2658,1916,5564,4318,2463,4069,1750,
投资收益(万元),-124,-71,--,--,--,--,--,3335,--,--,--,0,--,0,--,417,300,300,--,--,0,--,0,0,--,0,0,0,
营业外收支净额(万元),1334,628,139,244,214,178,67,335,34,33,14,93,24,10,10,347,114,109,5,812,105,90,77,48,48,49,0,0,
利润总额(万元),6275,3990,1201,5547,4553,2812,1265,7167,2648,1627,887,2914,2635,2091,1216,1583,1707,1981,1390,4043,2454,2748,1993,5612,4366,2512,3982,1727,
净利润(万元),4814,3131,926,4108,3205,1843,869,6611,2112,1337,726,2406,2218,1753,1017,1274,1414,1693,1153,3355,2030,2311,1697,4692,3079,1848,2821,1122,
净利润(扣除非经常性损益后)(万元),--,2550,--,3997,--,1757,--,2831,--,1310,--,2330,--,1743,--,562,--,1354,--,2673,--,2252,1648,4674,--,1818,2908,1471,
经营活动产生的现金流量净额(万元),8148,267,-1303,6146,3226,-3697,-3013,-3332,-1469,-836,-422,2047,-2418,548,-1470,-539,-3793,-583,-1230,6259,1349,4008,4047,-880,-508,-1346,1833,1786,
现金及现金等价物净增加额(万元),5305,1549,-115,-38,629,-1444,-4150,-4344,-781,-4796,-4508,-8476,-11478,-5705,-42,-6646,-8439,-4987,-3806,29316,30505,4594,3677,1477,3036,-346,1026,690,
总资产(万元),122397,120156,114469,113333,107347,109413,104723,106129,90147,89080,88669,91429,90498,91127,91869,86857,84672,88308,88620,86189,86129,57435,52765,49170,--,0,43647,30683,
流动资产(万元),82110,79658,75003,73123,74528,76548,71558,72609,59141,57765,56850,59879,59722,60576,61245,56261,55629,57575,57479,56326,58361,30045,25716,23264,--,--,24405,12895,
总负债(万元),32662,31954,26886,26865,22788,26514,22307,24738,17231,17956,17557,21044,20278,22684,24581,20585,18181,20768,21276,20008,21168,33636,29581,27686,--,--,26848,16709,
流动负债(万元),32259,31448,26430,26279,22051,25767,21549,23969,16962,17677,17267,20743,16934,19340,21237,17241,11815,14403,14607,13340,15168,23636,23581,21686,--,--,24848,14709,
股东权益不含少数股东权益(万元),83188,81389,80087,79035,78297,76736,76463,75522,70702,68859,69018,68292,68124,68025,67289,66271,66491,67540,66920,65767,64442,23282,22668,20971,--,0,16279,13458,
净资产收益率加权(%),5.94,3.91,1.16,5.32,4.17,2.42,1.14,9.23,3.06,1.88,--,3.57,3.27,2.6,1.52,1.93,2.13,2.54,1.74,8.41,--,10.44,0,25.19,--,0,18.97,29.44,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
