报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
净利润(扣除非经常性损益后)(万元),294,668,426,3405,2582,1786,712,2384,2112,926,--,240,--,255,--,4148,--,2763,--,2036,--,1614,--,-3740,0,-2131,0,997,0,515,--,820,0,562,--,766,0,482,0,409,0,141,0,1677,0,906,0,1827,0,956,0,1351,1294,779,--,830,--,357,1113,933,3594,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),4995,4641,861,5757,4426,5765,4311,4918,-1378,279,-1789,4004,-112,911,-1940,-580,-2929,-3626,-2382,3187,1537,-81,509,3901,2688,-1146,-1186,-15,-1768,-1312,-1116,1955,1020,458,-303,2046,5,-1394,-649,-2183,-1519,-523,-1170,371,-1179,-1089,-1005,967,808,896,306,1399,0,559,--,3712,--,-122,2456,365,-311,--,-370,--,--,--,--,
现金及现金等价物净增加额(万元),2617,2540,534,995,-89,4058,4740,-1208,-4519,-4399,-2999,-909,-4091,-1923,-3554,3844,1299,1851,-1601,2581,93,-824,527,-510,-34,-2739,-2514,1180,-1389,-1529,-994,1469,-270,-44,-551,484,877,-199,199,-1449,-1635,-469,-1392,1373,-495,469,-1207,27,-149,-654,-915,-2137,0,-1893,--,3229,--,5505,-2020,-1344,2125,--,-1645,--,--,--,--,
总资产(万元),83244,86583,90291,88266,89276,92266,91973,87504,87320,85097,85740,83004,84961,89736,91908,90275,95411,94903,93147,81661,80806,75217,71365,63258,60787,63667,61260,62264,61247,57987,53277,51396,49342,51337,49966,50220,50962,50667,49152,48733,45222,46014,46599,44704,42441,41547,37735,35574,36269,34969,34538,34999,33828,33732,35092,35651,35191,38519,32030,34145,34385,28900,27804,24807,24873,19696,17136,
流动资产(万元),63372,66411,69902,67755,68849,71741,71200,68004,67754,65603,66471,63598,65771,70343,72350,70553,75806,75294,73990,62467,62678,60042,56153,47926,46822,44420,42984,43995,50251,46823,41860,39961,37699,39441,37818,38001,38654,38132,36719,36113,32635,33196,33770,31738,29232,28563,24543,22178,22829,21564,--,0,0,--,21584,0,21193,0,--,0,0,17630,16326,14260,14875,11351,9345,
总负债(万元),41322,43976,46367,45206,47848,52105,51895,48622,49406,49009,50535,48242,51019,55570,56443,55336,61819,61759,60641,51327,50518,45709,43156,36021,32253,34739,30836,31258,30311,27392,22665,21045,19084,20739,19841,20282,21268,20993,19463,19241,15909,16737,16853,14972,13421,13033,8528,6864,7869,7351,7505,8397,6444,6927,8823,9583,9508,12818,12688,13664,14846,10212,9705,6201,15852,13596,11875,
流动负债(万元),34768,37214,39783,38715,45998,50435,50581,47893,48214,47962,49810,47782,49368,53134,54131,53304,57396,57143,55383,47452,47276,42520,40883,34747,31381,34554,30652,31073,30152,27232,22505,20885,18954,20609,19711,20262,21251,20976,19446,19221,15905,16733,16849,14969,13402,13014,8510,6845,7825,7307,--,0,0,--,7745,0,5174,0,--,0,0,6477,5961,3699,13182,9690,6790,
股东权益不含少数股东权益(万元),36397,36797,37637,37060,35936,34989,34691,33888,33346,31920,31055,30808,30276,30687,31667,31321,30226,29917,28764,27159,27338,26632,25720,25036,26580,26974,28498,29074,28883,28603,28697,28535,28551,28953,28524,28395,28176,28171,28208,28046,27849,27952,28377,28336,28018,27528,28280,27787,27484,26715,26151,25777,26568,26006,25463,25244,25682,25702,19342,20481,19539,18688,18099,18606,9021,6100,5261,
净资产收益率加权(%),0.98,2.09,1.41,10.89,7.94,5.47,2.2,9.11,7.63,3.32,0.69,1.08,-0.65,0.69,1.1,14.24,10.69,9.66,5.74,8.09,9.07,6.18,2.62,-14.32,0,-7.75,0,3.86,0,1.96,--,2.93,0,2.05,--,2.94,0,1.55,0,0.76,0,0.49,0,5.87,0,3.11,0,7.37,0,0,0,5.32,0,2.97,--,3.49,--,1.55,5.72,0,0,--,13.37,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
